# BEAST v10.5.0
# Generated Wed May 06 17:39:25 BST 2026 [seed=1778085564350]
# -threads 1 independent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-879.9444460927873	-810.6297280203928	-69.31471807239453	83.93670375080372	407.4147888392466	2.0	1.0	1.0	-69.31471807239453	0.0	-808.5912530534538
1000	-98.40468519675284	-41.58146533856752	-56.823219858185325	63.54717544682082	257.54782750733995	0.0476489874973662	1.0	1.0	-56.823219858185325	0.0	-39.666938293532866
2000	-87.25604760019513	-42.270575479899094	-44.98547212029603	65.14946489109273	251.59445465884394	0.06121739442929339	1.0	1.0	-44.98547212029603	0.0	-40.541872131392864
3000	-86.98524068275587	-40.18634943912195	-46.798891243633925	54.06266457941198	229.2659416312714	0.044877148264056754	1.0	1.0	-46.798891243633925	0.0	-38.22324070474508
4000	-88.75682814412308	-41.797185597579364	-46.95964254654371	60.71770610172068	248.73711566117868	0.025970776359465864	1.0	1.0	-46.95964254654371	0.0	-39.316946236666155
5000	-90.46768359889631	-39.21527511232626	-51.25240848657006	51.115885467005576	205.46839074052636	0.05520806667001748	1.0	1.0	-51.25240848657006	0.0	-37.413328424028876
6000	-88.2030784926395	-39.053975079658784	-49.14910341298072	49.98779456580639	183.62778991496054	0.08109612627285276	1.0	1.0	-49.14910341298072	0.0	-37.50058319256965
7000	-88.51255520744823	-38.17221435269965	-50.340340854748575	46.74804831892448	178.30320447997167	0.03986434349349362	1.0	1.0	-50.340340854748575	0.0	-36.10839720203657
8000	-72.68329893190582	-35.782307271278114	-36.90099166062772	33.25663503310551	138.7402557428883	0.09360457212574651	1.0	1.0	-36.90099166062772	0.0	-34.3048067181784
9000	-76.3076279203921	-35.08654538005034	-41.22108254034175	35.68987741291958	135.7960200366821	0.07361462261285964	1.0	1.0	-41.22108254034175	0.0	-33.47677713291062
10000	-72.96259725708622	-34.98182671055433	-37.980770546531886	34.30653329815864	132.62411569256705	0.08476917995325782	1.0	1.0	-37.980770546531886	0.0	-33.452846745026115
11000	-88.72159281558086	-37.368146734198326	-51.353446081382536	48.762770898253684	169.31040490570365	0.04789783330969923	1.0	1.0	-51.353446081382536	0.0	-35.45776663462785
12000	-81.03515304967655	-34.514938410939045	-46.520214638737514	46.013039434799474	127.19666773803948	0.08429340008633038	1.0	1.0	-46.520214638737514	0.0	-32.98290497376125
13000	-66.28691943817302	-32.750591796477714	-33.53632764169531	34.7675416897065	106.37114989786637	0.09321666530569574	1.0	1.0	-33.53632764169531	0.0	-31.271022727055982
14000	-63.55677384944542	-26.20227160312044	-37.354502246324984	16.391111546214667	50.35814567451342	0.13211978987551726	1.0	1.0	-37.354502246324984	0.0	-24.869724044841576
15000	-39.98829341704434	-14.435707597000443	-25.552585820043895	4.521429979096063	13.256534270807702	0.44394209728092704	1.0	1.0	-25.552585820043895	0.0	-13.193683856111965
16000	-11.28477082763424	6.369747759885262	-17.6545185875195	0.37331290581616844	1.0605293920903947	5.498367566580929	1.0	1.0	-17.6545185875195	0.0	9.508880766083692
17000	-6.976157012403059	10.886097923642856	-17.862254936045915	0.1387536677194225	0.5589306891029984	18.34871405352459	1.0	1.0	-17.862254936045915	0.0	15.930376048871144
18000	-9.913670873593436	9.806795956426232	-19.720466830019667	0.14470947758375038	0.6814291445884277	12.87642517708859	1.0	1.0	-19.720466830019667	0.0	14.224211810328232
