# BEAST v10.5.0
# Generated Wed May 06 17:39:25 BST 2026 [seed=1778085564345]
# -threads 1 dependent_8.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-1361.4736026677965	-1200.7013595970961	-160.77224307070026	163.10328042664165	602.4506046275984	2.0	1.0	1.0	-160.77224307070026	0.0	-1198.6628846301571
1000	-184.61233654277262	-55.88646645558695	-128.72587008718568	151.0673648996493	500.29443664234043	0.05641789738982048	1.0	1.0	-128.72587008718568	0.0	-54.10027976207353
2000	-160.577701716538	-49.152256227212945	-111.42544548932504	152.86338200720405	493.87441620029443	0.03255644874385251	1.0	1.0	-111.42544548932504	0.0	-46.90181542366182
3000	-160.1874975508291	-48.672306168625134	-111.51519138220397	161.3462613959529	521.5476482627221	0.024214655023133146	1.0	1.0	-111.51519138220397	0.0	-46.11627162757213
4000	-159.03237101814182	-49.11582298211585	-109.91654803602596	164.51680943643558	548.4571633087543	0.015313854372131189	1.0	1.0	-109.91654803602596	0.0	-46.00996924042927
5000	-158.86591127192483	-48.473943039666935	-110.3919682322579	160.71638483045294	522.8122546968835	0.021212982631549318	1.0	1.0	-110.3919682322579	0.0	-45.76868434655669
6000	-163.75034826813067	-48.86072679816996	-114.8896214699607	161.60451895854976	539.0092740769029	0.021852180512116588	1.0	1.0	-114.8896214699607	0.0	-46.189619065166696
7000	-141.62406013421213	-48.23020443963104	-93.3938556945811	154.6915172887878	504.52796328522834	0.023858951387432027	1.0	1.0	-93.3938556945811	0.0	-45.65787045613777
8000	-138.19323864144744	-48.03167722620102	-90.16156141524641	161.6959138915871	500.1090749166806	0.018461029918045435	1.0	1.0	-90.16156141524641	0.0	-45.16136793060547
9000	-138.42831760113063	-48.16515395957853	-90.26316364155211	162.78192304623752	508.95424316844594	0.019483598414249882	1.0	1.0	-90.26316364155211	0.0	-45.35990055384872
10000	-141.41987044308692	-48.234173334089526	-93.18569710899739	162.89484835189106	506.9624016359007	0.023154144620100535	1.0	1.0	-93.18569710899739	0.0	-45.628514095309924
11000	-145.73868876647242	-48.81833857631811	-96.92035019015431	168.080742906569	505.8518180402287	0.01361531039105718	1.0	1.0	-96.92035019015431	0.0	-45.55637271299909
12000	-139.14811528830342	-47.52774242943827	-91.62037285886514	151.68680600723044	475.4374152972066	0.023692335615486688	1.0	1.0	-91.62037285886514	0.0	-44.94765588143647
13000	-139.3850713088121	-45.480849335060505	-93.90422197375159	130.6583570831344	376.0130604122378	0.02016625583419335	1.0	1.0	-93.90422197375159	0.0	-42.71647674538345
