# BEAST v10.5.0
# Generated Wed Apr 29 21:44:41 BST 2026 [seed=1777495479912]
# run_sites100_seed3_independent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-7539.653431512766	-1340.385674310695	-6199.26775720207	162.7662825300057	679.2242337899974	2.0	1.0	1.0	-6199.26775720207	0.0	-1338.347199343756
1000	-4804.973575157894	-118.6315701057008	-4686.342005052193	154.04649874946927	592.1545970620185	0.04384037500454869	1.0	1.0	-4686.342005052193	0.0	-116.64908198671588
2000	-4067.8975619430175	-118.74192872586109	-3949.1556332171563	157.3933851005808	593.9281225774919	0.043475972985524185	1.0	1.0	-3949.1556332171563	0.0	-116.75246133327484
3000	-3643.529474667294	-118.53777175259984	-3524.991702914694	159.32284166221217	583.1773321954132	0.04130303883980181	1.0	1.0	-3524.991702914694	0.0	-116.50475286206684
4000	-3540.887687741426	-117.5910288309356	-3423.2966589104904	159.97381804349072	576.833200933484	0.053015575233349786	1.0	1.0	-3423.2966589104904	0.0	-115.7590605131487
5000	-3488.634962233966	-117.23252837565906	-3371.4024338583067	160.16898813433994	569.5490480744536	0.049917034781578384	1.0	1.0	-3371.4024338583067	0.0	-115.3545953692346
6000	-3444.5987152266134	-119.86622778679272	-3324.7324874398205	160.59877758698988	582.2460866458248	0.03468886730808427	1.0	1.0	-3324.7324874398205	0.0	-117.67621488079564
7000	-3386.666469849242	-116.9365930308176	-3269.729876818424	165.57505915871508	564.353430733221	0.05154074924933593	1.0	1.0	-3269.729876818424	0.0	-115.08329222351497
8000	-3154.8276657387214	-114.83827388842188	-3039.9893918502994	152.72148585034304	516.0236386068353	0.04709333470034923	1.0	1.0	-3039.9893918502994	0.0	-112.91436417744087
9000	-2842.8992972248775	-114.7456464786211	-2728.1536507462565	149.69966582398354	515.7868161723162	0.047819821215031	1.0	1.0	-2728.1536507462565	0.0	-112.83396994874289
10000	-2680.9658938745606	-114.79990177976055	-2566.1659920948	150.6774675905062	517.8203659424075	0.048239200819846166	1.0	1.0	-2566.1659920948	0.0	-112.89515613144513
11000	-2641.615274659397	-114.19256677925053	-2527.4227078801464	147.22690916326528	497.2315469215834	0.07671621082782118	1.0	1.0	-2527.4227078801464	0.0	-112.6073451222343
12000	-2636.3204678966495	-113.33861517727938	-2522.98185271937	144.08028098111075	480.767614165741	0.08062158097652794	1.0	1.0	-2522.98185271937	0.0	-111.78192356283913
13000	-2620.007506485492	-112.45271414276594	-2507.5547923427257	148.94824428191583	484.5312762531082	0.05761095111353714	1.0	1.0	-2507.5547923427257	0.0	-110.68154323892193
14000	-2619.963243021193	-113.89072003090148	-2506.072522990292	149.53669511915123	508.4895809660038	0.0622070990337949	1.0	1.0	-2506.072522990292	0.0	-112.17296016863611
15000	-2617.1332421016323	-113.46369415128073	-2503.6695479503514	150.38553644682975	491.69579862717575	0.07360891470500197	1.0	1.0	-2503.6695479503514	0.0	-111.85387907127043
16000	-2615.97484341488	-110.40921947978	-2505.5656239351	140.7963711191441	452.9575189233927	0.06366228037098103	1.0	1.0	-2505.5656239351	0.0	-108.70703662937936
17000	-2454.0209691229775	-109.6793038486062	-2344.3416652743713	145.0864355491099	441.74824845020083	0.06987001932733383	1.0	1.0	-2344.3416652743713	0.0	-108.03739892121186
18000	-2450.461426570516	-108.06891772297969	-2342.392508847536	143.4944909314643	418.70883968133717	0.0714996502730864	1.0	1.0	-2342.392508847536	0.0	-106.44135450027508
19000	-2444.333254858328	-106.41838195759225	-2337.9148729007356	131.6340151597305	385.6355278332873	0.09565980925773866	1.0	1.0	-2337.9148729007356	0.0	-104.95157504162134
20000	-2442.1047103089095	-107.48445522578787	-2334.6202550831217	133.9007940915355	390.91038441456976	0.10174905305475036	1.0	1.0	-2334.6202550831217	0.0	-106.04688852085974
21000	-2418.4332712568685	-105.98823374741107	-2312.4450375094575	129.99904639087362	387.0643281423814	0.08668089748469492	1.0	1.0	-2312.4450375094575	0.0	-104.47121405036033
22000	-2411.7000164074584	-105.84274460718441	-2305.857271800274	129.5369841870389	386.1251163986882	0.0686732303682499	1.0	1.0	-2305.857271800274	0.0	-104.18993772012553
23000	-2407.024310249347	-105.95642088486382	-2301.067889364483	134.27240404639767	388.7528415086528	0.07047088768726009	1.0	1.0	-2301.067889364483	0.0	-104.31987008861405
24000	-2408.955851358725	-107.1496854008877	-2301.806165957837	141.9203995835608	402.3514685807482	0.08374064001940167	1.0	1.0	-2301.806165957837	0.0	-105.61406488076453
25000	-2411.6342184509563	-108.84367524544804	-2302.790543205508	143.04362110504223	409.86780241604333	0.05234166569711115	1.0	1.0	-2302.790543205508	0.0	-107.00207767123844
26000	-2400.6330405190783	-104.94626869865282	-2295.6867718204257	134.54974659225772	373.37006107797987	0.09032957638991376	1.0	1.0	-2295.6867718204257	0.0	-103.45077923888452
27000	-2399.020756821262	-107.0928133990335	-2291.9279434222285	131.07791576724517	384.58217911003624	0.10430536698671336	1.0	1.0	-2291.9279434222285	0.0	-105.6665267002921
28000	-2397.652821002223	-105.5223049588211	-2292.1305160434017	136.19014011906964	381.98683429695865	0.06944268679964591	1.0	1.0	-2292.1305160434017	0.0	-103.87654408830537
29000	-2397.4163472409577	-107.16984959269084	-2290.246497648267	135.726595749402	387.1023896548102	0.10248773647799367	1.0	1.0	-2290.246497648267	0.0	-105.73559951962719
30000	-2388.221438514494	-104.38709306112105	-2283.834345453373	132.4441132846203	365.1551487345551	0.06891058522276836	1.0	1.0	-2283.834345453373	0.0	-102.7364739477955
31000	-2387.314651562827	-102.84581016949161	-2284.4688413933354	127.45826920273333	350.4751609789568	0.08877832078154878	1.0	1.0	-2284.4688413933354	0.0	-101.3413672972064
32000	-2391.06997073937	-100.26038785666249	-2290.8095828827077	119.38598249959902	320.9054610864454	0.0863453433770367	1.0	1.0	-2290.8095828827077	0.0	-98.74130392044346
33000	-2284.2658621408686	-98.40196341601383	-2185.8638987248546	116.45703705250105	301.6256763635921	0.09365563909963588	1.0	1.0	-2185.8638987248546	0.0	-96.92473396980682
34000	-2280.128651747929	-101.15696213085873	-2178.9716896170703	122.29230396267862	302.86208644719096	0.14440076351220255	1.0	1.0	-2178.9716896170703	0.0	-99.85323670851918
35000	-2248.9280526800617	-98.16133350786329	-2150.7667191721985	118.33205915430847	298.0999797670963	0.10847805443944233	1.0	1.0	-2150.7667191721985	0.0	-96.75232013459723
36000	-2199.2286742662036	-97.8554996094757	-2101.3731746567278	119.03660990564086	295.38656148573585	0.10798814756938507	1.0	1.0	-2101.3731746567278	0.0	-96.44452786737347
37000	-2196.880534665011	-97.46207235111403	-2099.418462313897	107.37262947902829	273.259174736684	0.15206964817187257	1.0	1.0	-2099.418462313897	0.0	-96.17350945328934
38000	-2191.542027045335	-93.6583957946809	-2097.883631250654	99.2790448958247	253.76492225006345	0.1350811441802326	1.0	1.0	-2097.883631250654	0.0	-92.3333648305654
39000	-2090.0873723169493	-90.51993569460086	-1999.5674366223484	92.88096034157257	225.5037322496062	0.1604580340109286	1.0	1.0	-1999.5674366223484	0.0	-89.24584792610901
40000	-2088.246256534836	-89.79376973458683	-1998.452486800249	91.51781599734163	225.02716526387522	0.13692936985840085	1.0	1.0	-1998.452486800249	0.0	-88.47323894324049
41000	-2062.6208320581836	-91.52681703337225	-1971.0940150248116	97.92243020147127	238.99351200954948	0.12380419676769788	1.0	1.0	-1971.0940150248116	0.0	-90.17096635916545
42000	-2061.246927641896	-88.73176152025293	-1972.5151661216432	89.53275322294832	217.17458342792798	0.1395529779778674	1.0	1.0	-1972.5151661216432	0.0	-87.41737826004355
43000	-2065.9540567686136	-91.62219949648573	-1974.331857272128	93.6621121670122	222.87448556363094	0.18821946168594766	1.0	1.0	-1974.331857272128	0.0	-90.38356847617871
44000	-2060.347799792892	-87.57732203936696	-1972.7704777535253	86.63290643621846	206.04899286850292	0.16699713466010524	1.0	1.0	-1972.7704777535253	0.0	-86.31317151729888
45000	-2059.2699285207405	-86.68445883943261	-1972.5854696813078	86.1201855170704	202.6105991401739	0.1469936988962569	1.0	1.0	-1972.5854696813078	0.0	-85.38608257863038
46000	-2059.3507660419377	-87.96390165361261	-1971.386864388325	85.40354671925331	199.8754537299106	0.20159154129380316	1.0	1.0	-1971.386864388325	0.0	-86.73704012867427
47000	-2053.250627568652	-83.01071838220615	-1970.2399091864456	76.89859403172126	178.60289702692842	0.17022639614998225	1.0	1.0	-1970.2399091864456	0.0	-81.75108109263829
