# BEAST v10.5.0
# Generated Wed Apr 29 21:45:12 BST 2026 [seed=1777495510376]
# run_sites10_seed2_independent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-1859.845221061153	-1235.8818449222865	-623.9633761388667	91.7139442156703	626.972319095793	2.0	1.0	1.0	-623.9633761388667	0.0	-1233.8433699553475
1000	-628.3167492370803	-118.00709995999696	-510.3096492770834	85.95559801703867	580.4805353237078	0.04508667953922864	1.0	1.0	-510.3096492770834	0.0	-116.04782434479625
2000	-590.5773266387149	-114.99964595662172	-475.57768068209316	77.62164674097657	527.8482834770118	0.05991612641884297	1.0	1.0	-475.57768068209316	0.0	-113.2561025273326
3000	-565.1769318195475	-114.64284365255384	-450.53408816699357	73.19184645819965	520.0247182060759	0.06296096491694397	1.0	1.0	-450.53408816699357	0.0	-112.93322816333112
4000	-540.3878690647788	-116.81336172942497	-423.5745073353538	77.9066887142509	550.8486180562415	0.043897165271045	1.0	1.0	-423.5745073353538	0.0	-114.83195329472575
5000	-543.1588554482958	-115.1391377500243	-428.01971769827145	73.47992492842475	531.3472514675209	0.056658161727102266	1.0	1.0	-428.01971769827145	0.0	-113.35601614885431
6000	-526.5558515369507	-114.72336971960692	-411.8324818173438	68.54706517821798	523.988267036092	0.05621504846614258	1.0	1.0	-411.8324818173438	0.0	-112.93457878422055
7000	-507.71311113547284	-118.40479621310782	-389.308314922365	71.20674988160782	539.916414434321	0.08230199204243543	1.0	1.0	-389.308314922365	0.0	-116.85963548576441
8000	-504.82561184744065	-116.82104936817728	-388.00456247926337	74.79881326327015	548.9071308599428	0.06687598894838011	1.0	1.0	-388.00456247926337	0.0	-115.15125050707881
9000	-467.6902344904404	-116.95041251893328	-350.7398219715071	78.22110969013067	559.1798878651689	0.04610259098576175	1.0	1.0	-350.7398219715071	0.0	-115.00933933964475
10000	-453.7705429651443	-115.05037485805775	-338.7201681070865	77.9284713896786	522.519815008804	0.06680004004704808	1.0	1.0	-338.7201681070865	0.0	-113.3798409370215
11000	-454.5023666684575	-114.87678721081645	-339.62557945764104	77.65452940314715	505.4509158129764	0.07715995735044398	1.0	1.0	-339.62557945764104	0.0	-113.2949357737819
12000	-463.2430896646328	-113.34312486670781	-349.899964797925	78.30286131816169	498.31437782576006	0.06491950618335328	1.0	1.0	-349.899964797925	0.0	-111.65393047678013
13000	-447.6640757127516	-114.20311688162927	-333.4609588311223	77.43430543176451	514.2026349326561	0.05481635720495751	1.0	1.0	-333.4609588311223	0.0	-112.39594788454207
14000	-437.4571203019634	-116.1121009340054	-321.345019367958	77.45176363278455	526.8861498512357	0.04182888441951913	1.0	1.0	-321.345019367958	0.0	-114.08993659923779
15000	-424.49993147329644	-114.54495434710813	-309.95497712618834	79.0074284760655	515.4395078013406	0.049753603568970454	1.0	1.0	-309.95497712618834	0.0	-112.66447208408677
16000	-424.1016510129633	-114.61655959012678	-309.48509142283655	78.53116863536027	519.2915556055652	0.063362421427778	1.0	1.0	-309.48509142283655	0.0	-112.91121553176077
17000	-428.1470083269294	-114.35684839693972	-313.79015992998967	76.69809312644396	504.156829176633	0.07337115821844337	1.0	1.0	-313.79015992998967	0.0	-112.74507693162046
18000	-436.57757873807077	-115.29695194939897	-321.2806267886718	74.16305010495533	506.9713828234095	0.07950109125265731	1.0	1.0	-321.2806267886718	0.0	-113.73232956638834
19000	-440.2172220990538	-115.9225124116388	-324.294709687415	68.78091153795964	522.0377923652701	0.07541503134534136	1.0	1.0	-324.294709687415	0.0	-114.32720787927525
20000	-440.10675016961	-113.45572831304709	-326.6510218565629	66.11822709897034	496.7368420165348	0.051489582299921156	1.0	1.0	-326.6510218565629	0.0	-111.60167004759988
21000	-446.97949189621363	-114.36004894766221	-332.6194429485514	73.05776180091434	517.1455438213942	0.05499616308966098	1.0	1.0	-332.6194429485514	0.0	-112.55528455658288
22000	-438.0080381437862	-112.36326378273179	-325.64477436105443	71.68147261017677	479.98350254062905	0.07009008967510374	1.0	1.0	-325.64477436105443	0.0	-110.72332893788399
23000	-435.0476891965559	-113.49568180429999	-321.5520073922559	77.60056602187542	488.7832302885113	0.07623771523232159	1.0	1.0	-321.5520073922559	0.0	-111.90678737834078
24000	-430.71715887347966	-108.65046513758544	-322.0666937358942	69.23339828436241	422.2843836119955	0.08109548788493784	1.0	1.0	-322.0666937358942	0.0	-107.09706883473316
25000	-411.553284472197	-108.30776594394861	-303.2455185282484	71.2848841407905	421.34003156827123	0.06614412347775729	1.0	1.0	-303.2455185282484	0.0	-106.63082470596446
26000	-414.77367826671303	-111.22654827822743	-303.5471299884856	73.71426413720908	461.2215999342289	0.07371050704320811	1.0	1.0	-303.5471299884856	0.0	-109.61756581286608
27000	-417.56757225335235	-111.44328208723749	-306.12429016611486	77.66938538661135	467.9285794949044	0.05886513935842233	1.0	1.0	-306.12429016611486	0.0	-109.6873615676445
