"RF","tree_id","dataset"
14,1,"independent"
14,2,"independent"
20,3,"independent"
18,4,"independent"
14,5,"independent"
20,6,"independent"
12,7,"independent"
16,8,"independent"
12,9,"independent"
20,10,"independent"
16,11,"independent"
16,12,"independent"
18,13,"independent"
14,14,"independent"
18,15,"independent"
16,16,"independent"
16,17,"independent"
14,18,"independent"
16,19,"independent"
14,20,"independent"
14,21,"independent"
16,22,"independent"
16,23,"independent"
14,24,"independent"
10,25,"independent"
10,26,"independent"
12,27,"independent"
18,28,"independent"
14,29,"independent"
10,30,"independent"
18,31,"independent"
16,32,"independent"
12,33,"independent"
16,34,"independent"
14,35,"independent"
20,36,"independent"
14,37,"independent"
18,38,"independent"
18,39,"independent"
14,40,"independent"
16,41,"independent"
14,42,"independent"
14,43,"independent"
14,44,"independent"
18,45,"independent"
16,46,"independent"
14,47,"independent"
18,48,"independent"
16,49,"independent"
14,50,"independent"
14,51,"independent"
14,52,"independent"
16,53,"independent"
16,54,"independent"
14,55,"independent"
18,56,"independent"
14,57,"independent"
16,58,"independent"
18,59,"independent"
12,60,"independent"
16,61,"independent"
14,62,"independent"
12,63,"independent"
16,64,"independent"
16,65,"independent"
16,66,"independent"
12,67,"independent"
12,68,"independent"
16,69,"independent"
18,70,"independent"
12,71,"independent"
20,72,"independent"
16,73,"independent"
14,74,"independent"
20,75,"independent"
18,76,"independent"
12,77,"independent"
20,78,"independent"
14,79,"independent"
20,80,"independent"
14,81,"independent"
20,82,"independent"
16,83,"independent"
20,84,"independent"
12,85,"independent"
18,86,"independent"
14,87,"independent"
12,88,"independent"
14,89,"independent"
10,90,"independent"
16,91,"independent"
18,92,"independent"
12,93,"independent"
16,94,"independent"
18,95,"independent"
18,96,"independent"
16,97,"independent"
14,98,"independent"
20,99,"independent"
14,100,"independent"
18,101,"independent"
16,102,"independent"
18,103,"independent"
10,104,"independent"
16,105,"independent"
18,106,"independent"
14,107,"independent"
16,108,"independent"
16,109,"independent"
16,110,"independent"
16,111,"independent"
18,112,"independent"
18,113,"independent"
16,114,"independent"
16,115,"independent"
14,116,"independent"
18,117,"independent"
14,118,"independent"
16,119,"independent"
16,120,"independent"
14,121,"independent"
14,122,"independent"
14,123,"independent"
20,124,"independent"
16,125,"independent"
12,126,"independent"
10,127,"independent"
14,128,"independent"
12,129,"independent"
16,130,"independent"
14,131,"independent"
16,132,"independent"
14,133,"independent"
16,134,"independent"
14,135,"independent"
16,136,"independent"
14,137,"independent"
18,138,"independent"
14,139,"independent"
16,140,"independent"
14,141,"independent"
18,142,"independent"
14,143,"independent"
16,144,"independent"
20,145,"independent"
14,146,"independent"
20,147,"independent"
14,148,"independent"
14,149,"independent"
18,150,"independent"
18,151,"independent"
18,152,"independent"
20,153,"independent"
12,154,"independent"
12,155,"independent"
18,156,"independent"
18,157,"independent"
16,158,"independent"
16,159,"independent"
14,160,"independent"
14,161,"independent"
20,162,"independent"
16,163,"independent"
10,164,"independent"
18,165,"independent"
16,166,"independent"
14,167,"independent"
10,168,"independent"
12,169,"independent"
18,170,"independent"
18,171,"independent"
18,172,"independent"
16,173,"independent"
12,174,"independent"
16,175,"independent"
12,176,"independent"
14,177,"independent"
8,178,"independent"
16,179,"independent"
20,180,"independent"
14,181,"independent"
18,182,"independent"
14,183,"independent"
20,184,"independent"
16,185,"independent"
14,186,"independent"
18,187,"independent"
18,188,"independent"
16,189,"independent"
16,190,"independent"
20,191,"independent"
16,192,"independent"
14,193,"independent"
16,194,"independent"
24,195,"independent"
14,196,"independent"
16,197,"independent"
18,198,"independent"
12,199,"independent"
18,200,"independent"
12,201,"independent"
12,202,"independent"
20,203,"independent"
22,204,"independent"
22,205,"independent"
18,206,"independent"
12,207,"independent"
10,208,"independent"
16,209,"independent"
16,210,"independent"
16,211,"independent"
16,212,"independent"
16,213,"independent"
14,214,"independent"
16,215,"independent"
16,216,"independent"
14,217,"independent"
18,218,"independent"
18,219,"independent"
18,220,"independent"
16,221,"independent"
20,222,"independent"
18,223,"independent"
18,224,"independent"
20,225,"independent"
14,226,"independent"
10,227,"independent"
18,228,"independent"
18,229,"independent"
20,230,"independent"
16,231,"independent"
16,232,"independent"
18,233,"independent"
18,234,"independent"
16,235,"independent"
14,236,"independent"
16,237,"independent"
16,238,"independent"
14,239,"independent"
20,240,"independent"
14,241,"independent"
18,242,"independent"
16,243,"independent"
12,244,"independent"
14,245,"independent"
14,246,"independent"
18,247,"independent"
16,248,"independent"
14,249,"independent"
14,250,"independent"
12,251,"independent"
16,252,"independent"
18,253,"independent"
14,254,"independent"
18,255,"independent"
16,256,"independent"
16,257,"independent"
18,258,"independent"
20,259,"independent"
18,260,"independent"
22,261,"independent"
18,262,"independent"
20,263,"independent"
16,264,"independent"
20,265,"independent"
12,266,"independent"
16,267,"independent"
14,268,"independent"
18,269,"independent"
14,270,"independent"
20,271,"independent"
12,272,"independent"
18,273,"independent"
16,274,"independent"
22,275,"independent"
14,276,"independent"
14,277,"independent"
14,278,"independent"
16,279,"independent"
16,280,"independent"
18,281,"independent"
16,282,"independent"
16,283,"independent"
12,284,"independent"
16,285,"independent"
16,286,"independent"
18,287,"independent"
18,288,"independent"
16,289,"independent"
16,290,"independent"
18,291,"independent"
18,292,"independent"
18,293,"independent"
20,294,"independent"
16,295,"independent"
16,296,"independent"
16,297,"independent"
16,298,"independent"
10,299,"independent"
16,300,"independent"
14,301,"independent"
12,302,"independent"
20,303,"independent"
16,304,"independent"
14,305,"independent"
16,306,"independent"
14,307,"independent"
18,308,"independent"
14,309,"independent"
18,310,"independent"
18,311,"independent"
14,312,"independent"
10,313,"independent"
20,314,"independent"
14,315,"independent"
16,316,"independent"
14,317,"independent"
18,318,"independent"
14,319,"independent"
12,320,"independent"
14,321,"independent"
14,322,"independent"
12,323,"independent"
14,324,"independent"
16,325,"independent"
16,326,"independent"
18,327,"independent"
18,328,"independent"
14,329,"independent"
12,330,"independent"
18,331,"independent"
14,332,"independent"
18,333,"independent"
16,334,"independent"
16,335,"independent"
12,336,"independent"
10,337,"independent"
20,338,"independent"
14,339,"independent"
16,340,"independent"
14,341,"independent"
16,342,"independent"
16,343,"independent"
16,344,"independent"
14,345,"independent"
12,346,"independent"
14,347,"independent"
18,348,"independent"
18,349,"independent"
16,350,"independent"
18,351,"independent"
18,352,"independent"
10,353,"independent"
16,354,"independent"
14,355,"independent"
14,356,"independent"
14,357,"independent"
16,358,"independent"
20,359,"independent"
14,360,"independent"
16,361,"independent"
18,362,"independent"
18,363,"independent"
16,364,"independent"
12,365,"independent"
14,366,"independent"
14,367,"independent"
16,368,"independent"
16,369,"independent"
16,370,"independent"
12,371,"independent"
14,372,"independent"
14,373,"independent"
14,374,"independent"
14,375,"independent"
10,376,"independent"
14,377,"independent"
18,378,"independent"
16,379,"independent"
10,380,"independent"
20,381,"independent"
18,382,"independent"
18,383,"independent"
16,384,"independent"
14,385,"independent"
20,386,"independent"
14,387,"independent"
18,388,"independent"
16,389,"independent"
18,390,"independent"
18,391,"independent"
18,392,"independent"
12,393,"independent"
12,394,"independent"
16,395,"independent"
18,396,"independent"
18,397,"independent"
16,398,"independent"
16,399,"independent"
18,400,"independent"
14,401,"independent"
12,402,"independent"
20,403,"independent"
18,404,"independent"
16,405,"independent"
14,406,"independent"
14,407,"independent"
14,408,"independent"
14,409,"independent"
14,410,"independent"
20,411,"independent"
20,412,"independent"
18,413,"independent"
14,414,"independent"
20,415,"independent"
14,416,"independent"
16,417,"independent"
16,418,"independent"
16,419,"independent"
14,420,"independent"
16,421,"independent"
12,422,"independent"
18,423,"independent"
12,424,"independent"
16,425,"independent"
12,426,"independent"
16,427,"independent"
14,428,"independent"
16,429,"independent"
16,430,"independent"
18,431,"independent"
12,432,"independent"
12,433,"independent"
14,434,"independent"
12,435,"independent"
12,436,"independent"
16,437,"independent"
10,438,"independent"
12,439,"independent"
14,440,"independent"
16,441,"independent"
16,442,"independent"
16,443,"independent"
16,444,"independent"
16,445,"independent"
18,446,"independent"
14,447,"independent"
14,448,"independent"
16,449,"independent"
16,450,"independent"
16,451,"independent"
14,452,"independent"
14,453,"independent"
16,454,"independent"
18,455,"independent"
18,456,"independent"
18,457,"independent"
16,458,"independent"
14,459,"independent"
14,460,"independent"
16,461,"independent"
14,462,"independent"
18,463,"independent"
16,464,"independent"
6,465,"independent"
14,466,"independent"
22,467,"independent"
18,468,"independent"
18,469,"independent"
16,470,"independent"
16,471,"independent"
14,472,"independent"
14,473,"independent"
20,474,"independent"
16,475,"independent"
16,476,"independent"
16,477,"independent"
14,478,"independent"
18,479,"independent"
18,480,"independent"
16,481,"independent"
14,482,"independent"
10,483,"independent"
16,484,"independent"
14,485,"independent"
12,486,"independent"
20,487,"independent"
14,488,"independent"
12,489,"independent"
18,490,"independent"
18,491,"independent"
14,492,"independent"
18,493,"independent"
14,494,"independent"
14,495,"independent"
20,496,"independent"
16,497,"independent"
18,498,"independent"
20,499,"independent"
14,500,"independent"
14,501,"independent"
16,502,"independent"
14,503,"independent"
8,504,"independent"
10,505,"independent"
16,506,"independent"
14,507,"independent"
14,508,"independent"
14,509,"independent"
18,510,"independent"
14,511,"independent"
16,512,"independent"
14,513,"independent"
16,514,"independent"
20,515,"independent"
16,516,"independent"
16,517,"independent"
14,518,"independent"
14,519,"independent"
18,520,"independent"
20,521,"independent"
14,522,"independent"
18,523,"independent"
16,524,"independent"
16,525,"independent"
20,526,"independent"
18,527,"independent"
14,528,"independent"
14,529,"independent"
14,530,"independent"
18,531,"independent"
16,532,"independent"
16,533,"independent"
16,534,"independent"
16,535,"independent"
12,536,"independent"
16,537,"independent"
18,538,"independent"
16,539,"independent"
8,540,"independent"
14,541,"independent"
12,542,"independent"
18,543,"independent"
12,544,"independent"
14,545,"independent"
18,546,"independent"
10,547,"independent"
16,548,"independent"
14,549,"independent"
18,550,"independent"
18,551,"independent"
14,552,"independent"
14,553,"independent"
20,554,"independent"
18,555,"independent"
12,556,"independent"
12,557,"independent"
16,558,"independent"
14,559,"independent"
20,560,"independent"
16,561,"independent"
16,562,"independent"
10,563,"independent"
14,564,"independent"
20,565,"independent"
16,566,"independent"
22,567,"independent"
12,568,"independent"
12,569,"independent"
10,570,"independent"
16,571,"independent"
10,572,"independent"
20,573,"independent"
14,574,"independent"
14,575,"independent"
14,576,"independent"
10,577,"independent"
22,578,"independent"
18,579,"independent"
16,580,"independent"
16,581,"independent"
20,582,"independent"
12,583,"independent"
14,584,"independent"
16,585,"independent"
16,586,"independent"
16,587,"independent"
10,588,"independent"
14,589,"independent"
10,590,"independent"
16,591,"independent"
18,592,"independent"
18,593,"independent"
14,594,"independent"
14,595,"independent"
18,596,"independent"
14,597,"independent"
14,598,"independent"
14,599,"independent"
12,600,"independent"
16,601,"independent"
14,602,"independent"
10,603,"independent"
10,604,"independent"
20,605,"independent"
16,606,"independent"
18,607,"independent"
20,608,"independent"
22,609,"independent"
16,610,"independent"
18,611,"independent"
16,612,"independent"
14,613,"independent"
16,614,"independent"
14,615,"independent"
16,616,"independent"
14,617,"independent"
18,618,"independent"
16,619,"independent"
14,620,"independent"
12,621,"independent"
14,622,"independent"
14,623,"independent"
18,624,"independent"
14,625,"independent"
16,626,"independent"
22,627,"independent"
20,628,"independent"
14,629,"independent"
14,630,"independent"
14,631,"independent"
14,632,"independent"
12,633,"independent"
14,634,"independent"
14,635,"independent"
16,636,"independent"
16,637,"independent"
14,638,"independent"
14,639,"independent"
14,640,"independent"
16,641,"independent"
8,642,"independent"
20,643,"independent"
20,644,"independent"
10,645,"independent"
14,646,"independent"
14,647,"independent"
16,648,"independent"
16,649,"independent"
16,650,"independent"
16,651,"independent"
22,652,"independent"
14,653,"independent"
12,654,"independent"
12,655,"independent"
14,656,"independent"
14,657,"independent"
16,658,"independent"
18,659,"independent"
20,660,"independent"
18,661,"independent"
16,662,"independent"
16,663,"independent"
18,664,"independent"
14,665,"independent"
12,666,"independent"
16,667,"independent"
16,668,"independent"
18,669,"independent"
14,670,"independent"
16,671,"independent"
16,672,"independent"
18,673,"independent"
14,674,"independent"
14,675,"independent"
18,676,"independent"
12,677,"independent"
14,678,"independent"
14,679,"independent"
14,680,"independent"
20,681,"independent"
16,682,"independent"
12,683,"independent"
18,684,"independent"
18,685,"independent"
14,686,"independent"
18,687,"independent"
18,688,"independent"
16,689,"independent"
18,690,"independent"
12,691,"independent"
12,692,"independent"
16,693,"independent"
20,694,"independent"
18,695,"independent"
