# BEAST v10.5.0
# Generated Wed Apr 29 21:44:51 BST 2026 [seed=1777495489945]
# run_sites10_seed5_independent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-1247.1593883256753	-1083.705745251321	-163.45364307435412	106.64948838509811	550.8842692603101	2.0	1.0	1.0	-163.45364307435412	0.0	-1081.667270284382
1000	-258.8928145598618	-112.58502483318381	-146.30778972667798	100.50642306614598	486.5258684846506	0.06515573397467242	1.0	1.0	-146.30778972667798	0.0	-110.89822411319403
2000	-260.0299477857221	-113.59004743845456	-146.43990034726752	93.5848477343156	474.7290736643813	0.08670293516267008	1.0	1.0	-146.43990034726752	0.0	-112.07316279806832
3000	-253.43870195434616	-113.44302384713419	-139.99567810721197	94.25563633095435	498.4384010851439	0.052887188324790335	1.0	1.0	-139.99567810721197	0.0	-111.60923611417299
4000	-248.7583782664069	-111.76250204427227	-136.99587622213463	95.28055236233465	472.0201920330093	0.056956844818370066	1.0	1.0	-136.99587622213463	0.0	-109.98316161287016
5000	-241.33018713216362	-112.17418469129416	-129.15600244086946	97.72141896966933	446.82168469808903	0.04421274201258801	1.0	1.0	-129.15600244086946	0.0	-110.19873713903999
6000	-236.5664933379253	-112.07019028276994	-124.49630305515535	103.86834173738613	475.42360963147144	0.07057927571144708	1.0	1.0	-124.49630305515535	0.0	-110.43459698335347
7000	-239.3082949435513	-113.37234496709792	-125.93594997645336	103.66161010473662	495.0247801308888	0.06944826511949943	1.0	1.0	-125.93594997645336	0.0	-111.72663469211476
8000	-237.91959044361352	-114.92462784257283	-122.99496260104068	104.33788753175041	527.3651179908275	0.05793338598292985	1.0	1.0	-122.99496260104068	0.0	-113.15742886916615
9000	-248.13198997768637	-113.24699088804137	-134.884999089645	99.04616997142386	497.2602702411789	0.05546998378464326	1.0	1.0	-134.884999089645	0.0	-111.44850300703312
10000	-240.51273093363076	-111.23694750229114	-129.27578343133962	104.97015906495525	464.73605751575406	0.05935266483782041	1.0	1.0	-129.27578343133962	0.0	-109.48681295773103
11000	-227.05279818425618	-111.05185884138638	-116.00093934286981	103.3206157179149	461.4687239979406	0.059131064991211735	1.0	1.0	-116.00093934286981	0.0	-109.29910400078666
12000	-228.3684666520175	-110.41092903935366	-117.95753761266383	104.80022074175635	449.6018005453777	0.07452457565325755	1.0	1.0	-117.95753761266383	0.0	-108.80854706871887
13000	-222.09488763112526	-110.626820723123	-111.46806690800226	107.81575805979845	453.1912396421935	0.057944514068298994	1.0	1.0	-111.46806690800226	0.0	-108.8597581902422
14000	-211.3863855426427	-111.13185980798836	-100.25452573465435	99.19648075282765	439.94571419188316	0.04774944494817488	1.0	1.0	-100.25452573465435	0.0	-109.21901091109433
15000	-214.0706243151476	-107.34654171676586	-106.72408259838174	98.13230848626682	408.32622014331594	0.06971940130478801	1.0	1.0	-106.72408259838174	0.0	-105.70328232506893
