"RF","tree_id","dataset"
10,1,"independent"
10,2,"independent"
8,3,"independent"
10,4,"independent"
16,5,"independent"
10,6,"independent"
16,7,"independent"
18,8,"independent"
10,9,"independent"
14,10,"independent"
12,11,"independent"
10,12,"independent"
10,13,"independent"
14,14,"independent"
14,15,"independent"
16,16,"independent"
12,17,"independent"
10,18,"independent"
16,19,"independent"
14,20,"independent"
8,21,"independent"
12,22,"independent"
14,23,"independent"
10,24,"independent"
8,25,"independent"
16,26,"independent"
10,27,"independent"
14,28,"independent"
14,29,"independent"
14,30,"independent"
14,31,"independent"
16,32,"independent"
12,33,"independent"
12,34,"independent"
8,35,"independent"
12,36,"independent"
10,37,"independent"
14,38,"independent"
12,39,"independent"
8,40,"independent"
14,41,"independent"
14,42,"independent"
12,43,"independent"
14,44,"independent"
16,45,"independent"
10,46,"independent"
14,47,"independent"
16,48,"independent"
12,49,"independent"
16,50,"independent"
8,51,"independent"
16,52,"independent"
14,53,"independent"
10,54,"independent"
14,55,"independent"
6,56,"independent"
12,57,"independent"
14,58,"independent"
8,59,"independent"
12,60,"independent"
12,61,"independent"
12,62,"independent"
12,63,"independent"
16,64,"independent"
12,65,"independent"
12,66,"independent"
8,67,"independent"
16,68,"independent"
20,69,"independent"
6,70,"independent"
14,71,"independent"
10,72,"independent"
10,73,"independent"
12,74,"independent"
16,75,"independent"
12,76,"independent"
4,77,"independent"
16,78,"independent"
10,79,"independent"
12,80,"independent"
14,81,"independent"
14,82,"independent"
12,83,"independent"
10,84,"independent"
12,85,"independent"
16,86,"independent"
4,87,"independent"
14,88,"independent"
12,89,"independent"
14,90,"independent"
14,91,"independent"
16,92,"independent"
8,93,"independent"
12,94,"independent"
12,95,"independent"
10,96,"independent"
16,97,"independent"
14,98,"independent"
10,99,"independent"
20,100,"independent"
12,101,"independent"
12,102,"independent"
10,103,"independent"
10,104,"independent"
16,105,"independent"
8,106,"independent"
8,107,"independent"
16,108,"independent"
14,109,"independent"
16,110,"independent"
14,111,"independent"
16,112,"independent"
12,113,"independent"
10,114,"independent"
12,115,"independent"
12,116,"independent"
12,117,"independent"
10,118,"independent"
10,119,"independent"
10,120,"independent"
14,121,"independent"
8,122,"independent"
18,123,"independent"
6,124,"independent"
10,125,"independent"
16,126,"independent"
12,127,"independent"
10,128,"independent"
10,129,"independent"
12,130,"independent"
12,131,"independent"
12,132,"independent"
14,133,"independent"
8,134,"independent"
12,135,"independent"
18,136,"independent"
14,137,"independent"
12,138,"independent"
10,139,"independent"
8,140,"independent"
10,141,"independent"
12,142,"independent"
6,143,"independent"
18,144,"independent"
12,145,"independent"
16,146,"independent"
14,147,"independent"
10,148,"independent"
18,149,"independent"
14,150,"independent"
12,151,"independent"
12,152,"independent"
12,153,"independent"
10,154,"independent"
20,155,"independent"
12,156,"independent"
14,157,"independent"
20,158,"independent"
14,159,"independent"
8,160,"independent"
10,161,"independent"
10,162,"independent"
6,163,"independent"
12,164,"independent"
14,165,"independent"
16,166,"independent"
14,167,"independent"
14,168,"independent"
14,169,"independent"
12,170,"independent"
6,171,"independent"
10,172,"independent"
12,173,"independent"
14,174,"independent"
12,175,"independent"
10,176,"independent"
14,177,"independent"
14,178,"independent"
14,179,"independent"
12,180,"independent"
18,181,"independent"
14,182,"independent"
10,183,"independent"
18,184,"independent"
6,185,"independent"
12,186,"independent"
8,187,"independent"
14,188,"independent"
10,189,"independent"
18,190,"independent"
14,191,"independent"
10,192,"independent"
18,193,"independent"
10,194,"independent"
14,195,"independent"
8,196,"independent"
12,197,"independent"
14,198,"independent"
14,199,"independent"
20,200,"independent"
20,201,"independent"
12,202,"independent"
14,203,"independent"
8,204,"independent"
10,205,"independent"
12,206,"independent"
14,207,"independent"
12,208,"independent"
10,209,"independent"
12,210,"independent"
14,211,"independent"
10,212,"independent"
12,213,"independent"
10,214,"independent"
10,215,"independent"
12,216,"independent"
8,217,"independent"
14,218,"independent"
8,219,"independent"
14,220,"independent"
14,221,"independent"
12,222,"independent"
6,223,"independent"
14,224,"independent"
10,225,"independent"
12,226,"independent"
12,227,"independent"
18,228,"independent"
8,229,"independent"
10,230,"independent"
10,231,"independent"
8,232,"independent"
10,233,"independent"
10,234,"independent"
14,235,"independent"
12,236,"independent"
14,237,"independent"
10,238,"independent"
12,239,"independent"
12,240,"independent"
16,241,"independent"
6,242,"independent"
8,243,"independent"
14,244,"independent"
14,245,"independent"
12,246,"independent"
14,247,"independent"
16,248,"independent"
12,249,"independent"
8,250,"independent"
10,251,"independent"
14,252,"independent"
10,253,"independent"
10,254,"independent"
10,255,"independent"
12,256,"independent"
12,257,"independent"
12,258,"independent"
16,259,"independent"
12,260,"independent"
12,261,"independent"
10,262,"independent"
12,263,"independent"
8,264,"independent"
16,265,"independent"
6,266,"independent"
8,267,"independent"
12,268,"independent"
14,269,"independent"
14,270,"independent"
16,271,"independent"
12,272,"independent"
10,273,"independent"
18,274,"independent"
12,275,"independent"
10,276,"independent"
16,277,"independent"
12,278,"independent"
12,279,"independent"
16,280,"independent"
12,281,"independent"
14,282,"independent"
14,283,"independent"
12,284,"independent"
14,285,"independent"
12,286,"independent"
8,287,"independent"
8,288,"independent"
4,289,"independent"
18,290,"independent"
12,291,"independent"
14,292,"independent"
14,293,"independent"
12,294,"independent"
10,295,"independent"
14,296,"independent"
14,297,"independent"
12,298,"independent"
14,299,"independent"
14,300,"independent"
10,301,"independent"
14,302,"independent"
18,303,"independent"
12,304,"independent"
12,305,"independent"
10,306,"independent"
10,307,"independent"
10,308,"independent"
10,309,"independent"
10,310,"independent"
12,311,"independent"
16,312,"independent"
12,313,"independent"
16,314,"independent"
14,315,"independent"
16,316,"independent"
14,317,"independent"
10,318,"independent"
12,319,"independent"
10,320,"independent"
10,321,"independent"
14,322,"independent"
16,323,"independent"
10,324,"independent"
20,325,"independent"
16,326,"independent"
16,327,"independent"
14,328,"independent"
14,329,"independent"
14,330,"independent"
10,331,"independent"
18,332,"independent"
14,333,"independent"
10,334,"independent"
18,335,"independent"
14,336,"independent"
12,337,"independent"
14,338,"independent"
10,339,"independent"
10,340,"independent"
4,341,"independent"
8,342,"independent"
12,343,"independent"
12,344,"independent"
10,345,"independent"
10,346,"independent"
12,347,"independent"
12,348,"independent"
10,349,"independent"
14,350,"independent"
6,351,"independent"
6,352,"independent"
14,353,"independent"
12,354,"independent"
14,355,"independent"
14,356,"independent"
8,357,"independent"
10,358,"independent"
12,359,"independent"
10,360,"independent"
10,361,"independent"
14,362,"independent"
12,363,"independent"
12,364,"independent"
14,365,"independent"
14,366,"independent"
18,367,"independent"
10,368,"independent"
14,369,"independent"
16,370,"independent"
18,371,"independent"
12,372,"independent"
16,373,"independent"
12,374,"independent"
12,375,"independent"
12,376,"independent"
8,377,"independent"
16,378,"independent"
14,379,"independent"
10,380,"independent"
14,381,"independent"
12,382,"independent"
14,383,"independent"
12,384,"independent"
6,385,"independent"
12,386,"independent"
10,387,"independent"
8,388,"independent"
16,389,"independent"
10,390,"independent"
10,391,"independent"
14,392,"independent"
6,393,"independent"
12,394,"independent"
14,395,"independent"
12,396,"independent"
14,397,"independent"
14,398,"independent"
12,399,"independent"
14,400,"independent"
14,401,"independent"
14,402,"independent"
12,403,"independent"
12,404,"independent"
8,405,"independent"
12,406,"independent"
14,407,"independent"
14,408,"independent"
12,409,"independent"
4,410,"independent"
12,411,"independent"
8,412,"independent"
12,413,"independent"
12,414,"independent"
14,415,"independent"
16,416,"independent"
10,417,"independent"
12,418,"independent"
14,419,"independent"
8,420,"independent"
12,421,"independent"
16,422,"independent"
18,423,"independent"
12,424,"independent"
12,425,"independent"
10,426,"independent"
12,427,"independent"
12,428,"independent"
10,429,"independent"
16,430,"independent"
14,431,"independent"
12,432,"independent"
14,433,"independent"
10,434,"independent"
18,435,"independent"
18,436,"independent"
10,437,"independent"
10,438,"independent"
10,439,"independent"
16,440,"independent"
14,441,"independent"
12,442,"independent"
16,443,"independent"
8,444,"independent"
10,445,"independent"
16,446,"independent"
14,447,"independent"
10,448,"independent"
8,449,"independent"
12,450,"independent"
14,451,"independent"
14,452,"independent"
12,453,"independent"
10,454,"independent"
12,455,"independent"
12,456,"independent"
14,457,"independent"
14,458,"independent"
10,459,"independent"
16,460,"independent"
14,461,"independent"
10,462,"independent"
12,463,"independent"
14,464,"independent"
10,465,"independent"
12,466,"independent"
16,467,"independent"
14,468,"independent"
12,469,"independent"
16,470,"independent"
10,471,"independent"
14,472,"independent"
14,473,"independent"
16,474,"independent"
16,475,"independent"
14,476,"independent"
10,477,"independent"
18,478,"independent"
18,479,"independent"
8,480,"independent"
16,481,"independent"
10,482,"independent"
14,483,"independent"
12,484,"independent"
14,485,"independent"
10,486,"independent"
14,487,"independent"
16,488,"independent"
10,489,"independent"
12,490,"independent"
10,491,"independent"
8,492,"independent"
10,493,"independent"
18,494,"independent"
10,495,"independent"
10,496,"independent"
14,497,"independent"
14,498,"independent"
14,499,"independent"
10,500,"independent"
10,501,"independent"
8,502,"independent"
14,503,"independent"
14,504,"independent"
8,505,"independent"
14,506,"independent"
8,507,"independent"
12,508,"independent"
14,509,"independent"
10,510,"independent"
14,511,"independent"
8,512,"independent"
12,513,"independent"
10,514,"independent"
14,515,"independent"
6,516,"independent"
16,517,"independent"
14,518,"independent"
14,519,"independent"
10,520,"independent"
14,521,"independent"
16,522,"independent"
12,523,"independent"
12,524,"independent"
12,525,"independent"
18,526,"independent"
10,527,"independent"
14,528,"independent"
8,529,"independent"
16,530,"independent"
16,531,"independent"
10,532,"independent"
14,533,"independent"
18,534,"independent"
12,535,"independent"
12,536,"independent"
16,537,"independent"
16,538,"independent"
8,539,"independent"
8,540,"independent"
14,541,"independent"
12,542,"independent"
6,543,"independent"
10,544,"independent"
18,545,"independent"
10,546,"independent"
14,547,"independent"
14,548,"independent"
10,549,"independent"
14,550,"independent"
16,551,"independent"
22,552,"independent"
22,553,"independent"
18,554,"independent"
10,555,"independent"
12,556,"independent"
18,557,"independent"
14,558,"independent"
12,559,"independent"
10,560,"independent"
16,561,"independent"
12,562,"independent"
8,563,"independent"
8,564,"independent"
6,565,"independent"
14,566,"independent"
18,567,"independent"
14,568,"independent"
12,569,"independent"
12,570,"independent"
12,571,"independent"
10,572,"independent"
18,573,"independent"
18,574,"independent"
10,575,"independent"
8,576,"independent"
14,577,"independent"
14,578,"independent"
12,579,"independent"
12,580,"independent"
14,581,"independent"
20,582,"independent"
10,583,"independent"
10,584,"independent"
14,585,"independent"
10,586,"independent"
12,587,"independent"
8,588,"independent"
12,589,"independent"
10,590,"independent"
4,591,"independent"
8,592,"independent"
8,593,"independent"
12,594,"independent"
10,595,"independent"
14,596,"independent"
16,597,"independent"
12,598,"independent"
10,599,"independent"
12,600,"independent"
10,601,"independent"
10,602,"independent"
10,603,"independent"
8,604,"independent"
12,605,"independent"
16,606,"independent"
12,607,"independent"
12,608,"independent"
12,609,"independent"
14,610,"independent"
12,611,"independent"
16,612,"independent"
12,613,"independent"
10,614,"independent"
18,615,"independent"
20,616,"independent"
16,617,"independent"
12,618,"independent"
22,619,"independent"
14,620,"independent"
14,621,"independent"
18,622,"independent"
10,623,"independent"
12,624,"independent"
18,625,"independent"
10,626,"independent"
14,627,"independent"
10,628,"independent"
10,629,"independent"
8,630,"independent"
10,631,"independent"
14,632,"independent"
12,633,"independent"
10,634,"independent"
12,635,"independent"
8,636,"independent"
14,637,"independent"
14,638,"independent"
8,639,"independent"
10,640,"independent"
12,641,"independent"
10,642,"independent"
12,643,"independent"
14,644,"independent"
12,645,"independent"
8,646,"independent"
10,647,"independent"
12,648,"independent"
10,649,"independent"
8,650,"independent"
16,651,"independent"
12,652,"independent"
12,653,"independent"
10,654,"independent"
10,655,"independent"
10,656,"independent"
12,657,"independent"
20,658,"independent"
12,659,"independent"
16,660,"independent"
12,661,"independent"
12,662,"independent"
12,663,"independent"
12,664,"independent"
6,665,"independent"
12,666,"independent"
6,667,"independent"
12,668,"independent"
12,669,"independent"
12,670,"independent"
10,671,"independent"
16,672,"independent"
12,673,"independent"
14,674,"independent"
10,675,"independent"
8,676,"independent"
14,677,"independent"
12,678,"independent"
8,679,"independent"
10,680,"independent"
14,681,"independent"
8,682,"independent"
12,683,"independent"
14,684,"independent"
12,685,"independent"
12,686,"independent"
10,687,"independent"
16,688,"independent"
14,689,"independent"
10,690,"independent"
8,691,"independent"
14,692,"independent"
16,693,"independent"
12,694,"independent"
4,695,"independent"
10,696,"independent"
8,697,"independent"
16,698,"independent"
10,699,"independent"
16,700,"independent"
16,701,"independent"
10,702,"independent"
8,703,"independent"
10,704,"independent"
12,705,"independent"
10,706,"independent"
14,707,"independent"
16,708,"independent"
14,709,"independent"
20,710,"independent"
12,711,"independent"
12,712,"independent"
12,713,"independent"
16,714,"independent"
6,715,"independent"
12,716,"independent"
16,717,"independent"
14,718,"independent"
20,719,"independent"
12,720,"independent"
16,721,"independent"
12,722,"independent"
14,723,"independent"
12,724,"independent"
8,725,"independent"
12,726,"independent"
16,727,"independent"
14,728,"independent"
6,729,"independent"
4,730,"independent"
8,731,"independent"
10,732,"independent"
12,733,"independent"
12,734,"independent"
16,735,"independent"
12,736,"independent"
10,737,"independent"
18,738,"independent"
12,739,"independent"
20,740,"independent"
14,741,"independent"
8,742,"independent"
14,743,"independent"
10,744,"independent"
8,745,"independent"
8,746,"independent"
6,747,"independent"
12,748,"independent"
12,749,"independent"
12,750,"independent"
8,751,"independent"
16,752,"independent"
12,753,"independent"
16,754,"independent"
12,755,"independent"
8,756,"independent"
14,757,"independent"
8,758,"independent"
10,759,"independent"
10,760,"independent"
8,761,"independent"
16,762,"independent"
12,763,"independent"
12,764,"independent"
10,765,"independent"
16,766,"independent"
18,767,"independent"
10,768,"independent"
14,769,"independent"
18,770,"independent"
12,771,"independent"
10,772,"independent"
12,773,"independent"
10,774,"independent"
12,775,"independent"
12,776,"independent"
10,777,"independent"
14,778,"independent"
16,779,"independent"
16,780,"independent"
16,781,"independent"
10,782,"independent"
16,783,"independent"
10,784,"independent"
14,785,"independent"
16,786,"independent"
12,787,"independent"
12,788,"independent"
14,789,"independent"
6,790,"independent"
10,791,"independent"
6,792,"independent"
14,793,"independent"
10,794,"independent"
14,795,"independent"
12,796,"independent"
16,797,"independent"
12,798,"independent"
12,799,"independent"
14,800,"independent"
10,801,"independent"
12,802,"independent"
16,803,"independent"
6,804,"independent"
18,805,"independent"
10,806,"independent"
10,807,"independent"
10,808,"independent"
10,809,"independent"
16,810,"independent"
10,811,"independent"
10,812,"independent"
8,813,"independent"
6,814,"independent"
12,815,"independent"
10,816,"independent"
12,817,"independent"
14,818,"independent"
12,819,"independent"
14,820,"independent"
14,821,"independent"
12,822,"independent"
14,823,"independent"
12,824,"independent"
16,825,"independent"
12,826,"independent"
8,827,"independent"
12,828,"independent"
14,829,"independent"
12,830,"independent"
12,831,"independent"
12,832,"independent"
18,833,"independent"
14,834,"independent"
10,835,"independent"
10,836,"independent"
12,837,"independent"
10,838,"independent"
8,839,"independent"
12,840,"independent"
10,841,"independent"
8,842,"independent"
10,843,"independent"
10,844,"independent"
10,845,"independent"
16,846,"independent"
12,847,"independent"
12,848,"independent"
12,849,"independent"
14,850,"independent"
14,851,"independent"
14,852,"independent"
12,853,"independent"
12,854,"independent"
16,855,"independent"
12,856,"independent"
14,857,"independent"
14,858,"independent"
12,859,"independent"
8,860,"independent"
12,861,"independent"
6,862,"independent"
10,863,"independent"
10,864,"independent"
10,865,"independent"
10,866,"independent"
10,867,"independent"
12,868,"independent"
10,869,"independent"
4,870,"independent"
12,871,"independent"
16,872,"independent"
14,873,"independent"
12,874,"independent"
14,875,"independent"
12,876,"independent"
6,877,"independent"
16,878,"independent"
10,879,"independent"
6,880,"independent"
18,881,"independent"
16,882,"independent"
14,883,"independent"
16,884,"independent"
14,885,"independent"
