# BEAST v10.5.0
# Generated Wed Apr 29 21:47:43 BST 2026 [seed=1777495661241]
# run_sites100_seed4_dependent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-5556.046149815618	-1347.8902458932628	-4208.155903922356	168.01425341729473	682.9765195812811	2.0	1.0	1.0	-4208.155903922356	0.0	-1345.8517709263238
1000	-3602.060886526843	-119.92006763713306	-3482.1408188897103	165.3981570449813	622.767719914107	0.05088518897283509	1.0	1.0	-3482.1408188897103	0.0	-118.05697115203004
2000	-3292.657985588523	-121.32016073236149	-3171.3378248561617	166.82148455659475	649.9145766125208	0.05116650521391898	1.0	1.0	-3171.3378248561617	0.0	-119.46129209847822
3000	-3140.7504290963834	-121.59903846874197	-3019.1513906276414	168.92244758177097	656.2458248268102	0.050529935237795316	1.0	1.0	-3019.1513906276414	0.0	-119.73054992736428
4000	-2883.909610914669	-121.7490809076952	-2762.1605300069737	167.89041025540106	659.3884386200966	0.050403915067560506	1.0	1.0	-2762.1605300069737	0.0	-119.87866524002365
5000	-2754.8547148131433	-122.27944617713463	-2632.575268636009	166.58654418137772	675.2082595897464	0.04518246959343863	1.0	1.0	-2632.575268636009	0.0	-120.3219137967294
6000	-2724.0107752441927	-122.70538420306796	-2601.305391041125	165.63190072887195	683.2743896985945	0.04690439225860403	1.0	1.0	-2601.305391041125	0.0	-120.77824472870225
7000	-2606.371545493224	-121.69692406186505	-2484.674621431359	167.66753757638287	660.4278444485221	0.041849150350031596	1.0	1.0	-2484.674621431359	0.0	-119.67517390881157
8000	-2575.4334577970358	-120.97406569007562	-2454.45939210696	158.96199141874015	646.395832284131	0.04549828434318104	1.0	1.0	-2454.45939210696	0.0	-119.0222405294138
9000	-2503.6169903228497	-119.06666675956271	-2384.550323563287	149.1796385622767	606.0053886160479	0.05086380138171642	1.0	1.0	-2384.550323563287	0.0	-117.2032473344211
