# BEAST v10.5.0
# Generated Wed Apr 29 21:44:53 BST 2026 [seed=1777495491572]
# run_sites100_seed2_independent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-8777.022606222341	-1875.9928261092698	-6901.029780113071	252.43110359384042	947.0278096892848	2.0	1.0	1.0	-6901.029780113071	0.0	-1873.9543511423308
1000	-6093.894656850487	-128.88494276506196	-5965.009714085425	246.19853542496713	832.7918214008521	0.030777026301246378	1.0	1.0	-5965.009714085425	0.0	-126.57947202310547
2000	-5642.770948984472	-128.37372577798834	-5514.397223206483	246.68145215390646	805.2233094513879	0.04659665823264165	1.0	1.0	-5514.397223206483	0.0	-126.44128246433014
3000	-5169.480762775264	-128.94767105944564	-5040.533091715819	249.87399576584733	843.8624004225921	0.03441264277279525	1.0	1.0	-5040.533091715819	0.0	-126.7501418652079
4000	-5079.4994151881665	-129.0660404953476	-4950.433374692819	247.20238898524707	847.1452935547801	0.034202256742307584	1.0	1.0	-4950.433374692819	0.0	-126.86272669192726
5000	-4898.43492598572	-128.96438420903783	-4769.470541776682	247.98815455738531	838.0746010679483	0.03143719371316804	1.0	1.0	-4769.470541776682	0.0	-126.67985722272508
6000	-4705.263251520037	-128.01499599818743	-4577.248255521849	246.46534691692997	818.0000417385169	0.03553668561916046	1.0	1.0	-4577.248255521849	0.0	-125.84751215232973
7000	-4552.101672764637	-127.20936712365797	-4424.892305640979	236.7422080536511	795.1227206623964	0.035386131197266565	1.0	1.0	-4424.892305640979	0.0	-125.03794089242587
8000	-4445.35910220733	-127.16006251595215	-4318.199039691378	231.5789346985257	790.6124045013238	0.04203967927223663	1.0	1.0	-4318.199039691378	0.0	-125.14219141513507
9000	-4414.441788179339	-127.62556215744429	-4286.816226021894	234.6351291616568	802.948229997982	0.03335295556677582	1.0	1.0	-4286.816226021894	0.0	-125.39835438534871
10000	-4309.949588395514	-128.5124010375426	-4181.437187357971	231.11811428600942	799.3759317385252	0.027863436882247017	1.0	1.0	-4181.437187357971	0.0	-126.10611953249565
11000	-4154.161540790942	-125.30820639476052	-4028.8533343961817	222.7219926622175	745.9939901922569	0.037575586998278745	1.0	1.0	-4028.8533343961817	0.0	-123.1917829998937
12000	-3769.5923731468224	-125.12038024725634	-3644.471992899566	213.60870687953064	705.3308192299182	0.03020838738793544	1.0	1.0	-3644.471992899566	0.0	-122.79634091136245
13000	-3759.91477756961	-124.08586730059938	-3635.828910269011	209.20644031991677	716.9685262902157	0.04003771609905502	1.0	1.0	-3635.828910269011	0.0	-122.02584994027427
14000	-3560.379624046409	-123.0933244673178	-3437.286299579091	203.08831476523235	690.107527813	0.03881580226783747	1.0	1.0	-3437.286299579091	0.0	-121.00598471249015
15000	-3557.139945325192	-122.67659060229799	-3434.463354722894	199.7352802547606	666.3779420218881	0.03525901811734086	1.0	1.0	-3434.463354722894	0.0	-120.50181646124408
16000	-3554.319907704403	-122.03621004799655	-3432.2836976564063	198.58760415369576	669.799364119307	0.043781015032175526	1.0	1.0	-3432.2836976564063	0.0	-120.05259109629762
17000	-3536.4174924977256	-122.65990854951914	-3413.7575839482065	198.00868866132984	684.0085412436835	0.04409905596694394	1.0	1.0	-3413.7575839482065	0.0	-120.68232114088086
18000	-3454.3826811118392	-122.83813691462356	-3331.5445441972156	198.77864772992388	688.0447904705256	0.0426256611168228	1.0	1.0	-3331.5445441972156	0.0	-120.83203024116473
19000	-3341.7995977889027	-122.29197487840213	-3219.5076229105007	198.03220523757972	670.0429541643957	0.03904649326242325	1.0	1.0	-3219.5076229105007	0.0	-120.20989172578211
20000	-3332.482162534225	-121.70849790188788	-3210.7736646323374	192.18506696234326	653.2919302017821	0.03844878826782053	1.0	1.0	-3210.7736646323374	0.0	-119.6126979439287
21000	-3289.7983426945207	-122.21861964897644	-3167.579723045544	186.94170411225272	657.1165520907745	0.056303852686484086	1.0	1.0	-3167.579723045544	0.0	-120.43097067601398
22000	-3259.7211612864503	-122.04818819143497	-3137.672973095015	188.48583338930527	650.4914444689002	0.057863744169787644	1.0	1.0	-3137.672973095015	0.0	-120.28013437703707
23000	-3213.887176363387	-122.10129146042442	-3091.7858849029626	186.24893455221022	641.0244133426472	0.06199843487767046	1.0	1.0	-3091.7858849029626	0.0	-120.38124835238335
24000	-3199.9238142870836	-121.43178370128119	-3078.4920305858022	192.98514112543157	654.9943387726958	0.042572131458822195	1.0	1.0	-3078.4920305858022	0.0	-119.42461259084422
25000	-3193.7841330534416	-119.16972989100381	-3074.6144031624376	186.82010533764304	598.0729281213227	0.04117038339366454	1.0	1.0	-3074.6144031624376	0.0	-117.13393954107416
26000	-3192.2570075860567	-119.58732707639192	-3072.669680509665	187.85119118326287	616.0243844348062	0.04562559731273585	1.0	1.0	-3072.669680509665	0.0	-117.63778538504486
27000	-3190.2709885884296	-118.56162155997679	-3071.709367028453	173.33832605101856	586.9752724986412	0.04235178366875098	1.0	1.0	-3071.709367028453	0.0	-116.55004726167661
28000	-3190.2953584007473	-120.05522434576096	-3070.2401340549864	186.02738761371882	611.840529520063	0.06011337951515976	1.0	1.0	-3070.2401340549864	0.0	-118.31396435244721
29000	-3193.8767975283645	-120.641434380023	-3073.2353631483415	187.82013001348574	638.6214107649043	0.048812790878476675	1.0	1.0	-3073.2353631483415	0.0	-118.74601725093935
30000	-3194.337875012059	-120.58210126263806	-3073.755773749421	191.64538256908773	633.6417008231261	0.052724211563182743	1.0	1.0	-3073.755773749421	0.0	-118.74599377753928
31000	-3191.743814853167	-120.11540275145887	-3071.628412101708	186.83952891906364	623.4665539477828	0.05379896595724825	1.0	1.0	-3071.628412101708	0.0	-118.29438584293318
32000	-3192.152774589705	-119.93245102676275	-3072.220323562942	181.26487021016956	608.9064800531835	0.06057213430116039	1.0	1.0	-3072.220323562942	0.0	-118.19645441520227
33000	-3194.6410757272133	-118.04984883517173	-3076.5912268920415	180.23612191072152	585.6618370030153	0.05260087187398624	1.0	1.0	-3076.5912268920415	0.0	-116.21197818059755
34000	-3187.7701796451893	-118.96399498717736	-3068.8061846580117	181.56050251892785	583.9328991810876	0.038859307288074095	1.0	1.0	-3068.8061846580117	0.0	-116.87765013465234
35000	-3185.1819712847027	-116.29079110608238	-3068.8911801786203	173.00397926129335	548.1702460620106	0.061187933805864986	1.0	1.0	-3068.8911801786203	0.0	-114.56175752956983
36000	-3185.903035099764	-117.01185844693015	-3068.891176652834	170.91702778925324	564.2885289863916	0.05681454774228429	1.0	1.0	-3068.891176652834	0.0	-115.23072062145772
37000	-3163.620308456517	-117.40918728494617	-3046.2111211715705	164.9088887013373	555.6616279497766	0.04125595165040128	1.0	1.0	-3046.2111211715705	0.0	-115.37518618775967
38000	-3102.783603808448	-119.2106834247671	-2983.572920383681	163.76563627272546	566.9254082109486	0.03511559890628523	1.0	1.0	-2983.572920383681	0.0	-117.03211042901472
39000	-3094.2154994257703	-116.98038556812783	-2977.2351138576423	157.93147321353598	550.5880225251223	0.06730757705360274	1.0	1.0	-2977.2351138576423	0.0	-115.31473716148636
40000	-3020.493508888254	-115.63585563406511	-2904.857653254189	153.33774673058298	531.5961628973656	0.06656064572229742	1.0	1.0	-2904.857653254189	0.0	-113.96299551957298
41000	-2951.121614456937	-115.09470338867264	-2836.0269110682643	153.38240115420115	526.9557260258197	0.0632339685346103	1.0	1.0	-2836.0269110682643	0.0	-113.3879975153886
42000	-2954.115808095337	-114.75560629959814	-2839.3602017957387	151.8114661139073	521.9705703626789	0.05147882354337219	1.0	1.0	-2839.3602017957387	0.0	-112.90138861357106
43000	-2955.4569122533194	-114.62524709093732	-2840.8316651623823	146.86191020586855	520.7860789160889	0.05287959337061843	1.0	1.0	-2840.8316651623823	0.0	-112.79135150696965
44000	-2954.8101192718923	-113.48234545504661	-2841.327773816846	145.30733090826448	501.3163413834408	0.055182554038206266	1.0	1.0	-2841.327773816846	0.0	-111.68006044351921
45000	-2930.049424930837	-112.97409731873793	-2817.075327612099	141.91672137254034	491.5622133752829	0.06662381764132687	1.0	1.0	-2817.075327612099	0.0	-111.30185241391385
46000	-2929.1265490715027	-113.77697046709154	-2815.3495786044114	145.3188104406761	498.58652477982287	0.0714619794835373	1.0	1.0	-2815.3495786044114	0.0	-112.1490820640724
47000	-2929.8432590373086	-113.65220984966668	-2816.191049187642	143.0156605239102	491.8526034309435	0.07547641494502394	1.0	1.0	-2816.191049187642	0.0	-112.05738782288812
48000	-2931.4234978784802	-113.42134833108543	-2818.0021495473948	144.47365855190074	490.3962994209181	0.04868681899756669	1.0	1.0	-2818.0021495473948	0.0	-111.52389720418074
49000	-2929.6496642570196	-112.01043311479938	-2817.63923114222	144.59611306869158	477.93951300307526	0.0644006141326864	1.0	1.0	-2817.63923114222	0.0	-110.31592933684345
50000	-2928.8378182473953	-112.13791287563272	-2816.6999053717627	141.35342845132752	466.22315099356854	0.08033732248460504	1.0	1.0	-2816.6999053717627	0.0	-110.57922799048443
51000	-2928.706540699837	-108.82861264767914	-2819.877928052158	129.1402668932847	428.24775520427556	0.06386555450455622	1.0	1.0	-2819.877928052158	0.0	-107.12855871768143
52000	-2927.3450789760477	-107.6521468835688	-2819.6929320924787	123.70463735010513	411.56135493959323	0.07782614774264647	1.0	1.0	-2819.6929320924787	0.0	-106.0752914504473
53000	-2926.520038160698	-108.84991717702135	-2817.6701209836765	133.05093543617278	429.81400488223176	0.0674518912355073	1.0	1.0	-2817.6701209836765	0.0	-107.18564658060507
54000	-2926.1605579621596	-109.47609479929562	-2816.684463162864	120.25850353063186	431.6845545723323	0.08201002879637279	1.0	1.0	-2816.684463162864	0.0	-107.92896111866756
55000	-2927.1400778729535	-110.2850538173618	-2816.855024055592	122.80900943992324	435.25181169312185	0.08791678899298738	1.0	1.0	-2816.855024055592	0.0	-108.77551194011346
56000	-2925.8949753080888	-109.37018432356577	-2816.524790984523	119.90316718756932	430.22673854485663	0.08220422391375441	1.0	1.0	-2816.524790984523	0.0	-107.82436432944088
57000	-2925.3859806322344	-109.12704184174368	-2816.2589387904904	120.0883021159713	420.5685973743495	0.08943300950015197	1.0	1.0	-2816.2589387904904	0.0	-107.62641286838239
58000	-2920.943956714808	-107.0594682904834	-2813.8844884243244	123.84853122937112	404.5177820945079	0.07103032001221075	1.0	1.0	-2813.8844884243244	0.0	-105.42783258229016
59000	-2924.9607210997356	-107.14690136789375	-2817.8138197318417	117.75949606337325	391.4258120356359	0.0976801993782652	1.0	1.0	-2817.8138197318417	0.0	-105.69018719473776
60000	-2924.6223164052485	-105.28161928772703	-2819.3406971175214	115.30377382290025	374.3227323942659	0.09481592104913383	1.0	1.0	-2819.3406971175214	0.0	-103.81047490930001
61000	-2923.77738500526	-105.29068735780857	-2818.4866976474514	110.16678733706779	348.18568858843423	0.1259756703453471	1.0	1.0	-2818.4866976474514	0.0	-103.94125353659143
62000	-2920.3910293317344	-100.83605901805066	-2819.554970313684	100.89020111121853	326.80479863777043	0.09773401629909793	1.0	1.0	-2819.554970313684	0.0	-99.37960819533791
63000	-2917.5387000415094	-99.1904266261805	-2818.348273415329	97.46697742778716	305.01756351511386	0.08028442107136419	1.0	1.0	-2818.348273415329	0.0	-97.63136939524952
64000	-2915.7469491982743	-97.35280794476304	-2818.3941412535114	95.7504120240203	285.09315525782256	0.08341323935243139	1.0	1.0	-2818.3941412535114	0.0	-95.81504246977158
65000	-2772.5696664418074	-95.44045522008483	-2677.1292112217225	94.27171161889518	261.7063470823081	0.14809094374698717	1.0	1.0	-2677.1292112217225	0.0	-94.14427248962244
66000	-2766.5563179868236	-92.08547469897913	-2674.4708432878447	86.81085431603088	242.89221396427092	0.13028294949461716	1.0	1.0	-2674.4708432878447	0.0	-90.74806716054783
67000	-2758.6236493757438	-88.46828778483743	-2670.1553615909065	76.0949031358545	209.84193688696217	0.11049675526993756	1.0	1.0	-2670.1553615909065	0.0	-87.06715769889269
68000	-2625.049738203285	-85.56378390000147	-2539.4859543032835	73.70742384298568	192.38814104442673	0.12859263026493756	1.0	1.0	-2539.4859543032835	0.0	-84.2217645998582
69000	-2431.485339371015	-78.9713401696185	-2352.5139992013965	59.78079907184281	155.66203228470962	0.18783168138404802	1.0	1.0	-2352.5139992013965	0.0	-77.73232309182924
70000	-2315.528759407002	-78.96901077037607	-2236.559748636626	56.91384808254519	149.91867319143287	0.2524316080496363	1.0	1.0	-2236.559748636626	0.0	-77.76604460916818
71000	-2289.6381527917397	-75.44966497268494	-2214.188487819055	48.647618699037466	128.82822828424355	0.3194492203260368	1.0	1.0	-2214.188487819055	0.0	-74.24762870715776
72000	-2282.9835580866475	-70.82942876080824	-2212.154129325839	42.59916978289752	117.11661675570173	0.22437123037559678	1.0	1.0	-2212.154129325839	0.0	-69.6167456915239
73000	-2284.5218747753706	-74.67544837625651	-2209.846426399114	46.46233587168794	127.52608682586322	0.16276073546475198	1.0	1.0	-2209.846426399114	0.0	-73.40498676012305
74000	-2251.078280022145	-71.96012881317904	-2179.118151208966	45.33874187052877	122.17839208787751	0.25150444923143783	1.0	1.0	-2179.118151208966	0.0	-70.7569525757593
75000	-2233.4774911360587	-69.29224784613092	-2164.1852432899277	39.945964704432434	108.75015876297793	0.3323223358278165	1.0	1.0	-2164.1852432899277	0.0	-68.08795359256725
76000	-2231.635959729246	-66.30647727901518	-2165.329482450231	32.86726059614655	93.41012696202016	0.445547793520481	1.0	1.0	-2165.329482450231	0.0	-65.06374791907547
77000	-2226.224562199688	-63.946193471869535	-2162.2783687278184	30.52918429518788	89.36474082172376	0.24303273855135563	1.0	1.0	-2162.2783687278184	0.0	-62.74077211869623
78000	-2214.139009916515	-54.839399201533034	-2159.299610714982	22.054623459877902	66.03509233640762	0.5417293423926636	1.0	1.0	-2159.299610714982	0.0	-53.54982149212053
