# BEAST v10.5.0
# Generated Wed Apr 29 21:45:35 BST 2026 [seed=1777495533755]
# run_sites50_seed2_independent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-4187.372486360246	-1400.273983351352	-2787.098503008893	99.32155527382406	709.1683883103258	2.0	1.0	1.0	-2787.098503008893	0.0	-1398.235508384413
1000	-2430.125511085855	-119.86276813523503	-2310.26274295062	94.25390997081888	615.3471901285975	0.04133767088228881	1.0	1.0	-2310.26274295062	0.0	-117.83047056254355
2000	-2088.975386949027	-117.45339894367532	-1971.5219880053517	89.09724961547303	570.8909295540012	0.05805579516356243	1.0	1.0	-1971.5219880053517	0.0	-115.68769847971365
3000	-1989.059697828948	-119.19795716115135	-1869.8617406677965	95.18393108511232	606.823736235573	0.053372108837729526	1.0	1.0	-1869.8617406677965	0.0	-117.37100479605925
4000	-1931.462126211168	-118.16892740028237	-1813.2931988108855	94.66181727210117	587.6087143072538	0.048157533739179345	1.0	1.0	-1813.2931988108855	0.0	-116.26283946648438
5000	-1810.9697457476238	-117.19400884626408	-1693.7757369013598	91.57235010501994	568.7477478333001	0.049864389860610946	1.0	1.0	-1693.7757369013598	0.0	-115.31525610010657
6000	-1723.3921245019255	-116.22686090530011	-1607.1652635966254	94.18307758263583	546.7755450739759	0.04782849074793436	1.0	1.0	-1607.1652635966254	0.0	-114.31532861131369
7000	-1665.4260092334719	-115.70167021212131	-1549.7243390213505	90.34934113871816	532.0413091581385	0.04608153269700779	1.0	1.0	-1549.7243390213505	0.0	-113.76022602745103
8000	-1522.0377051090093	-114.09678515042378	-1407.9409199585855	91.8363719274791	505.1735193587882	0.06969578848890357	1.0	1.0	-1407.9409199585855	0.0	-112.45331296226915
9000	-1411.7278210914433	-113.86672062274397	-1297.8611004686993	85.44353323352556	480.32101541667697	0.08517953807989528	1.0	1.0	-1297.8611004686993	0.0	-112.34034930705323
10000	-1314.3966480343856	-111.00823870666363	-1203.388409327722	80.71983365685804	454.7537027672874	0.0777536403660857	1.0	1.0	-1203.388409327722	0.0	-109.43084318022719
11000	-1288.21617582059	-109.59433663470638	-1178.6218391858836	84.18418753010718	434.08492625440357	0.08090600527801228	1.0	1.0	-1178.6218391858836	0.0	-108.03962691169613
12000	-1258.9951197336634	-108.75740391479485	-1150.2377158188685	83.35309466573143	428.43684311373147	0.07093682708227105	1.0	1.0	-1150.2377158188685	0.0	-107.12495142070587
13000	-1220.6829439293188	-109.167772303881	-1111.5151716254377	86.35424158274064	434.0822797549205	0.07148243375308136	1.0	1.0	-1111.5151716254377	0.0	-107.54006050198483
14000	-1219.4831350413083	-109.13552255341799	-1110.3476124878903	83.0037802808828	433.49701088589256	0.06490630684695262	1.0	1.0	-1110.3476124878903	0.0	-107.44619398595447
15000	-1215.9514424207448	-109.12867730403455	-1106.8227651167103	84.86085308333226	428.44894544547896	0.08075172473387365	1.0	1.0	-1106.8227651167103	0.0	-107.57289409217921
16000	-1206.4461808402289	-107.31389593604828	-1099.1322849041806	80.53821002883396	408.1012389242865	0.07104232565427498	1.0	1.0	-1099.1322849041806	0.0	-105.68236497949607
17000	-1205.16220271661	-106.38038589492277	-1098.7818168216872	76.31097945437476	374.1906515678045	0.05571871743889612	1.0	1.0	-1098.7818168216872	0.0	-104.58515848374495
18000	-1198.6462784944206	-101.75914900499451	-1096.8871294894261	71.86840532970137	337.225635926466	0.08085964014354088	1.0	1.0	-1096.8871294894261	0.0	-100.20411705735921
19000	-1193.9111964483172	-101.86980291925802	-1092.0413935290592	71.82337370233256	339.55315984194647	0.08711307730129524	1.0	1.0	-1092.0413935290592	0.0	-100.35542035090519
20000	-1189.7687506032917	-100.04851440018689	-1089.7202362031048	70.44430456548697	317.9240332860323	0.08468782003980686	1.0	1.0	-1089.7202362031048	0.0	-98.51901449383247
21000	-1191.4760297283194	-99.05526453455303	-1092.4207651937663	66.69873814753635	308.66265636509326	0.09526679666110266	1.0	1.0	-1092.4207651937663	0.0	-97.58644671188175
22000	-1184.516854630875	-96.40382258235368	-1088.1130320485213	59.93517627597271	280.7674840123755	0.1153581249924032	1.0	1.0	-1088.1130320485213	0.0	-95.02051242871677
23000	-1122.3258695395834	-96.16590219919432	-1026.1599673403891	60.66855301974301	271.0169054414623	0.138222078182446	1.0	1.0	-1026.1599673403891	0.0	-94.84843502083184
24000	-1118.2799589439048	-93.54684202836884	-1024.733116915536	60.02138219272357	252.45605150322672	0.13685746498791548	1.0	1.0	-1024.733116915536	0.0	-92.2261388221582
25000	-1118.3669121939822	-92.72987665833742	-1025.6370355356448	54.14536178506806	242.31878205766589	0.1515211777025057	1.0	1.0	-1025.6370355356448	0.0	-91.4402936694304
26000	-1126.4663289330963	-92.37581267803179	-1034.0905162550646	58.81793367690314	243.53826804397815	0.10444430338339732	1.0	1.0	-1034.0905162550646	0.0	-90.95012337060406
27000	-1122.940434919355	-92.01273923804916	-1030.927695681306	58.97309114673744	242.63210551817662	0.11473035870761807	1.0	1.0	-1030.927695681306	0.0	-90.62721620860813
28000	-1125.7471996218599	-90.48485548054478	-1035.262344141315	56.32588649847552	227.93582222053885	0.1495535662818034	1.0	1.0	-1035.262344141315	0.0	-89.19153387216537
29000	-1116.8544175048876	-88.20954831551775	-1028.6448691893697	52.19256563807196	209.67172675091513	0.11519956470566928	1.0	1.0	-1028.6448691893697	0.0	-86.82568162319055
30000	-1115.4909364453995	-84.58560404894253	-1030.905332396457	41.60112092866745	188.5035192240122	0.1498345773178442	1.0	1.0	-1030.905332396457	0.0	-83.29282405407841
31000	-1116.1656925222874	-88.50636836119243	-1027.659324161095	52.62719496723731	213.38577426422796	0.15812925311421253	1.0	1.0	-1027.659324161095	0.0	-87.22846626781605
32000	-1112.3255296305704	-86.85252618022211	-1025.4730034503482	47.52377362630557	197.7040852701876	0.1874605909401843	1.0	1.0	-1025.4730034503482	0.0	-85.61313713818109
33000	-1112.4372163144828	-85.11301092712023	-1027.3242053873626	43.35579449834431	184.56854894557583	0.20719119686448953	1.0	1.0	-1027.3242053873626	0.0	-83.89026297413983
34000	-1104.0182774575658	-78.42174872050653	-1025.5965287370593	38.038536612213925	152.69017929560252	0.19682706263609723	1.0	1.0	-1025.5965287370593	0.0	-77.19102340640764
35000	-1069.0657007478917	-74.8367488454045	-994.2289519024871	33.33108820528547	135.08110217549947	0.21463258292608328	1.0	1.0	-994.2289519024871	0.0	-73.61880711532038
36000	-1040.732442399349	-77.90151132775316	-962.830931071596	41.339434790696245	149.6193836323735	0.21016549187083763	1.0	1.0	-962.830931071596	0.0	-76.68077141513022
37000	-1033.4402691096423	-75.07116530669137	-958.3691038029509	37.04604633752762	134.94159180283913	0.24604041987607314	1.0	1.0	-958.3691038029509	0.0	-73.86660990103675
38000	-1031.0905914583423	-74.3369570778667	-956.7536343804757	35.67565911171662	132.1724191677976	0.24198218220680737	1.0	1.0	-956.7536343804757	0.0	-73.13121471841585
39000	-961.911588477669	-69.34714053559978	-892.5644479420693	29.850363340062064	110.63984135095008	0.30276740743253266	1.0	1.0	-892.5644479420693	0.0	-68.14705953875846
40000	-951.3176119465279	-70.08661032724957	-881.2310016192783	31.61877971277115	111.47108058917121	0.20330386777686502	1.0	1.0	-881.2310016192783	0.0	-68.86105430218437
41000	-945.9960521052346	-64.66076670931466	-881.33528539592	27.4532248838724	94.81896109960101	0.2804675037571836	1.0	1.0	-881.33528539592	0.0	-63.46126227250136
42000	-946.6856004943082	-61.63818219213847	-885.0474183021697	28.664665067879923	85.72570434323065	0.33482364624073213	1.0	1.0	-885.0474183021697	0.0	-60.43338103690411
43000	-938.2618863328044	-54.007456573204514	-884.2544297595998	22.7657534966952	62.709197175262204	0.6158905457088947	1.0	1.0	-884.2544297595998	0.0	-52.67789615568698
44000	-876.0642806749019	-44.60086630033363	-831.4634143745682	22.902170333345754	47.41961533972224	0.5852590054709121	1.0	1.0	-831.4634143745682	0.0	-43.28807968833927
45000	-817.9341224138499	-32.374108019481035	-785.5600143943689	14.803201445310272	30.92250591851471	0.9031896017236132	1.0	1.0	-785.5600143943689	0.0	-30.881746393499633
46000	-716.9748822033431	42.021404720808256	-758.9962869241514	0.23414669993830173	1.5280562788864347	6.899848793393761	1.0	1.0	-758.9962869241514	0.0	45.47012815139129
47000	-681.2261340810194	51.19261168483155	-732.418745765851	0.23414669993830173	1.5012286574466143	22.12211921048225	1.0	1.0	-732.418745765851	0.0	56.59040201775176
48000	-665.2358826215532	55.12939904940561	-720.3652816709588	0.1373684910182139	1.3273331440836516	20.26068664216129	1.0	1.0	-720.3652816709588	0.0	60.35910840113862
49000	-667.1180458908469	53.923816164010056	-721.041862054857	0.1373684910182139	1.367992530774108	16.67945606004638	1.0	1.0	-721.041862054857	0.0	58.79378448908881
50000	-664.5734635123861	55.83514572323414	-720.4086092356202	0.1373684910182139	1.2924471089877776	21.703406377214296	1.0	1.0	-720.4086092356202	0.0	61.19610267251136
51000	-666.1767412163833	55.74265842145877	-721.919399637842	0.1373684910182139	1.2973654357409696	20.436280258658986	1.0	1.0	-721.919399637842	0.0	60.988717552245916
52000	-668.004629432119	54.8992110435308	-722.9038404756499	0.1373684910182139	1.3263525960115343	23.31997960991521	1.0	1.0	-722.9038404756499	0.0	60.39948863197635
53000	-666.9013559279548	53.985316636542024	-720.8866725644968	0.14266178333746243	1.3842607884451592	19.176450236808122	1.0	1.0	-720.8866725644968	0.0	59.111598180753006
54000	-669.718344110351	52.342847151552654	-722.0611912619037	0.14266178333746243	1.4313740904918602	23.70145191348729	1.0	1.0	-722.0611912619037	0.0	57.87490876867133
55000	-669.8584691081717	52.36865947904461	-722.2271285872163	0.1500865393202977	1.461451057592472	20.584066877527373	1.0	1.0	-722.2271285872163	0.0	57.628396087691115
56000	-667.4497141301905	53.841355859412985	-721.2910699896034	0.1500865393202977	1.391236925153976	20.12322966104003	1.0	1.0	-721.2910699896034	0.0	59.05819055838539
57000	-668.8650886945496	54.17983115241275	-723.0449198469623	0.1500865393202977	1.3630378228038187	22.581136461782773	1.0	1.0	-723.0449198469623	0.0	59.61738867022495
58000	-668.8692689010561	55.25390858308464	-724.1231774841407	0.1500865393202977	1.3119847309300028	18.314392488505323	1.0	1.0	-724.1231774841407	0.0	60.294726238897695
59000	-664.3368590914824	56.09230498986054	-720.429164081343	0.1500865393202977	1.2809360542170554	20.891593172433502	1.0	1.0	-720.429164081343	0.0	61.38026336280554
60000	-662.5553591567847	54.6519304241773	-717.207289580962	0.1500865393202977	1.3047089367671751	26.695191735956207	1.0	1.0	-717.207289580962	0.0	60.42056524079162
61000	-662.887220819902	54.97244469904376	-717.8596655189458	0.1500865393202977	1.2947241425172287	26.502554381208068	1.0	1.0	-717.8596655189458	0.0	60.72649548689842
62000	-667.469394540358	53.032160394071354	-720.5015549344295	0.19727884211069996	1.422540700375613	21.583910150669652	1.0	1.0	-720.5015549344295	0.0	58.38250530119949
63000	-667.8415466331747	57.63157415254744	-725.4731207857221	0.13465345130515652	1.207804344832989	23.8459953814132	1.0	1.0	-725.4731207857221	0.0	63.17557571776173
64000	-663.2344653341964	56.89714825684394	-720.1316135910404	0.13465345130515652	1.2433571085967352	21.427001559319745	1.0	1.0	-720.1316135910404	0.0	62.233489867279616
65000	-665.6572169997588	56.958690803887286	-722.6159078036461	0.13465345130515652	1.2406288810406463	22.051781435446998	1.0	1.0	-722.6159078036461	0.0	62.35033136401625
66000	-657.9974448118654	56.51056530221317	-714.5080101140786	0.12696781984391248	1.2415423306509528	18.17874809621909	1.0	1.0	-714.5080101140786	0.0	61.53765823904407
67000	-658.912109079022	57.02063361338883	-715.9327426924108	0.12696781984391248	1.2164631762090796	18.380094544248585	1.0	1.0	-715.9327426924108	0.0	62.06807137429583
68000	-660.0540950267765	54.928585045507496	-714.982680072284	0.12696781984391248	1.2569532920837274	29.973973349460373	1.0	1.0	-714.982680072284	0.0	60.93366957448082
69000	-656.782255987729	57.01109171910683	-713.7933477068358	0.12696781984391248	1.237756002806396	21.236779209366556	1.0	1.0	-713.7933477068358	0.0	62.33035091338739
70000	-656.4635561331189	56.270148699054424	-712.7337048321733	0.15494819285003672	1.2725262861009492	21.578810091522932	1.0	1.0	-712.7337048321733	0.0	61.620039683837064
71000	-657.3341898850948	55.42565466917866	-712.7598445542735	0.12769872174480854	1.2421554244658268	29.81712107710162	1.0	1.0	-712.7598445542735	0.0	61.41990139038152
72000	-658.5025476516805	56.24730496915953	-714.74985262084	0.12769872174480854	1.2212060849183795	29.17719567037554	1.0	1.0	-714.74985262084	0.0	62.19686669148356
73000	-666.9450236859108	54.31484426640179	-721.2598679523126	0.15270892402009278	1.3215781576622656	26.322056617791397	1.0	1.0	-721.2598679523126	0.0	60.05515493814704
74000	-666.0972496532562	55.19160476815208	-721.2888544214082	0.15270892402009278	1.2847180232897266	16.34514020693291	1.0	1.0	-721.2888544214082	0.0	60.025091708151386
75000	-660.8421508102236	55.396465534573586	-716.2386163447973	0.1411802584056931	1.2955002254370116	17.583322234067655	1.0	1.0	-716.2386163447973	0.0	60.362376802883944
76000	-655.9176306228283	55.2210320052111	-711.1386626280394	0.1411802584056931	1.3154852199045455	22.843536394875507	1.0	1.0	-711.1386626280394	0.0	60.68104348208279
77000	-655.3690388675943	54.8763702415588	-710.2454091091531	0.1411802584056931	1.3119138156117176	16.73390150429536	1.0	1.0	-710.2454091091531	0.0	59.75222749232903
78000	-662.7074449528832	54.88237372104152	-717.5898186739247	0.1411802584056931	1.3153648560689255	24.75381547715077	1.0	1.0	-717.5898186739247	0.0	60.500110564698346
79000	-657.2935771221244	54.343207353269754	-711.6367844753942	0.16533207544170908	1.3602906126461631	21.869340718829243	1.0	1.0	-711.6367844753942	0.0	59.718826089922885
80000	-660.7307307369482	54.71610208877117	-715.4468328257194	0.13824567264591053	1.2620262448324786	14.642283511042823	1.0	1.0	-715.4468328257194	0.0	59.35454466789143
81000	-655.9485157095894	56.81875540746827	-712.7672711170577	0.13824567264591053	1.2470952687504	21.55920330115018	1.0	1.0	-712.7672711170577	0.0	62.16690055402275
82000	-659.4846438925786	55.56114705597974	-715.0457909485583	0.1300277929888643	1.235857166569012	29.973299438247352	1.0	1.0	-715.0457909485583	0.0	61.566185115945075
83000	-659.2269381112593	58.08989914599693	-717.3168372572562	0.1300277929888643	1.1886759136558236	23.805443684265228	1.0	1.0	-717.3168372572562	0.0	63.630556620466685
84000	-660.7473144951953	54.730535748332855	-715.4778502435281	0.1705064994769288	1.2920851333296879	27.5634529651654	1.0	1.0	-715.4778502435281	0.0	60.563903292446
85000	-664.7624221801589	56.792120040582965	-721.5545422207418	0.15590184988220485	1.2383416792514355	19.22564751866949	1.0	1.0	-721.5545422207418	0.0	61.92319004812444
86000	-659.62629102892	55.50438226921439	-715.1306732981344	0.15590184988220485	1.3058291808618023	19.321479959514047	1.0	1.0	-715.1306732981344	0.0	60.64475307241629
87000	-654.2533874716265	54.94282064666971	-709.1962081182962	0.15590184988220485	1.329074171777751	18.32677884925086	1.0	1.0	-709.1962081182962	0.0	59.984887724038295
88000	-654.3111303573208	55.68458793615825	-709.9957182934791	0.15590184988220485	1.3004472873302186	20.914053118698835	1.0	1.0	-709.9957182934791	0.0	60.974594954762615
89000	-665.5420155417586	56.126880332868915	-721.6688958746275	0.1394608368982869	1.2773737318769152	20.043691365962214	1.0	1.0	-721.6688958746275	0.0	61.336234474687274
90000	-669.2440669829142	54.40911001894424	-723.6531770018585	0.1494336690226975	1.3378568334079335	16.620719020299298	1.0	1.0	-723.6531770018585	0.0	59.272708957017045
91000	-661.911976496412	53.489143183504055	-715.4011196799161	0.15149426502605728	1.3378705589819766	14.42564679500126	1.0	1.0	-715.4011196799161	0.0	58.101573704748404
92000	-661.8554219728884	54.74812005547702	-716.6035420283654	0.15149426502605728	1.343589023713842	21.44395264267768	1.0	1.0	-716.6035420283654	0.0	60.08597825305047
93000	-659.8442453832665	55.453452942905756	-715.2976983261723	0.13868235832995127	1.2597339861626393	15.99853570708798	1.0	1.0	-715.2976983261723	0.0	60.24851963354174
94000	-659.6886905825371	54.95235539753282	-714.64104598007	0.13868235832995127	1.3024720648046555	16.48888343734711	1.0	1.0	-714.64104598007	0.0	59.801596203594166
95000	-659.9047642888637	55.00265693088008	-714.9074212197438	0.13868235832995127	1.265116920769831	15.236184714889978	1.0	1.0	-714.9074212197438	0.0	59.71096690082894
96000	-666.1732162340239	55.38870300931346	-721.5619192433373	0.16577664062495098	1.3145714089028522	20.294080606067126	1.0	1.0	-721.5619192433373	0.0	60.62153005048486
97000	-663.6068562057405	55.070706311904175	-718.6775625176447	0.16577664062495098	1.320650527698808	18.168545127063375	1.0	1.0	-718.6775625176447	0.0	60.09676375563638
98000	-664.2042674873092	56.43544556954314	-720.6397130568523	0.126891998618099	1.2425616799552122	26.13117509003302	1.0	1.0	-720.6397130568523	0.0	62.1611456146059
99000	-666.75041294319	56.18334457303327	-722.9337575162233	0.126891998618099	1.2417147165044973	27.31442269759155	1.0	1.0	-722.9337575162233	0.0	61.998310495805526
100000	-666.7199313680161	56.63610869762001	-723.3560400656361	0.13227373937803183	1.2508753904622605	23.559080035006964	1.0	1.0	-723.3560400656361	0.0	62.156354560134346
101000	-664.3084246813215	60.24649953753656	-724.5549242188581	0.10586618743509153	1.0986758240249883	24.715019928607795	1.0	1.0	-724.5549242188581	0.0	65.86112855390206
102000	-660.7823881529305	57.85660328167471	-718.6389914346051	0.13891905003209137	1.1720925234898893	18.447680293543144	1.0	1.0	-718.6389914346051	0.0	62.91083221601217
103000	-659.0653681157222	59.64135928087949	-718.7067273966017	0.11105942600900404	1.1064979407905258	28.91314334669055	1.0	1.0	-718.7067273966017	0.0	65.5722585107929
104000	-654.1310761694805	58.690802538315545	-712.821878707796	0.14605104256079093	1.1559012612058543	20.79658554302014	1.0	1.0	-712.821878707796	0.0	63.9700762247971
105000	-653.3800609551107	62.10839113384263	-715.4884520889533	0.11578490739801497	1.0115835542933396	22.540264030131517	1.0	1.0	-715.4884520889533	0.0	67.54243304702581
106000	-647.9361615153065	61.82890853394633	-709.7650700492528	0.1230739417125507	1.0339128733650111	27.85596894134519	1.0	1.0	-709.7650700492528	0.0	67.68372588503586
107000	-664.07641081514	56.94055507176611	-721.0169658869061	0.1547966518668501	1.113287344415109	37.343085469449285	1.0	1.0	-721.0169658869061	0.0	63.41070077241909
108000	-650.2310289898057	61.36213156800218	-711.5931605578079	0.09968603951194241	1.0340440225703171	31.538025877043907	1.0	1.0	-711.5931605578079	0.0	67.47291852428913
109000	-652.1555642520239	59.65892928555938	-711.8144935375832	0.1170259538487372	1.0641714951937975	34.551903410864504	1.0	1.0	-711.8144935375832	0.0	65.9622658507719
110000	-654.5704775198544	62.45870949846521	-717.0291870183196	0.14161214934938327	1.008247759874429	24.464355594441887	1.0	1.0	-717.0291870183196	0.0	68.05316662557695
111000	-660.0990167424214	61.34902273162959	-721.448039474051	0.09277551610249504	1.0542973067123282	26.36258597381203	1.0	1.0	-721.448039474051	0.0	67.09242501329521
112000	-655.357155860093	59.517993005540696	-714.8751488656337	0.13197047560177008	1.126214779411884	25.620691359199125	1.0	1.0	-714.8751488656337	0.0	65.20420688851073
113000	-650.1434217203636	61.49858200750296	-711.6420037278665	0.13011675942862916	1.0473024234173431	24.38519387790792	1.0	1.0	-711.6420037278665	0.0	67.08663541135229
114000	-651.1316363416471	62.30102310274967	-713.4326594443968	0.12572023462262946	0.9928263439751355	33.68905810285786	1.0	1.0	-713.4326594443968	0.0	68.55063549035633
115000	-662.070877291675	58.23287053815185	-720.3037478298268	0.13591911987084507	1.1054758997204601	16.54852660229501	1.0	1.0	-720.3037478298268	0.0	63.08861771871974
116000	-663.8745281746325	57.182499202609236	-721.0570273772418	0.11881658730049682	1.1210270382386744	15.212917987202287	1.0	1.0	-721.0570273772418	0.0	61.88811070629118
117000	-654.0683478151442	60.38241179260787	-714.450759607752	0.12476037320004002	1.0899777675250752	22.952778562038883	1.0	1.0	-714.450759607752	0.0	65.85171264761665
118000	-649.5948754197753	62.162918641781566	-711.7577940615569	0.12032203135972318	1.0158630168836005	29.906029293469103	1.0	1.0	-711.7577940615569	0.0	68.1633140106268
119000	-650.3995006479298	63.157384630729204	-713.556885278659	0.13169735886923184	0.9809302608271016	30.471421120573535	1.0	1.0	-713.556885278659	0.0	69.196548657598
120000	-654.7611552578651	58.47835203663074	-713.2395072944959	0.14735221571900767	1.1499954381622735	19.178933912893065	1.0	1.0	-713.2395072944959	0.0	63.60487554594898
121000	-646.6586978811732	61.85816303800455	-708.5168609191778	0.12750363954145133	1.0343379843957876	25.153644036909547	1.0	1.0	-708.5168609191778	0.0	67.50771109368647
122000	-651.0664207934659	63.89657269462269	-714.9629934880886	0.09087900850254535	0.9581824398308653	26.58655010955423	1.0	1.0	-714.9629934880886	0.0	69.65699268437022
123000	-659.1154512590791	64.2242754319275	-723.3397266910066	0.07509122267758098	0.9256750677425787	35.901039530209474	1.0	1.0	-723.3397266910066	0.0	70.60952408994372
124000	-657.5133121731618	58.857563022513304	-716.3708751956751	0.12235035946128561	1.1552142271790193	24.57188634425873	1.0	1.0	-716.3708751956751	0.0	64.46069308483821
125000	-655.5916213246355	57.36355243657803	-712.9551737612136	0.1400252534710355	1.2221955070468318	22.406766717155666	1.0	1.0	-712.9551737612136	0.0	62.786077356905295
126000	-653.7430301612873	62.46390751982733	-716.2069376811146	0.10025604062350338	1.0117690625141131	27.325473927685575	1.0	1.0	-716.2069376811146	0.0	68.27969282394784
127000	-649.5753425254065	60.75176598962497	-710.3271085150316	0.10460832228168955	0.9948604511398026	39.40985705303226	1.0	1.0	-710.3271085150316	0.0	67.33915478959916
