"RF","tree_id","dataset"
12,1,"independent"
14,2,"independent"
16,3,"independent"
18,4,"independent"
16,5,"independent"
16,6,"independent"
20,7,"independent"
12,8,"independent"
16,9,"independent"
16,10,"independent"
22,11,"independent"
14,12,"independent"
10,13,"independent"
18,14,"independent"
18,15,"independent"
16,16,"independent"
10,17,"independent"
18,18,"independent"
16,19,"independent"
20,20,"independent"
10,21,"independent"
18,22,"independent"
18,23,"independent"
14,24,"independent"
10,25,"independent"
10,26,"independent"
14,27,"independent"
18,28,"independent"
18,29,"independent"
14,30,"independent"
12,31,"independent"
16,32,"independent"
18,33,"independent"
16,34,"independent"
22,35,"independent"
18,36,"independent"
12,37,"independent"
4,38,"independent"
16,39,"independent"
16,40,"independent"
10,41,"independent"
14,42,"independent"
16,43,"independent"
18,44,"independent"
18,45,"independent"
18,46,"independent"
12,47,"independent"
12,48,"independent"
10,49,"independent"
6,50,"independent"
12,51,"independent"
18,52,"independent"
20,53,"independent"
14,54,"independent"
18,55,"independent"
16,56,"independent"
12,57,"independent"
12,58,"independent"
20,59,"independent"
18,60,"independent"
16,61,"independent"
12,62,"independent"
20,63,"independent"
16,64,"independent"
12,65,"independent"
16,66,"independent"
14,67,"independent"
14,68,"independent"
18,69,"independent"
12,70,"independent"
14,71,"independent"
12,72,"independent"
12,73,"independent"
20,74,"independent"
14,75,"independent"
10,76,"independent"
16,77,"independent"
18,78,"independent"
16,79,"independent"
12,80,"independent"
16,81,"independent"
18,82,"independent"
18,83,"independent"
10,84,"independent"
10,85,"independent"
12,86,"independent"
16,87,"independent"
14,88,"independent"
16,89,"independent"
14,90,"independent"
14,91,"independent"
18,92,"independent"
12,93,"independent"
20,94,"independent"
14,95,"independent"
20,96,"independent"
18,97,"independent"
6,98,"independent"
18,99,"independent"
22,100,"independent"
20,101,"independent"
18,102,"independent"
16,103,"independent"
14,104,"independent"
12,105,"independent"
16,106,"independent"
18,107,"independent"
18,108,"independent"
10,109,"independent"
12,110,"independent"
20,111,"independent"
16,112,"independent"
16,113,"independent"
16,114,"independent"
14,115,"independent"
8,116,"independent"
14,117,"independent"
16,118,"independent"
14,119,"independent"
20,120,"independent"
22,121,"independent"
18,122,"independent"
14,123,"independent"
14,124,"independent"
12,125,"independent"
18,126,"independent"
18,127,"independent"
16,128,"independent"
18,129,"independent"
20,130,"independent"
12,131,"independent"
16,132,"independent"
14,133,"independent"
16,134,"independent"
16,135,"independent"
12,136,"independent"
20,137,"independent"
10,138,"independent"
6,139,"independent"
12,140,"independent"
14,141,"independent"
18,142,"independent"
14,143,"independent"
18,144,"independent"
16,145,"independent"
16,146,"independent"
14,147,"independent"
20,148,"independent"
18,149,"independent"
10,150,"independent"
10,151,"independent"
14,152,"independent"
10,153,"independent"
10,154,"independent"
10,155,"independent"
16,156,"independent"
14,157,"independent"
18,158,"independent"
16,159,"independent"
20,160,"independent"
12,161,"independent"
20,162,"independent"
14,163,"independent"
10,164,"independent"
18,165,"independent"
14,166,"independent"
14,167,"independent"
14,168,"independent"
16,169,"independent"
24,170,"independent"
16,171,"independent"
6,172,"independent"
16,173,"independent"
10,174,"independent"
12,175,"independent"
18,176,"independent"
16,177,"independent"
14,178,"independent"
8,179,"independent"
18,180,"independent"
18,181,"independent"
16,182,"independent"
14,183,"independent"
12,184,"independent"
12,185,"independent"
16,186,"independent"
10,187,"independent"
12,188,"independent"
20,189,"independent"
18,190,"independent"
16,191,"independent"
18,192,"independent"
14,193,"independent"
14,194,"independent"
16,195,"independent"
14,196,"independent"
16,197,"independent"
22,198,"independent"
16,199,"independent"
16,200,"independent"
14,201,"independent"
12,202,"independent"
12,203,"independent"
20,204,"independent"
16,205,"independent"
16,206,"independent"
10,207,"independent"
12,208,"independent"
12,209,"independent"
26,210,"independent"
14,211,"independent"
12,212,"independent"
14,213,"independent"
14,214,"independent"
12,215,"independent"
20,216,"independent"
16,217,"independent"
16,218,"independent"
14,219,"independent"
12,220,"independent"
12,221,"independent"
14,222,"independent"
20,223,"independent"
16,224,"independent"
10,225,"independent"
14,226,"independent"
18,227,"independent"
18,228,"independent"
12,229,"independent"
16,230,"independent"
20,231,"independent"
18,232,"independent"
14,233,"independent"
16,234,"independent"
20,235,"independent"
16,236,"independent"
18,237,"independent"
18,238,"independent"
14,239,"independent"
16,240,"independent"
12,241,"independent"
14,242,"independent"
10,243,"independent"
16,244,"independent"
18,245,"independent"
16,246,"independent"
14,247,"independent"
18,248,"independent"
24,249,"independent"
12,250,"independent"
14,251,"independent"
12,252,"independent"
16,253,"independent"
18,254,"independent"
22,255,"independent"
18,256,"independent"
16,257,"independent"
18,258,"independent"
12,259,"independent"
10,260,"independent"
18,261,"independent"
12,262,"independent"
22,263,"independent"
18,264,"independent"
16,265,"independent"
12,266,"independent"
16,267,"independent"
14,268,"independent"
16,269,"independent"
10,270,"independent"
18,271,"independent"
12,272,"independent"
14,273,"independent"
8,274,"independent"
14,275,"independent"
16,276,"independent"
14,277,"independent"
20,278,"independent"
8,279,"independent"
16,280,"independent"
16,281,"independent"
18,282,"independent"
18,283,"independent"
16,284,"independent"
12,285,"independent"
12,286,"independent"
16,287,"independent"
16,288,"independent"
18,289,"independent"
18,290,"independent"
14,291,"independent"
12,292,"independent"
20,293,"independent"
18,294,"independent"
16,295,"independent"
14,296,"independent"
10,297,"independent"
10,298,"independent"
16,299,"independent"
16,300,"independent"
18,301,"independent"
20,302,"independent"
20,303,"independent"
12,304,"independent"
16,305,"independent"
16,306,"independent"
10,307,"independent"
18,308,"independent"
16,309,"independent"
22,310,"independent"
18,311,"independent"
10,312,"independent"
10,313,"independent"
18,314,"independent"
18,315,"independent"
14,316,"independent"
18,317,"independent"
14,318,"independent"
16,319,"independent"
16,320,"independent"
14,321,"independent"
18,322,"independent"
10,323,"independent"
22,324,"independent"
16,325,"independent"
14,326,"independent"
12,327,"independent"
10,328,"independent"
10,329,"independent"
18,330,"independent"
6,331,"independent"
8,332,"independent"
12,333,"independent"
14,334,"independent"
12,335,"independent"
22,336,"independent"
10,337,"independent"
14,338,"independent"
16,339,"independent"
14,340,"independent"
22,341,"independent"
16,342,"independent"
16,343,"independent"
16,344,"independent"
18,345,"independent"
18,346,"independent"
10,347,"independent"
8,348,"independent"
10,349,"independent"
16,350,"independent"
16,351,"independent"
6,352,"independent"
12,353,"independent"
16,354,"independent"
12,355,"independent"
14,356,"independent"
16,357,"independent"
16,358,"independent"
18,359,"independent"
20,360,"independent"
20,361,"independent"
18,362,"independent"
24,363,"independent"
18,364,"independent"
12,365,"independent"
12,366,"independent"
14,367,"independent"
12,368,"independent"
16,369,"independent"
14,370,"independent"
16,371,"independent"
16,372,"independent"
14,373,"independent"
6,374,"independent"
16,375,"independent"
16,376,"independent"
12,377,"independent"
16,378,"independent"
20,379,"independent"
22,380,"independent"
14,381,"independent"
18,382,"independent"
10,383,"independent"
12,384,"independent"
14,385,"independent"
12,386,"independent"
14,387,"independent"
8,388,"independent"
12,389,"independent"
16,390,"independent"
18,391,"independent"
22,392,"independent"
16,393,"independent"
18,394,"independent"
14,395,"independent"
18,396,"independent"
14,397,"independent"
16,398,"independent"
14,399,"independent"
12,400,"independent"
16,401,"independent"
14,402,"independent"
22,403,"independent"
18,404,"independent"
20,405,"independent"
