# BEAST v10.5.0
# Generated Thu Apr 23 10:05:55 BST 2026 [seed=1776935154774]
# run_sites100_seed2.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-3642.0508829879914	-2370.2619027010896	-1271.7889802869017	364.25230598922997	1194.1623479851942	2.0	1.0	1.0	-1271.7889802869017	0.0	-2368.2234277341504
1000	-1147.5799720576479	-137.85252092057945	-1009.7274511370683	361.5094785832277	1134.3413601756702	0.025070251794059823	1.0	1.0	-1009.7274511370683	0.0	-135.33434989346335
2000	-1012.8870506344556	-139.10019764463823	-873.7868529898174	367.43654716767895	1124.897106466788	0.019096445179324857	1.0	1.0	-873.7868529898174	0.0	-136.27087517401858
3000	-970.220163383484	-136.81717299105233	-833.4029903924317	370.5225873661852	1095.8131580376617	0.029000667403097972	1.0	1.0	-833.4029903924317	0.0	-134.4519695576446
4000	-887.4753474320073	-136.11365615909853	-751.3616912729088	371.8496732671919	1071.6755660945207	0.028899684376408368	1.0	1.0	-751.3616912729088	0.0	-133.74489916353343
5000	-822.9926167641357	-135.96741571774274	-687.025201046393	376.4879755831124	1060.1764067146678	0.03162713011094389	1.0	1.0	-687.025201046393	0.0	-133.68879654428045
6000	-788.2872262488225	-135.78851359981095	-652.4987126490116	380.0591455791456	1055.9760670568292	0.025864792089859846	1.0	1.0	-652.4987126490116	0.0	-133.30390722765415
7000	-753.207872187862	-136.68614738245486	-616.5217248054071	374.06034172026546	1044.8316666725184	0.021015416190351313	1.0	1.0	-616.5217248054071	0.0	-133.97004350607338
8000	-746.5293452006806	-138.9267602858084	-607.6025849148722	372.37779887937785	1042.6564576415292	0.04530005810660203	1.0	1.0	-607.6025849148722	0.0	-136.97136006622333
9000	-733.5907003715448	-135.39687178938152	-598.1938285821633	371.9946796566057	1045.6489478251915	0.03013093031872426	1.0	1.0	-598.1938285821633	0.0	-133.07026402003729
10000	-724.7886176304952	-136.1240938581652	-588.66452377233	369.768155370723	1047.4405455284045	0.035317284129938425	1.0	1.0	-588.66452377233	0.0	-133.9508565401633
11000	-724.7236210139624	-135.3567783608386	-589.3668426531239	369.02389468113535	1038.842884251547	0.02577406336768032	1.0	1.0	-589.3668426531239	0.0	-132.86841339512364
12000	-721.44772524851	-134.67649825207752	-586.7712269964325	365.2576747996238	1003.8494654664154	0.035880658159891235	1.0	1.0	-586.7712269964325	0.0	-132.5179295736749
13000	-710.9414078494218	-133.44950486226583	-577.491902987156	364.12109227048774	976.5065829165094	0.03377247741341102	1.0	1.0	-577.491902987156	0.0	-131.2342100069
14000	-691.2439984102423	-133.1235195195646	-558.1204788906776	360.79378331823204	948.8348666644771	0.03874554547513269	1.0	1.0	-558.1204788906776	0.0	-131.03456954760225
15000	-645.7610553103975	-133.33595220679766	-512.4251031035999	355.4515455461845	955.3849690321385	0.025194816732355397	1.0	1.0	-512.4251031035999	0.0	-130.82314193811268
16000	-636.2182064045913	-133.46602325165236	-502.752183152939	356.0664998706868	961.1654316477373	0.02526216570373515	1.0	1.0	-502.752183152939	0.0	-130.95609585109355
17000	-633.0954849659572	-133.40708945319733	-499.68839551275994	363.6120664279571	976.471891378163	0.033275303085025444	1.0	1.0	-499.68839551275994	0.0	-131.17765252091925
18000	-633.4190411269064	-134.0496057167861	-499.36943541012033	369.6994335325075	999.3712138866451	0.028378762681091938	1.0	1.0	-499.36943541012033	0.0	-131.66223049685894
19000	-623.8390136291459	-133.64890743610465	-490.19010619304123	367.69306822633104	984.5150477045235	0.028112997834402062	1.0	1.0	-490.19010619304123	0.0	-131.2518437469767
20000	-626.3169025874381	-133.61216203569845	-492.7047405517397	365.19193839085017	971.2243071913206	0.025783337585539835	1.0	1.0	-492.7047405517397	0.0	-131.1241821291987
21000	-628.5759254208627	-133.8931362731305	-494.68278914773225	365.6024549382622	987.7122531460748	0.02669495038591727	1.0	1.0	-494.68278914773225	0.0	-131.44207440526503
22000	-625.5960993734225	-134.5677525129573	-491.02834686046515	370.76759160654314	1003.4711122319799	0.035295063617379746	1.0	1.0	-491.02834686046515	0.0	-132.3939295494104
23000	-620.0557664324692	-134.1404431018149	-485.91532333065436	369.900566668247	1003.655385185448	0.029142471262904535	1.0	1.0	-485.91532333065436	0.0	-131.78019980315656
24000	-618.2798109685849	-134.38473324613088	-483.89507772245406	374.10876694539417	1012.0612095787667	0.029181789379660306	1.0	1.0	-483.89507772245406	0.0	-132.02585911083537
25000	-590.1068251983927	-134.44200085006793	-455.6648243483248	384.6348607514022	1013.5090861777844	0.03064472065467834	1.0	1.0	-455.6648243483248	0.0	-132.1322542776701
26000	-585.4809939693366	-135.40002628912058	-450.080967680216	395.75883762418124	1045.7051742852452	0.027308174499626314	1.0	1.0	-450.080967680216	0.0	-132.97280586689308
27000	-590.8208512375444	-135.93770418383147	-454.8831470537129	401.50723065117575	1065.9306412568571	0.028213136628077663	1.0	1.0	-454.8831470537129	0.0	-133.544306395155
28000	-589.446354583632	-136.21283324611323	-453.2335213375187	405.79978132192815	1063.961551895831	0.03259094834270572	1.0	1.0	-453.2335213375187	0.0	-133.963415909985
29000	-582.4743956870519	-135.32360331381048	-447.1507923732414	404.0095869927153	1044.2644012763421	0.02837988560145048	1.0	1.0	-447.1507923732414	0.0	-132.93626875412497
30000	-585.7761049848707	-136.35558610287407	-449.4205188819966	405.5589771310057	1063.5561720916123	0.023495439391475383	1.0	1.0	-449.4205188819966	0.0	-133.7662389891024
31000	-582.7592348034167	-135.59435782962686	-447.16487697378983	404.6898235512168	1053.7836227626456	0.028705731488252433	1.0	1.0	-447.16487697378983	0.0	-133.2187254309474
32000	-581.5219642504278	-135.1297201143184	-446.39224413610947	400.07569794837747	1029.3965994358703	0.03296734042327024	1.0	1.0	-446.39224413610947	0.0	-132.89136698403036
33000	-584.5271014562024	-135.14937571092668	-449.37772574527577	397.68331947307576	1038.053449446296	0.02956067729071217	1.0	1.0	-449.37772574527577	0.0	-132.8035608816016
34000	-585.4449832678961	-135.56448230763965	-449.88050096025637	405.61580357104526	1050.5194098881632	0.030475346151861246	1.0	1.0	-449.88050096025637	0.0	-133.24922276429317
35000	-592.2116242291487	-136.56476127411693	-455.64686295503174	408.02024627484036	1068.7099540261836	0.023102015527104083	1.0	1.0	-455.64686295503174	0.0	-133.95658092903025
36000	-601.906820493335	-135.7596818877663	-466.14713860556867	403.20844412774716	1059.629319183999	0.028283889179965743	1.0	1.0	-466.14713860556867	0.0	-133.36886301323585
37000	-592.4140136964605	-136.56787316073698	-455.8461405357236	400.76237094400466	1055.2726008076895	0.03608750658708878	1.0	1.0	-455.8461405357236	0.0	-134.41460492522162
38000	-587.5199336628338	-134.83832756066178	-452.681606102172	396.56957525314624	1017.2978680723957	0.03385758007207242	1.0	1.0	-452.681606102172	0.0	-132.62542285588228
39000	-591.7006700048396	-133.8223243613979	-457.8783456434417	386.4087944988211	991.9953754239657	0.031863721885656386	1.0	1.0	-457.8783456434417	0.0	-131.55099243232283
40000	-590.4206533955371	-134.08701960177117	-456.3336337937659	392.31899433216034	1002.0867351737272	0.030386048428647634	1.0	1.0	-456.3336337937659	0.0	-131.7688356309211
41000	-586.4150903204473	-133.72227403402803	-452.6928162864193	386.959736352898	989.9953403086546	0.03071314625921624	1.0	1.0	-452.6928162864193	0.0	-131.4147421577602
42000	-586.5701017887103	-133.92595726363513	-452.6441445250752	386.83154081632694	988.3703031722927	0.02658585897922292	1.0	1.0	-452.6441445250752	0.0	-131.47057233378044
43000	-590.0180593684972	-135.0726958364021	-454.94536353209514	389.21066412307255	993.1602316552318	0.039745950206414936	1.0	1.0	-454.94536353209514	0.0	-133.00626952983976
44000	-588.8210403703117	-134.58880199358921	-454.23223837672253	396.46237781842353	1019.0914267238235	0.029349152137039255	1.0	1.0	-454.23223837672253	0.0	-132.23572633726235
45000	-592.2297233213787	-134.87515946087365	-457.35456386050515	397.927948143299	1014.6940567711038	0.02495210107040842	1.0	1.0	-457.35456386050515	0.0	-132.35186888374483
46000	-592.7467496810833	-134.38144026484693	-458.36530941623636	407.65747638103716	1008.1126345792622	0.027222950412874633	1.0	1.0	-458.36530941623636	0.0	-131.95095225359393
47000	-566.6575349751213	-134.5385452036747	-432.11898977144665	408.4502799719851	1014.3835810092014	0.031902122995582254	1.0	1.0	-432.11898977144665	0.0	-132.26838864083896
48000	-567.4121307402298	-134.65452112030363	-432.7576096199262	413.1399174303972	1016.7710687674605	0.026829954238949752	1.0	1.0	-432.7576096199262	0.0	-132.208774530541
49000	-572.6299121091938	-136.080505980693	-436.54940612850083	412.0739297339094	1021.2681164729893	0.03933413460131775	1.0	1.0	-436.54940612850083	0.0	-134.00491215037457
50000	-574.7391552536873	-135.07381599027283	-439.6653392634144	409.91234553278156	1018.6666593450676	0.03511540631565528	1.0	1.0	-439.6653392634144	0.0	-132.89523787782608
51000	-573.5698404196461	-135.9126024547441	-437.657237964902	423.2153787556048	1065.0331406628482	0.028088597604889104	1.0	1.0	-437.657237964902	0.0	-133.51464268512737
52000	-576.314712911739	-136.29357277495274	-440.0211401367863	419.1056041401009	1056.0014798241775	0.0230125145405245	1.0	1.0	-440.0211401367863	0.0	-133.68104532579406
53000	-578.3308253229902	-135.1346872747739	-443.19613804821637	421.20082871818676	1035.8540153451113	0.030778557664175393	1.0	1.0	-443.19613804821637	0.0	-132.8292658672688
54000	-576.3349625579912	-137.50249697433364	-438.8324655836575	422.1414138671649	1033.1962064315226	0.04248114664103214	1.0	1.0	-438.8324655836575	0.0	-135.49351194209638
55000	-572.6984374668664	-135.56728558576728	-437.1311518810991	429.84747639679944	1041.2117945170285	0.033317391864604924	1.0	1.0	-437.1311518810991	0.0	-133.33905783542835
56000	-569.873831091382	-134.77849688849034	-435.0953342028917	426.36822418552697	1018.8687977977949	0.03292945489409677	1.0	1.0	-435.0953342028917	0.0	-132.53903847003033
57000	-572.9587035987514	-134.76533194230424	-438.1933716564472	424.64831862308006	1017.2038887139033	0.03329980217680586	1.0	1.0	-438.1933716564472	0.0	-132.53659912449615
58000	-572.5235204368782	-134.76102739971245	-437.76249303716577	424.80809390146936	1020.1782747651524	0.032334661345890775	1.0	1.0	-437.76249303716577	0.0	-132.5039690326392
59000	-564.1234204517621	-135.05280758738428	-429.07061286437784	423.24686446719596	1030.0829870217242	0.02641421513403323	1.0	1.0	-429.07061286437784	0.0	-132.59056951429613
60000	-563.6717739578542	-134.98427364072802	-428.6875003171261	419.47002164592357	1023.2337322010414	0.033444292588816135	1.0	1.0	-428.6875003171261	0.0	-132.7596781577702
61000	-563.4312462531093	-135.1161462670572	-428.3150999860521	419.1498284782693	1036.145792936862	0.027717480177711716	1.0	1.0	-428.3150999860521	0.0	-132.70441880964313
62000	-568.4912634054903	-138.16551223518388	-430.3257511703064	419.77073680105025	1036.5889662872853	0.0439797307618294	1.0	1.0	-430.3257511703064	0.0	-136.18566970347888
63000	-566.1194965280079	-134.78258451012135	-431.33691201788656	415.037518640143	1024.553738534155	0.0279413857367845	1.0	1.0	-431.33691201788656	0.0	-132.37919477208476
64000	-567.016000674545	-135.15158662421226	-431.8644140503328	408.92482534721216	1024.3695992853557	0.024763888059459154	1.0	1.0	-431.8644140503328	0.0	-132.6200696834441
65000	-567.205191539161	-134.68708650775915	-432.51810503140183	404.3500169301102	1022.395681440616	0.029628055486655223	1.0	1.0	-432.51810503140183	0.0	-132.34356881464097
66000	-566.9228943282476	-136.78569658066772	-430.13719774757993	408.1307690886235	1040.018894477204	0.039218237900333235	1.0	1.0	-430.13719774757993	0.0	-134.70749667130437
67000	-568.1074748672991	-136.7995584761626	-431.3079163911364	411.4573458560999	1074.342576747964	0.02266938508139512	1.0	1.0	-431.3079163911364	0.0	-134.17014383014305
68000	-560.7667939162968	-137.071697779053	-423.69509613724387	412.59093934053817	1083.8285847787383	0.022442763596406925	1.0	1.0	-423.69509613724387	0.0	-134.43093318594177
69000	-561.8096532904929	-136.17458472000044	-425.63506857049236	406.05813056322717	1063.9425758747125	0.024491440066606848	1.0	1.0	-425.63506857049236	0.0	-133.63100244934225
70000	-558.950853028035	-136.03760257666985	-422.9132504513652	396.9928841737927	1031.621782480017	0.037561856828259	1.0	1.0	-422.9132504513652	0.0	-133.92084919114245
71000	-559.2797802655492	-135.66295173518543	-423.61682853036376	399.83935329954363	1039.448232217095	0.024051432752897246	1.0	1.0	-423.61682853036376	0.0	-133.09947985540103
72000	-562.3772306336025	-135.73780993248786	-426.63942070111466	405.8096350730638	1053.408154957096	0.031476507323148266	1.0	1.0	-426.63942070111466	0.0	-133.4545100129781
73000	-562.1223536968436	-136.27249734329206	-425.8498563535515	402.81664904224306	1040.774291380636	0.021917486533732856	1.0	1.0	-425.8498563535515	0.0	-133.60480069434564
74000	-572.1795842358649	-136.941498793433	-435.23808544243195	408.4033143259602	1062.0332297325863	0.021307733126245162	1.0	1.0	-435.23808544243195	0.0	-134.24139185334062
75000	-572.5902480565064	-137.79136670266377	-434.79888135384266	415.5868451518911	1077.278555952623	0.01994704716875043	1.0	1.0	-434.79888135384266	0.0	-135.01407675705337
76000	-569.8933846565938	-135.9653171558826	-433.9280675007111	411.33467712002584	1066.7506570357882	0.02864127383284778	1.0	1.0	-433.9280675007111	0.0	-133.58738503330378
77000	-568.4493436644079	-135.67881565365042	-432.7705280107576	405.41708227282567	1056.5982877683573	0.02789646646754528	1.0	1.0	-432.7705280107576	0.0	-133.27376089884234
78000	-563.9884407699127	-135.75554632577433	-428.23289444413837	404.1779945562282	1053.124398465499	0.03173166711935681	1.0	1.0	-428.23289444413837	0.0	-133.48015673263808
79000	-558.451399203111	-135.61334235446444	-422.8380568486466	408.1215828726217	1054.088124798582	0.029262915184230354	1.0	1.0	-422.8380568486466	0.0	-133.25728487458275
80000	-559.5582986832802	-136.01059502417587	-423.54770365910434	406.89488217061484	1064.4555120854136	0.025836811126766883	1.0	1.0	-423.54770365910434	0.0	-133.52483148520776
