meanRF,varRF,meanNRF,varNRF,HighSupportCladesProp,likelihoodESS,priorESS,jointESS,tier,ZIP,leaves,independent_sites
12.0382179757805,1.93631700181461,0.859872712555748,0.0098791683766051,0.111111111111111,7779.92789954354,7130.30139519318,6624.76476681427,1,independent,10,10
13.3105210532163,1.49834373958449,0.950751503801165,0.0076446109162474,0.111111111111111,8538.7575049946,6272.01905851182,6462.08748591035,2,"ZIP(0.2, 3.75)",10,10
13.1509832240862,1.92575708871854,0.939355944577587,0.0098252912689721,0.111111111111111,5744.61178201938,1191.69989356105,1204.85998514761,3,"ZIP(0.2, 3.75)",10,10
7.89534496167093,3.66504610598822,0.563953211547923,0.0186992148264705,0.333333333333333,6871.69992570906,8359.11006353595,8496.1696005918,4,"ZIP(0.2, 3.75)",10,10
11.9277858015776,1.92678453011394,0.851984700112686,0.0098305333169078,0.111111111111111,6830.39132111098,4533.23587026981,4811.09025969472,2,"ZIP(0.5, 6.0)",10,10
12.1599822241973,3.78684728857287,0.868570158871237,0.0193206494314943,0.111111111111111,2731.62522169437,1368.98595583018,1406.94314086646,3,"ZIP(0.5, 6.0)",10,10
8.41173202977447,5.47979123307287,0.600838002126748,0.0279581185360861,0.222222222222222,9819.91144385693,8112.14494500324,7991.10354547886,4,"ZIP(0.5, 6.0)",10,10
13.3818464615043,1.36717707908998,0.955846175821734,0.0069753932606631,0.111111111111111,7865.43940997221,8081.95820225813,7805.2511617935,2,"ZIP(0.7, 10.0)",10,10
11.4456171536496,3.08951439963461,0.817544082403542,0.0157628285695643,0.111111111111111,7007.39838506308,5351.67312194301,5343.84931916355,3,"ZIP(0.7, 10.0)",10,10
7.63359626708144,6.27862227653717,0.545256876220103,0.0320337871251897,0.222222222222222,9000.99999999997,9122.76998999903,8921.5080020953,4,"ZIP(0.7, 10.0)",10,10
4.4848350183313,4.10090888666691,0.320345358452235,0.0209230045238108,0.444444444444444,9001.00000000002,9001.00000000001,9938.49063263298,2,"ZIP(0.9, 30.0)",10,10
13.4467281413176,1.19785623819576,0.960480581522688,0.0061115114193661,0.111111111111111,8450.31899366746,5990.7883754579,6074.20114598595,3,"ZIP(0.9, 30.0)",10,10
8.84990556604822,7.27269137997013,0.632136111860587,0.0371055682651537,0.111111111111111,4852.55898019874,2126.7988865333,2626.38276643711,4,"ZIP(0.9, 30.0)",10,10
3.22630818797911,4.25555669123184,0.230450584855651,0.0217120239348563,0.555555555555556,9001.0,9000.99999999999,9001.0,1,independent,10,50
3.92800799911121,4.45437213149156,0.280571999936515,0.0227263884259774,0.444444444444444,9000.99999999999,8219.40480986571,8436.58380478157,2,"ZIP(0.2, 3.75)",10,50
3.76824797244751,1.96806280783617,0.269160569460536,0.0100411367746743,0.666666666666667,9001.00000000003,9001.0,9001.00000000001,3,"ZIP(0.2, 3.75)",10,50
5.04121764248417,1.51663425051537,0.360086974463155,0.0077379298495682,0.666666666666667,8264.56704505014,9001.0,8304.16781629556,4,"ZIP(0.2, 3.75)",10,50
1.61426508165759,2.19608092927946,0.115304648689828,0.0112044945371401,0.777777777777778,9000.99999999997,8526.34874583669,8625.32423060618,2,"ZIP(0.5, 6.0)",10,50
2.36707032551939,1.94879996049822,0.169076451822813,0.0099428569413174,0.777777777777778,9001.00000000003,9001.0,9001.00000000003,3,"ZIP(0.5, 6.0)",10,50
2.01066548161315,1.9989973459739,0.143618962972368,0.0101989660508873,0.666666666666667,8226.82841241765,9000.99999999999,8324.87471427894,4,"ZIP(0.5, 6.0)",10,50
7.92823019664482,3.87529296744806,0.566302156903201,0.0197719028951432,0.444444444444444,9000.99999999998,9000.99999999999,9000.99999999996,2,"ZIP(0.7, 10.0)",10,50
2.59415620486613,2.13049473515288,0.185296871776152,0.0108698710977188,0.666666666666667,9001.00000000003,9000.99999999997,9001.0,3,"ZIP(0.7, 10.0)",10,50
0.977224752805244,1.28848123048056,0.0698017680575174,0.0065738838289824,0.888888888888889,8325.17611499622,9000.99999999997,8096.44931087796,4,"ZIP(0.7, 10.0)",10,50
4.32129763359627,3.08253413818218,0.308664116685448,0.0157272149907254,0.555555555555556,8574.98515761334,9000.99999999997,8602.59183174183,2,"ZIP(0.9, 30.0)",10,50
6.29996667036996,1.99534333222235,0.44999761931214,0.0101803231235834,0.555555555555556,8237.55103899136,9030.4300698268,8266.97981724957,3,"ZIP(0.9, 30.0)",10,50
5.37006999222309,0.936921872878322,0.383576428015935,0.0047802136371343,0.857142857142857,7558.95267596252,6905.30961959537,7431.34885497621,4,"ZIP(0.9, 30.0)",10,50
6.86257082546384,3.24255556789986,0.490183630390274,0.016543650856632,0.444444444444444,9000.99999999997,8446.91307841328,8707.08440461829,1,independent,10,100
4.5723808465726,4.20478820871755,0.326598631898043,0.0214530010648855,0.444444444444444,8722.78598772954,9001.00000000002,8717.05325731038,2,"ZIP(0.2, 3.75)",10,100
3.65426063770692,1.7995621227271,0.261018616979066,0.0091814394016689,0.777777777777778,8147.74688192387,9001.00000000002,8621.12002678588,3,"ZIP(0.2, 3.75)",10,100
5.5331629818909,3.78337231665617,0.395225927277921,0.0193029199829397,0.555555555555556,8374.69837722521,9001.0,8357.6674046445,4,"ZIP(0.2, 3.75)",10,100
1.81557604710588,1.24331735979953,0.129684003364706,0.0063434559173445,0.777777777777778,9577.52888529448,9001.0,9725.034179248,2,"ZIP(0.5, 6.0)",10,100
4.3524052883013,3.35668560283425,0.310886092021521,0.017125946953236,0.555555555555556,9001.00000000001,9000.99999999999,9001.0,3,"ZIP(0.5, 6.0)",10,100
1.00922119764471,1.34847051562172,0.0720872284031933,0.0068799516103149,0.888888888888889,8154.48428738481,9001.00000000001,8263.27005784225,4,"ZIP(0.5, 6.0)",10,100
2.7861348739029,2.80770107025145,0.199009633850207,0.0143250054604666,0.555555555555556,8410.28554403644,9000.99999999999,8838.77845209634,2,"ZIP(0.7, 10.0)",10,100
4.71614265081658,2.03863827475959,0.336867332201184,0.010401215687549,0.666666666666667,8335.86423422836,9001.00000000001,7786.31801810826,3,"ZIP(0.7, 10.0)",10,100
2.81746472614154,1.46012161611673,0.201247480438681,0.0074496000822282,0.777777777777778,8026.95408235972,3.1920156323356,18.4381443872002,4,"ZIP(0.7, 10.0)",10,100
5.63604043995112,1.4284076090311,0.402574317139365,0.007287793923628,0.666666666666667,7509.52950072932,9000.99999999994,7546.83231349115,2,"ZIP(0.9, 30.0)",10,100
9.19342295300522,1.13513895986866,0.656673068071802,0.0057915253054523,0.5,8350.7142583926,8730.49061355523,8339.31284787354,3,"ZIP(0.9, 30.0)",10,100
5.43517386957005,1.92715821698824,0.388226704969289,0.009832439882593,0.555555555555556,8350.16465425025,9001.00000000002,8384.04967291738,4,"ZIP(0.9, 30.0)",10,100
5.38206865903789,2.1910073201743,0.384433475645563,0.0111786087763995,0.444444444444444,9000.99999999998,9001.00000000006,9000.99999999999,1,independent,10,200
9.39206754805022,0.915710402547865,0.670861967717873,0.004671991849734,0.444444444444444,8389.55608595035,8522.6547164282,8245.63665310116,2,"ZIP(0.2, 3.75)",10,200
6.70414398400178,2.38101504771075,0.478867427428698,0.0121480359577079,0.555555555555556,9000.99999999999,9001.00000000003,9001.00000000002,3,"ZIP(0.2, 3.75)",10,200
5.01366514831685,2.01059102075078,0.35811893916549,0.0102581174528101,0.666666666666667,11327.2187810483,8466.97998489792,9000.99999999998,4,"ZIP(0.2, 3.75)",10,200
5.86512609710032,2.79380700909775,0.418937578364309,0.0142541173933559,0.555555555555556,1.96197047961732,0.993784233569204,1.30504419637928,2,"ZIP(0.5, 6.0)",10,200
7.97400288856794,0.129546297324989,0.56957163489771,0.000660950496556,0.625,9001.00000000003,9000.99999999995,9071.77063993328,3,"ZIP(0.5, 6.0)",10,200
4.83524052883013,1.10807352269501,0.345374323487866,0.0056534363402806,0.666666666666667,9001.00000000001,9219.73727180202,9001.00000000001,4,"ZIP(0.5, 6.0)",10,200
4.5390512165315,2.97250261082102,0.324217944037964,0.015165829647046,0.444444444444444,9000.99999999999,9000.99999999995,9001.00000000003,2,"ZIP(0.7, 10.0)",10,200
6.92900788801244,1.56040400449333,0.494929134858032,0.0079612449208843,0.444444444444444,4.55732772696201,3.05657931517035,3.46512945373036,3,"ZIP(0.7, 10.0)",10,200
3.95556049327852,2.40691379970127,0.28254003523418,0.0122801724474554,0.666666666666667,8722.50219101714,9001.00000000002,8604.45958412615,4,"ZIP(0.7, 10.0)",10,200
6.60148872347517,2.34083778345616,0.471534908819655,0.0119430499155926,0.444444444444444,8018.51076620683,4.53176419559976,79.3577259260736,2,"ZIP(0.9, 30.0)",10,200
3.87156982557494,3.70261496870718,0.276540701826781,0.0188908926974856,0.555555555555556,8626.31277174417,9000.99999999996,8573.28276825693,3,"ZIP(0.9, 30.0)",10,200
8.62815242750805,1.93915846387438,0.616296601964861,0.0098936656320121,0.444444444444444,9001.0,7777.41917671299,9001.00000000002,4,"ZIP(0.9, 30.0)",10,200
8.92100877680258,3.69787080447851,0.637214912628756,0.0188666877779516,0.333333333333333,9001.00000000001,7812.37286417262,7799.60292656339,1,independent,10,10
8.49616709254527,2.84845752941031,0.606869078038948,0.014532946578624,0.444444444444444,9000.99999999997,9001.0,8732.42052703227,2,"ZIP(0.2, 3.75)",10,10
10.0402177535829,3.32682679702255,0.71715841097021,0.0169736061072579,0.222222222222222,9388.36757129677,8326.60232542203,8530.00464103962,3,"ZIP(0.2, 3.75)",10,10
10.1073214087324,2.33736972435162,0.721951529195169,0.0119253557364878,0.333333333333333,9000.99999999998,9000.99999999997,8677.4831498718,4,"ZIP(0.2, 3.75)",10,10
9.96555938229086,3.22503593427891,0.711825670163633,0.0164542649708108,0.333333333333333,9001.00000000002,8677.9504499396,8689.09445414715,2,"ZIP(0.5, 6.0)",10,10
9.18631263192979,4.30672819069486,0.656165187994985,0.0219731030137493,0.333333333333333,8654.53529921137,7440.59487850102,7426.13701272212,3,"ZIP(0.5, 6.0)",10,10
8.38640151094323,3.51867728277105,0.599028679353088,0.0179524351161788,0.333333333333333,9293.99803138238,8486.78456703603,9001.00000000001,4,"ZIP(0.5, 6.0)",10,10
11.1089878902344,4.12867587552,0.793499135016744,0.0210646728342857,0.111111111111111,8038.86963827258,5482.46009133966,5820.5024894248,2,"ZIP(0.7, 10.0)",10,10
8.6325963781802,3.0535551358491,0.616614027012872,0.0155793629380056,0.444444444444444,9001.00000000003,8389.22199494097,8251.54427184318,3,"ZIP(0.7, 10.0)",10,10
12.0768803466282,3.45631097779259,0.862634310473439,0.0176342396826153,0.111111111111111,3437.37462267933,1992.10037281301,2026.65614640299,4,"ZIP(0.7, 10.0)",10,10
13.3176313742917,1.4192102112111,0.951259383877982,0.0072408684245464,0.111111111111111,8032.42308026652,5104.65473140603,5242.16937684444,2,"ZIP(0.9, 30.0)",10,10
13.3260748805688,1.40666335839228,0.951862491469202,0.0071768538693483,0.111111111111111,8286.82496510877,5190.91095702291,5431.55210419996,3,"ZIP(0.9, 30.0)",10,10
8.64015109432285,2.31149437716797,0.617153649594489,0.0117933386590203,0.444444444444444,9000.99999999999,9220.53587462323,8626.51421155124,4,"ZIP(0.9, 30.0)",10,10
4.13465170536607,1.54275579256626,0.295332264669005,0.0078712030232972,0.777777777777778,9001.00000000002,8514.89216347068,9001.0,1,independent,10,50
6.5994889456727,4.37657307212779,0.47139206754805,0.0223294544496316,0.333333333333333,8635.29041964401,9000.99999999999,8673.49666589689,2,"ZIP(0.2, 3.75)",10,50
4.51683146317076,2.36218889259218,0.322630818797911,0.0120519841458785,0.666666666666667,9000.99999999999,9001.0,8174.99139534332,3,"ZIP(0.2, 3.75)",10,50
2.98922341962004,2.06399496352257,0.213515958544289,0.0105305865485845,0.777777777777778,9001.00000000001,9001.00000000003,9001.00000000001,4,"ZIP(0.2, 3.75)",10,50
6.83790689923342,6.31872290733128,0.488421921373816,0.0322383821802617,0.222222222222222,8304.49328321318,8474.28670831778,8507.01253768228,2,"ZIP(0.5, 6.0)",10,50
7.17498055771581,1.62193395795529,0.512498611265415,0.0082751732548739,0.555555555555556,4.23316947784899,2.3641434150333,2.72366233297208,3,"ZIP(0.5, 6.0)",10,50
4.44439506721475,2.25493552568233,0.31745679051534,0.011504773090216,0.666666666666667,9471.42528519379,9001.00000000001,9156.12729647299,4,"ZIP(0.5, 6.0)",10,50
4.1566492611932,2.31456939352418,0.296903518656657,0.0118090275179805,0.666666666666667,7879.81118404239,9000.99999999997,7824.89929611952,2,"ZIP(0.7, 10.0)",10,50
3.48116875902677,1.63433978940612,0.248654911359055,0.0083384683132965,0.777777777777778,9001.0,9000.99999999999,9001.00000000004,3,"ZIP(0.7, 10.0)",10,50
4.15864903899567,1.74727213025713,0.297046359928262,0.0089146537258016,0.555555555555556,8409.14484750862,9000.99999999999,8629.09610829789,4,"ZIP(0.7, 10.0)",10,50
3.39628930118876,2.9977151180733,0.242592092942054,0.0152944648881291,0.666666666666667,11776.5458119824,8025.83061642754,9128.16891848407,2,"ZIP(0.9, 30.0)",10,50
7.24475058326853,3.38020160722883,0.51748218451918,0.017245926567494,0.333333333333333,9000.99999999999,9001.0,9376.81592803905,3,"ZIP(0.9, 30.0)",10,50
8.02310854349517,2.30168815810589,0.573079181678226,0.0117433069291117,0.333333333333333,9001.0,9000.99999999998,9001.0,4,"ZIP(0.9, 30.0)",10,50
2.45217198089101,3.00662889308595,0.175155141492215,0.0153399433320712,0.5,9001.00000000002,9001.0,9001.00000000002,1,independent,10,100
6.16153760693256,3.40101381328001,0.440109829066612,0.0173521112922449,0.375,8563.44155887139,9001.00000000001,8615.31365919375,2,"ZIP(0.2, 3.75)",10,100
0.299077880235529,0.538098038489551,0.0213627057311092,0.0027453981555589,1.0,8626.06967539463,9001.00000000002,8614.30741639569,3,"ZIP(0.2, 3.75)",10,100
2.10154427285857,1.33413205940081,0.150110305204184,0.0068067962214326,0.875,8531.35546562808,9000.99999999999,8579.06187153066,4,"ZIP(0.2, 3.75)",10,100
7.5091656482613,3.2821659815576,0.536368974875807,0.0167457448038653,0.375,8720.31030979794,9863.50708277311,9001.00000000002,2,"ZIP(0.5, 6.0)",10,100
1.97222530829908,1.66011736967497,0.140873236307077,0.0084699865799743,0.75,16.2825007626324,10.9124509611823,11.8725457743389,3,"ZIP(0.5, 6.0)",10,100
3.04232863015221,4.120985865768,0.217309187868015,0.0210254380906531,0.5,9001.0,9001.00000000002,8349.97789568105,4,"ZIP(0.5, 6.0)",10,100
6.29374513942895,4.03992642792776,0.449553224244925,0.0206118695302437,0.5,9651.8603261702,9000.99999999999,8321.25793221386,2,"ZIP(0.7, 10.0)",10,100
2.2681924230641,2.54984261008036,0.162013744504579,0.0130094010718386,0.625,8818.46782904382,8484.30278507054,8536.37551094562,3,"ZIP(0.7, 10.0)",10,100
5.28030218864571,1.17931084200521,0.377164442046122,0.0060168920510469,0.625,8473.19857480494,8262.75086136373,8498.27349431728,4,"ZIP(0.7, 10.0)",10,100
5.32340851016554,2.64661753632312,0.380243465011824,0.0135031506955261,0.5,9166.70038982844,9000.99999999999,9136.77573320661,2,"ZIP(0.9, 30.0)",10,100
6.05954893900678,0.116453529854708,0.43282492421477,0.000594150662524,1.0,8555.86437028924,10287.1028831732,8447.70776100408,3,"ZIP(0.9, 30.0)",10,100
3.00433285190534,3.37253677986397,0.214595203707525,0.0172068203054284,0.625,9001.00000000001,9286.12063288425,9001.00000000003,4,"ZIP(0.9, 30.0)",10,100
3.75936007110321,3.09808599044551,0.268525719364515,0.0158065611757424,0.555555555555556,9000.99999999998,9000.99999999999,9000.99999999996,1,independent,10,200
7.14720586601489,1.54821691417003,0.510514704715349,0.0078990658886226,0.555555555555556,8597.37673531467,8583.52804229925,8202.43436137951,2,"ZIP(0.2, 3.75)",10,200
3.30918786801467,2.74272557370169,0.236370562001048,0.0139934978250086,0.666666666666667,8556.01576731453,9001.00000000001,8595.59325933737,3,"ZIP(0.2, 3.75)",10,200
4.73702921897567,3.77894979570171,0.338359229926833,0.0192803561005189,0.555555555555556,8720.68143892727,9001.0,8705.533363038,4,"ZIP(0.2, 3.75)",10,200
4.28996778135763,1.50568712118407,0.306426270096973,0.0076820771488982,0.666666666666667,9000.99999999999,9001.00000000001,9001.0,2,"ZIP(0.5, 6.0)",10,200
3.20453282968559,1.86493945117209,0.228895202120399,0.0095149971998576,0.777777777777778,8931.19677149032,9001.00000000003,8804.17011671663,3,"ZIP(0.5, 6.0)",10,200
7.16653705143873,1.16615121776593,0.511895503674195,0.0059497511110506,0.555555555555556,8673.0863055505,9001.00000000002,8487.8476150602,4,"ZIP(0.5, 6.0)",10,200
6.08554605043884,2.87579217124023,0.434681860745631,0.01467240903694,0.555555555555556,9001.00000000003,8599.86239489643,9000.99999999996,2,"ZIP(0.7, 10.0)",10,200
4.54682813020775,2.28983466034638,0.324773437871982,0.0116828298997264,0.75,9000.99999999999,9001.00000000005,9001.0,3,"ZIP(0.7, 10.0)",10,200
9.68603488501278,0.534748287227345,0.69185963464377,0.0027283075878946,0.444444444444444,9001.00000000007,9001.00000000001,9000.99999999999,4,"ZIP(0.7, 10.0)",10,200
