"RF","tree_id","dataset"
46,1,"independent"
46,2,"independent"
44,3,"independent"
42,4,"independent"
42,5,"independent"
50,6,"independent"
42,7,"independent"
46,8,"independent"
46,9,"independent"
42,10,"independent"
38,11,"independent"
42,12,"independent"
44,13,"independent"
50,14,"independent"
42,15,"independent"
44,16,"independent"
50,17,"independent"
50,18,"independent"
48,19,"independent"
46,20,"independent"
50,21,"independent"
46,22,"independent"
46,23,"independent"
48,24,"independent"
52,25,"independent"
48,26,"independent"
48,27,"independent"
50,28,"independent"
50,29,"independent"
48,30,"independent"
42,31,"independent"
48,32,"independent"
48,33,"independent"
42,34,"independent"
48,35,"independent"
52,36,"independent"
52,37,"independent"
50,38,"independent"
50,39,"independent"
50,40,"independent"
38,41,"independent"
42,42,"independent"
46,43,"independent"
42,44,"independent"
50,45,"independent"
52,46,"independent"
48,47,"independent"
50,48,"independent"
40,49,"independent"
50,50,"independent"
48,51,"independent"
50,52,"independent"
48,53,"independent"
50,54,"independent"
50,55,"independent"
48,56,"independent"
48,57,"independent"
44,58,"independent"
44,59,"independent"
44,60,"independent"
48,61,"independent"
50,62,"independent"
52,63,"independent"
44,64,"independent"
50,65,"independent"
50,66,"independent"
48,67,"independent"
50,68,"independent"
48,69,"independent"
44,70,"independent"
42,71,"independent"
48,72,"independent"
46,73,"independent"
48,74,"independent"
48,75,"independent"
48,76,"independent"
48,77,"independent"
50,78,"independent"
50,79,"independent"
50,80,"independent"
50,81,"independent"
48,82,"independent"
44,83,"independent"
46,84,"independent"
48,85,"independent"
48,86,"independent"
48,87,"independent"
40,88,"independent"
46,89,"independent"
44,90,"independent"
46,91,"independent"
50,92,"independent"
48,93,"independent"
48,94,"independent"
52,95,"independent"
46,96,"independent"
42,97,"independent"
40,98,"independent"
42,99,"independent"
46,100,"independent"
48,101,"independent"
48,102,"independent"
46,103,"independent"
46,104,"independent"
48,105,"independent"
50,106,"independent"
46,107,"independent"
42,108,"independent"
44,109,"independent"
44,110,"independent"
44,111,"independent"
50,112,"independent"
46,113,"independent"
44,114,"independent"
44,115,"independent"
50,116,"independent"
46,117,"independent"
50,118,"independent"
48,119,"independent"
42,120,"independent"
46,121,"independent"
42,122,"independent"
44,123,"independent"
52,124,"independent"
50,125,"independent"
46,126,"independent"
46,127,"independent"
48,128,"independent"
46,129,"independent"
44,130,"independent"
50,131,"independent"
46,132,"independent"
54,133,"independent"
46,134,"independent"
42,135,"independent"
46,136,"independent"
46,137,"independent"
50,138,"independent"
48,139,"independent"
48,140,"independent"
46,141,"independent"
54,142,"independent"
52,143,"independent"
46,144,"independent"
52,145,"independent"
50,146,"independent"
42,147,"independent"
52,148,"independent"
48,149,"independent"
50,150,"independent"
50,151,"independent"
46,152,"independent"
46,153,"independent"
50,154,"independent"
46,155,"independent"
46,156,"independent"
44,157,"independent"
48,158,"independent"
46,159,"independent"
46,160,"independent"
50,161,"independent"
44,162,"independent"
42,163,"independent"
42,164,"independent"
40,165,"independent"
48,166,"independent"
48,167,"independent"
46,168,"independent"
44,169,"independent"
52,170,"independent"
50,171,"independent"
46,172,"independent"
48,173,"independent"
44,174,"independent"
48,175,"independent"
44,176,"independent"
40,177,"independent"
44,178,"independent"
48,179,"independent"
50,180,"independent"
44,181,"independent"
42,182,"independent"
46,183,"independent"
42,184,"independent"
42,185,"independent"
42,186,"independent"
46,187,"independent"
52,188,"independent"
42,189,"independent"
48,190,"independent"
52,191,"independent"
48,192,"independent"
48,193,"independent"
46,194,"independent"
42,195,"independent"
44,196,"independent"
46,197,"independent"
52,198,"independent"
50,199,"independent"
50,200,"independent"
44,201,"independent"
44,202,"independent"
50,203,"independent"
46,204,"independent"
48,205,"independent"
50,206,"independent"
50,207,"independent"
48,208,"independent"
54,209,"independent"
50,210,"independent"
48,211,"independent"
48,212,"independent"
46,213,"independent"
42,214,"independent"
44,215,"independent"
42,216,"independent"
50,217,"independent"
48,218,"independent"
40,219,"independent"
48,220,"independent"
48,221,"independent"
50,222,"independent"
52,223,"independent"
44,224,"independent"
48,225,"independent"
46,226,"independent"
50,227,"independent"
46,228,"independent"
48,229,"independent"
42,230,"independent"
40,231,"independent"
44,232,"independent"
52,233,"independent"
42,234,"independent"
42,235,"independent"
46,236,"independent"
44,237,"independent"
46,238,"independent"
48,239,"independent"
44,240,"independent"
44,241,"independent"
48,242,"independent"
46,243,"independent"
46,244,"independent"
46,245,"independent"
48,246,"independent"
42,247,"independent"
52,248,"independent"
48,249,"independent"
48,250,"independent"
50,251,"independent"
48,252,"independent"
46,253,"independent"
42,254,"independent"
50,255,"independent"
48,256,"independent"
50,257,"independent"
44,258,"independent"
50,259,"independent"
46,260,"independent"
48,261,"independent"
46,262,"independent"
44,263,"independent"
44,264,"independent"
46,265,"independent"
44,266,"independent"
48,267,"independent"
50,268,"independent"
52,269,"independent"
48,270,"independent"
50,271,"independent"
50,272,"independent"
48,273,"independent"
48,274,"independent"
50,275,"independent"
46,276,"independent"
48,277,"independent"
52,278,"independent"
42,279,"independent"
48,280,"independent"
48,281,"independent"
52,282,"independent"
50,283,"independent"
50,284,"independent"
48,285,"independent"
46,286,"independent"
40,287,"independent"
46,288,"independent"
50,289,"independent"
50,290,"independent"
46,291,"independent"
42,292,"independent"
50,293,"independent"
42,294,"independent"
48,295,"independent"
48,296,"independent"
52,297,"independent"
50,298,"independent"
48,299,"independent"
46,300,"independent"
46,301,"independent"
46,302,"independent"
40,303,"independent"
48,304,"independent"
48,305,"independent"
44,306,"independent"
52,307,"independent"
52,308,"independent"
52,309,"independent"
52,310,"independent"
50,311,"independent"
46,312,"independent"
50,313,"independent"
46,314,"independent"
54,315,"independent"
50,316,"independent"
48,317,"independent"
44,318,"independent"
42,319,"independent"
46,320,"independent"
48,321,"independent"
48,322,"independent"
52,323,"independent"
46,324,"independent"
48,325,"independent"
46,326,"independent"
46,327,"independent"
44,328,"independent"
46,329,"independent"
48,330,"independent"
50,331,"independent"
50,332,"independent"
50,333,"independent"
44,334,"independent"
46,335,"independent"
48,336,"independent"
46,337,"independent"
50,338,"independent"
54,339,"independent"
50,340,"independent"
52,341,"independent"
54,342,"independent"
50,343,"independent"
46,344,"independent"
48,345,"independent"
42,346,"independent"
52,347,"independent"
44,348,"independent"
50,349,"independent"
48,350,"independent"
50,351,"independent"
50,352,"independent"
48,353,"independent"
48,354,"independent"
54,355,"independent"
50,356,"independent"
48,357,"independent"
48,358,"independent"
48,359,"independent"
48,360,"independent"
48,361,"independent"
50,362,"independent"
48,363,"independent"
48,364,"independent"
48,365,"independent"
48,366,"independent"
48,367,"independent"
50,368,"independent"
46,369,"independent"
46,370,"independent"
40,371,"independent"
50,372,"independent"
48,373,"independent"
44,374,"independent"
40,375,"independent"
44,376,"independent"
46,377,"independent"
42,378,"independent"
48,379,"independent"
46,380,"independent"
44,381,"independent"
42,382,"independent"
48,383,"independent"
42,384,"independent"
46,385,"independent"
48,386,"independent"
44,387,"independent"
42,388,"independent"
46,389,"independent"
48,390,"independent"
46,391,"independent"
48,392,"independent"
44,393,"independent"
48,394,"independent"
46,395,"independent"
46,396,"independent"
44,397,"independent"
52,398,"independent"
46,399,"independent"
42,400,"independent"
46,401,"independent"
48,402,"independent"
48,403,"independent"
52,404,"independent"
50,405,"independent"
44,406,"independent"
52,407,"independent"
48,408,"independent"
50,409,"independent"
44,410,"independent"
48,411,"independent"
46,412,"independent"
48,413,"independent"
42,414,"independent"
48,415,"independent"
52,416,"independent"
50,417,"independent"
40,418,"independent"
50,419,"independent"
48,420,"independent"
48,421,"independent"
50,422,"independent"
48,423,"independent"
48,424,"independent"
48,425,"independent"
44,426,"independent"
44,427,"independent"
48,428,"independent"
48,429,"independent"
46,430,"independent"
50,431,"independent"
48,432,"independent"
46,433,"independent"
48,434,"independent"
44,435,"independent"
48,436,"independent"
48,437,"independent"
50,438,"independent"
46,439,"independent"
46,440,"independent"
46,441,"independent"
48,442,"independent"
44,443,"independent"
50,444,"independent"
46,445,"independent"
48,446,"independent"
42,447,"independent"
50,448,"independent"
46,449,"independent"
52,450,"independent"
46,451,"independent"
48,452,"independent"
42,453,"independent"
50,454,"independent"
44,455,"independent"
44,456,"independent"
50,457,"independent"
48,458,"independent"
48,459,"independent"
46,460,"independent"
50,461,"independent"
48,462,"independent"
48,463,"independent"
44,464,"independent"
44,465,"independent"
48,466,"independent"
44,467,"independent"
50,468,"independent"
50,469,"independent"
48,470,"independent"
44,471,"independent"
50,472,"independent"
42,473,"independent"
46,474,"independent"
38,475,"independent"
38,476,"independent"
44,477,"independent"
44,478,"independent"
40,479,"independent"
46,480,"independent"
48,481,"independent"
46,482,"independent"
46,483,"independent"
48,484,"independent"
46,485,"independent"
44,486,"independent"
42,487,"independent"
48,488,"independent"
44,489,"independent"
46,490,"independent"
48,491,"independent"
44,492,"independent"
46,493,"independent"
48,494,"independent"
44,495,"independent"
46,496,"independent"
42,497,"independent"
50,498,"independent"
42,499,"independent"
44,500,"independent"
48,501,"independent"
52,502,"independent"
50,503,"independent"
46,504,"independent"
46,505,"independent"
48,506,"independent"
44,507,"independent"
50,508,"independent"
46,509,"independent"
50,510,"independent"
48,511,"independent"
42,512,"independent"
46,513,"independent"
50,514,"independent"
50,515,"independent"
46,516,"independent"
50,517,"independent"
48,518,"independent"
50,519,"independent"
48,520,"independent"
42,521,"independent"
42,522,"independent"
48,523,"independent"
48,524,"independent"
46,525,"independent"
40,526,"independent"
42,527,"independent"
42,528,"independent"
48,529,"independent"
42,530,"independent"
48,531,"independent"
48,532,"independent"
46,533,"independent"
46,534,"independent"
42,535,"independent"
40,536,"independent"
42,537,"independent"
48,538,"independent"
50,539,"independent"
44,540,"independent"
40,541,"independent"
46,542,"independent"
46,543,"independent"
46,544,"independent"
50,545,"independent"
48,546,"independent"
50,547,"independent"
46,548,"independent"
50,549,"independent"
46,550,"independent"
48,551,"independent"
44,552,"independent"
44,553,"independent"
46,554,"independent"
44,555,"independent"
50,556,"independent"
48,557,"independent"
48,558,"independent"
