# BEAST v10.5.0
# Generated Thu Apr 23 10:06:44 BST 2026 [seed=1776935202775]
# run_sites200_seed4.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-3630.9898571725294	-1014.3013836087803	-2616.688473563749	80.35044789729899	516.1820884390397	2.0	1.0	1.0	-2616.688473563749	0.0	-1012.2629086418412
1000	-2274.3566667807995	-112.05673971968478	-2162.299927061115	75.9364300330781	454.1242325457871	0.08885338763010467	1.0	1.0	-2162.299927061115	0.0	-110.55273679669106
2000	-2055.1169317081617	-109.16341709362925	-1945.9535146145327	74.81375037446863	434.3345952464498	0.06644293958118508	1.0	1.0	-1945.9535146145327	0.0	-107.48940805094766
3000	-1913.4929228102255	-109.09693942435207	-1804.3959833858735	82.82982783819148	414.4213387217534	0.09494463087299476	1.0	1.0	-1804.3959833858735	0.0	-107.62646134693571
4000	-1758.1622212883562	-107.21966629152497	-1650.9425549968312	82.74824911696977	392.1064754395087	0.056889157704046	1.0	1.0	-1650.9425549968312	0.0	-105.43947179273962
5000	-1601.7686225406746	-104.1000162411702	-1497.6686062995045	82.59605638324089	359.02853023005207	0.09963297889405369	1.0	1.0	-1497.6686062995045	0.0	-102.6526815930729
6000	-1518.5465539438999	-103.31824582173964	-1415.2283081221603	86.2931622324573	345.86210577514095	0.10815120265071886	1.0	1.0	-1415.2283081221603	0.0	-101.9079278775017
7000	-1399.7899787838421	-103.21923820433295	-1296.5707405795092	81.92526204394174	334.02736733547096	0.06098126461317054	1.0	1.0	-1296.5707405795092	0.0	-101.48788066027723
8000	-1374.3092583264756	-100.80631635868231	-1273.5029419677933	75.54306677842786	323.66276824520463	0.10586412384996259	1.0	1.0	-1273.5029419677933	0.0	-99.38664225397288
9000	-1320.1320295954868	-98.12782964720311	-1222.0041999482837	69.39809883958495	299.0665200776082	0.10013056480302576	1.0	1.0	-1222.0041999482837	0.0	-96.68282816989486
10000	-1261.973130172332	-96.06657870537495	-1165.9065514669571	65.33703249018846	277.38047637905424	0.09553578329243503	1.0	1.0	-1165.9065514669571	0.0	-94.59913889881227
11000	-1241.0573034756746	-94.08135122185227	-1146.9759522538225	65.82583771059626	258.9432950516507	0.1271999034637942	1.0	1.0	-1146.9759522538225	0.0	-92.73542835642307
12000	-1229.2988549575089	-93.19416727953013	-1136.1046876779787	61.81313631439489	227.55217713545179	0.07873953252265843	1.0	1.0	-1136.1046876779787	0.0	-91.62404003544876
13000	-1221.3116880660855	-90.16259275265507	-1131.1490953134305	66.50907913637603	224.48369900249506	0.1555222605887251	1.0	1.0	-1131.1490953134305	0.0	-88.88023801240342
14000	-1204.8960790268297	-85.70407069729575	-1119.192008329534	52.24609882697597	193.6417706132724	0.17563901015151104	1.0	1.0	-1119.192008329534	0.0	-84.45145851466427
15000	-1159.0867310014983	-79.51843037366724	-1079.568300627831	46.01154718234939	157.9904759480161	0.201455255110851	1.0	1.0	-1079.568300627831	0.0	-78.29146309365615
16000	-1059.8233581507538	-76.30644391618033	-983.5169142345735	41.78769549786154	136.09735453140422	0.157689763128367	1.0	1.0	-983.5169142345735	0.0	-75.02780491877036
17000	-1015.7972399344455	-69.96708633637765	-945.8301535980679	38.47804797161791	114.05459613041657	0.2702263959900933	1.0	1.0	-945.8301535980679	0.0	-68.76692232070035
18000	-950.1198748141779	-64.46299679699744	-885.6568780171805	26.743095578123334	94.51506400257692	0.30561392326409675	1.0	1.0	-885.6568780171805	0.0	-63.26266672432981
19000	-945.5429284663278	-59.69850858361964	-885.8444198827082	23.05169832051755	79.6420335621428	0.40562311821902763	1.0	1.0	-885.8444198827082	0.0	-58.472244086473836
20000	-932.2430436603042	-54.658465107575914	-877.5845785527283	20.124071577785465	63.789855250443594	0.3200001140718583	1.0	1.0	-877.5845785527283	0.0	-53.45634483147154
21000	-912.6012223599591	-52.48992355650163	-860.1112988034575	21.08627504350846	56.83272904848922	0.3182960827815633	1.0	1.0	-860.1112988034575	0.0	-51.28805932216457
22000	-785.8888121110106	-31.751110984510742	-754.1377011264998	14.489692906556364	30.251344798458817	0.920057570976571	1.0	1.0	-754.1377011264998	0.0	-30.24923079275044
23000	-758.0550290004811	-12.441478565750188	-745.6135504347309	6.464979104499997	14.094073056547979	2.912357417321287	1.0	1.0	-745.6135504347309	0.0	-10.047055200754034
24000	-629.7178686127666	54.43665302785031	-684.1545216406168	0.12627720527648298	1.343878046060232	23.601676210863992	1.0	1.0	-684.1545216406168	0.0	59.96043981640681
25000	-623.3847392074669	56.56730973530825	-679.9520489427751	0.12627720527648298	1.2545887683602368	23.3763969435674	1.0	1.0	-679.9520489427751	0.0	62.07231318461036
26000	-627.4613192202694	56.15062603550543	-683.6119452557748	0.12627720527648298	1.2774503248242177	20.456579683445277	1.0	1.0	-683.6119452557748	0.0	61.39856833249156
27000	-625.4811512185163	55.08192488912961	-680.5630761076459	0.12627720527648298	1.294575148575682	26.109527992249784	1.0	1.0	-680.5630761076459	0.0	60.8059627618808
28000	-623.6286688717273	56.16932656721869	-679.797995438946	0.11038827023553897	1.2188258138004953	29.663654040904593	1.0	1.0	-679.797995438946	0.0	62.15292599831067
29000	-623.9261443078622	58.02933678530841	-681.9554810931705	0.10014460707358555	1.1788866322620963	19.660980399575596	1.0	1.0	-681.9554810931705	0.0	63.20237648474321
30000	-622.3076517784274	57.528300876789885	-679.8359526552173	0.09892105105143108	1.194065284684708	18.737335597252336	1.0	1.0	-679.8359526552173	0.0	62.61142262827015
31000	-621.1897294985697	58.35662403858999	-679.5463535371597	0.09892105105143108	1.1780754142655259	22.587694513254934	1.0	1.0	-679.5463535371597	0.0	63.79474518433302
32000	-618.8104422757261	59.03935642908013	-677.8497987048063	0.09892105105143108	1.136173375893371	20.449632266591212	1.0	1.0	-677.8497987048063	0.0	64.28665437923621
33000	-620.7230300211216	59.743683725991495	-680.4667137471131	0.09892105105143108	1.1191711778583828	24.546764135534602	1.0	1.0	-680.4667137471131	0.0	65.34479018477545
34000	-621.127453787001	59.27224414192981	-680.3996979289308	0.0965108970163083	1.1371494179409187	22.451190762660033	1.0	1.0	-680.3996979289308	0.0	64.69860744176594
35000	-615.810791298757	60.079915156441	-675.8907064551979	0.0965108970163083	1.105192226456945	23.899317181083134	1.0	1.0	-675.8907064551979	0.0	65.6283072061433
36000	-617.9315236601074	59.80031243593908	-677.7318360960464	0.0965108970163083	1.1140340863935416	22.554006856931405	1.0	1.0	-677.7318360960464	0.0	65.23553697377893
37000	-617.3332210551703	59.46845836893543	-676.8016794241057	0.0965108970163083	1.1111424039187978	29.12471154909963	1.0	1.0	-676.8016794241057	0.0	65.414321226246
38000	-617.4602538742437	59.335814675821105	-676.7960685500648	0.10267403119740996	1.128228709472716	26.91946849174139	1.0	1.0	-676.7960685500648	0.0	65.12132586097641
39000	-619.4150621233376	57.404216899990274	-676.8192790233279	0.10267403119740996	1.1435868949784944	33.151871453476936	1.0	1.0	-676.8192790233279	0.0	63.61983016685985
40000	-616.9878661512857	59.20150238107982	-676.1893685323656	0.10267403119740996	1.1413491279092978	22.906128016890904	1.0	1.0	-676.1893685323656	0.0	64.66684050297519
41000	-618.2453432610508	58.48734816738069	-676.7326914284315	0.10267403119740996	1.162853226919441	26.361577409771453	1.0	1.0	-676.7326914284315	0.0	64.23067355994652
42000	-619.8715713112665	57.60293565913953	-677.4745069704061	0.10267403119740996	1.1720559323103565	17.680679621697227	1.0	1.0	-677.4745069704061	0.0	62.57895696385723
43000	-621.0717656485631	58.26825377453197	-679.3400194230951	0.10267403119740996	1.1777921341885442	21.078011217804168	1.0	1.0	-679.3400194230951	0.0	63.573165050096186
44000	-623.8658100973151	57.52673921273491	-681.3925493100501	0.10669382496757182	1.1769422145115875	17.709130570423792	1.0	1.0	-681.3925493100501	0.0	62.50570703167627
45000	-621.8376158064151	58.361677581325885	-680.199293387741	0.09989441443386261	1.1759621649734997	24.377964366213526	1.0	1.0	-680.199293387741	0.0	63.94914535715358
46000	-620.8334221953312	58.865828071512	-679.6992502668433	0.09989441443386261	1.145913267886758	26.876952397254456	1.0	1.0	-679.6992502668433	0.0	64.64814845094158
47000	-620.9357011770203	59.36129536846692	-680.2969965454872	0.09989441443386261	1.1333428391992053	22.502007462294443	1.0	1.0	-680.2969965454872	0.0	64.79204222253097
48000	-615.475364577116	59.42212491308193	-674.8974894901979	0.09989441443386261	1.129109467959606	22.09532108349295	1.0	1.0	-674.8974894901979	0.0	64.81757400948266
49000	-616.853894542379	58.804083994331215	-675.6579785367102	0.09989441443386261	1.1275624627139678	29.986444216159466	1.0	1.0	-675.6579785367102	0.0	64.81002829395729
50000	-618.0428959459443	58.978352216168005	-677.0212481621123	0.11151229610392681	1.150414732343799	24.514067770716494	1.0	1.0	-677.0212481621123	0.0	64.57682256401907
51000	-617.8358727118484	58.28766024008741	-676.1235329519359	0.11151229610392681	1.1728823445062562	20.44300943189621	1.0	1.0	-676.1235329519359	0.0	63.53434379111925
52000	-617.9308557705344	58.01998350604467	-675.9508392765791	0.11151229610392681	1.1621934108901317	28.96097607586886	1.0	1.0	-675.9508392765791	0.0	63.95427329725507
53000	-620.9554386145579	58.33031460373623	-679.2857532182942	0.11151229610392681	1.1775933730950763	24.25076641833095	1.0	1.0	-679.2857532182942	0.0	63.90745660444402
54000	-625.5846949219829	56.57769292543218	-682.1623878474151	0.11151229610392681	1.187351212695204	31.385703014108824	1.0	1.0	-682.1623878474151	0.0	62.678369129807
55000	-626.6103259115309	56.86126062383277	-683.4715865353637	0.11151229610392681	1.2400109640621073	19.91959976791851	1.0	1.0	-683.4715865353637	0.0	62.058898527548735
56000	-629.3291169808701	56.88215755707988	-686.21127453795	0.11151229610392681	1.2300216065434808	25.48346079262697	1.0	1.0	-686.21127453795	0.0	62.557652331213774
57000	-627.5109192786659	56.02607006835786	-683.5369893470238	0.11151229610392681	1.2509495277892837	26.944215896351125	1.0	1.0	-683.5369893470238	0.0	61.813436721240954
58000	-628.3917256055727	57.56126934259413	-685.9529949481667	0.11151229610392681	1.213147470036449	22.74935372690876	1.0	1.0	-685.9529949481667	0.0	63.01324446540284
59000	-633.0687213473586	57.61652656731374	-690.6852479146723	0.11151229610392681	1.1723546147739425	29.399558833705296	1.0	1.0	-690.6852479146723	0.0	63.58170191768483
60000	-629.2164154474023	56.37335582214989	-685.5897712695521	0.11151229610392681	1.244397662033098	26.197527532354314	1.0	1.0	-685.5897712695521	0.0	62.10414406996792
61000	-632.2161697665493	56.54715308102994	-688.7633228475793	0.11151229610392681	1.2594095028711725	21.96287847568489	1.0	1.0	-688.7633228475793	0.0	61.93099903651075
62000	-622.997804260318	57.469951352893624	-680.4677556132117	0.11151229610392681	1.2161043797122268	21.220881329306497	1.0	1.0	-680.4677556132117	0.0	62.78777756715153
63000	-623.2091583701933	56.91144228695515	-680.1206006571484	0.11151229610392681	1.2371637070625543	24.031619375429457	1.0	1.0	-680.1206006571484	0.0	62.47069536606588
64000	-626.751837623766	57.66059193702152	-684.4124295607876	0.11151229610392681	1.1863772759879234	27.484101641932355	1.0	1.0	-684.4124295607876	0.0	63.488110107203674
65000	-624.9243265563853	57.46117279949042	-682.3854993558757	0.11151229610392681	1.2084811723418811	25.274978886059163	1.0	1.0	-682.3854993558757	0.0	63.12029684144949
66000	-629.459193833041	57.274733782672406	-686.7339276157135	0.11151229610392681	1.2260325332930213	21.62633392916873	1.0	1.0	-686.7339276157135	0.0	62.62885135652
67000	-631.320904753988	56.4582984557541	-687.779203209742	0.11151229610392681	1.2628615167508603	20.619432866651184	1.0	1.0	-687.779203209742	0.0	61.721296986363015
68000	-634.9068897533177	55.7768342516803	-690.683724004998	0.11151229610392681	1.2943776712443866	21.99975863474854	1.0	1.0	-690.683724004998	0.0	61.16391663277544
69000	-627.072130442781	55.18472587777329	-682.2568563205543	0.10993658263445896	1.2949371310441253	16.808260113409272	1.0	1.0	-682.2568563205543	0.0	60.068602601743585
70000	-631.4882299132215	55.0595560438761	-686.5477859570976	0.10993658263445896	1.3029573851202554	16.839027263238627	1.0	1.0	-686.5477859570976	0.0	59.946743135846795
71000	-629.9777049434767	55.34588851021047	-685.3235934536872	0.10993658263445896	1.2952162852088522	17.369303597823414	1.0	1.0	-685.3235934536872	0.0	60.289425246485834
72000	-629.490552523927	55.77474960665062	-685.2653021305777	0.11476693807653975	1.289500848870063	23.192297436540752	1.0	1.0	-685.2653021305777	0.0	61.26429904683561
73000	-630.2365365903272	56.03902147044651	-686.2755580607737	0.11476693807653975	1.2827025235426313	21.89107801880809	1.0	1.0	-686.2755580607737	0.0	61.41655454716988
74000	-634.0690886097422	56.28514159956841	-690.3542302093106	0.11963270391965487	1.2652794804753167	23.655985790594855	1.0	1.0	-690.3542302093106	0.0	61.813435863318915
75000	-631.3910980001236	55.00840743762317	-686.3995054377468	0.11963270391965487	1.3227256317242582	23.16523479045225	1.0	1.0	-686.3995054377468	0.0	60.49567715495493
76000	-629.6577054242329	55.28614862366292	-684.9438540478958	0.11963270391965487	1.3170127750249006	19.29703142799842	1.0	1.0	-684.9438540478958	0.0	60.42414997900187
77000	-631.189533344345	56.01347933705539	-687.2030126814004	0.1261655468289203	1.283412558680638	20.16079911231707	1.0	1.0	-687.2030126814004	0.0	61.233839573050666
78000	-631.1867074125543	56.08641524451227	-687.2731226570666	0.1261655468289203	1.2716713063792862	18.807655721186244	1.0	1.0	-687.2731226570666	0.0	61.17650005765144
79000	-626.1514589081058	57.16816334424298	-683.3196222523488	0.1261655468289203	1.2290431683795244	20.775952096256315	1.0	1.0	-683.3196222523488	0.0	62.44554689986526
80000	-624.5191287209559	55.61884960287115	-680.137978323827	0.1261655468289203	1.2460631530524195	28.87242052396331	1.0	1.0	-680.137978323827	0.0	61.546858783750835
81000	-621.4454437608927	59.32062791022923	-680.7660716711218	0.08753374200538551	1.1369174847400023	24.0226477741523	1.0	1.0	-680.7660716711218	0.0	64.87914595236676
82000	-621.9736221078191	57.995505833552535	-679.9691279413717	0.1105174352482638	1.1680009266007403	18.66265396131416	1.0	1.0	-679.9691279413717	0.0	63.071210845764526
83000	-625.118528604501	58.36355658788831	-683.4820851923893	0.1105174352482638	1.1750982347342047	21.470704541253443	1.0	1.0	-683.4820851923893	0.0	63.70380636361665
