# BEAST v10.5.0
# Generated Thu Apr 23 10:06:05 BST 2026 [seed=1776935164558]
# run_sites100_seed5.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-2757.522464508641	-1500.3351957651557	-1257.187268743485	219.88483964904185	759.1989945172276	2.0	1.0	1.0	-1257.187268743485	0.0	-1498.2967207982167
1000	-1111.222669856896	-122.12559098571745	-989.0970788711784	218.62209153779585	671.9065673535528	0.04432209473185565	1.0	1.0	-989.0970788711784	0.0	-120.15219377098347
2000	-915.7298335483802	-122.57087929982708	-793.1589542485531	224.17839061428654	670.2297808963442	0.05327249223674533	1.0	1.0	-793.1589542485531	0.0	-120.7425308500282
3000	-830.2063673624399	-124.46397925625298	-705.7423881061869	216.64885040108294	675.6111794420469	0.029476690789214326	1.0	1.0	-705.7423881061869	0.0	-122.11529048051246
4000	-781.8305718908168	-121.87779782831467	-659.9527740625022	212.8215663570105	655.6148408321566	0.03782543938042379	1.0	1.0	-659.9527740625022	0.0	-119.76734811267822
5000	-750.8583159195907	-121.25414515659145	-629.6041707629993	208.91122705742904	647.2143694796135	0.0521792001375164	1.0	1.0	-629.6041707629993	0.0	-119.41019663766117
6000	-697.9641905683621	-121.14678883482883	-576.8174017335333	215.63554258638845	634.6728849061834	0.05797811633927649	1.0	1.0	-576.8174017335333	0.0	-119.38013803819277
7000	-681.3586884441438	-119.59794831955082	-561.760740124593	206.19204229174653	616.6226935587947	0.05056839127774574	1.0	1.0	-561.760740124593	0.0	-117.73004634803937
8000	-671.9761090586296	-118.69862158310092	-553.2774874755287	199.40564865543013	598.6630336793985	0.04829666344508628	1.0	1.0	-553.2774874755287	0.0	-116.79481826975493
9000	-657.7346607120295	-118.63623680010028	-539.0984239119292	202.98996454337498	597.2211070657821	0.047963641576153924	1.0	1.0	-539.0984239119292	0.0	-116.72694776658335
10000	-662.7428846261294	-118.25067732711713	-544.4922072990122	199.6197661603385	587.5401958898765	0.046226578495252434	1.0	1.0	-544.4922072990122	0.0	-116.31178325640718
11000	-640.2552363354976	-117.87631999695519	-522.3789163385424	195.4056406805079	582.5487961001517	0.05182718746966463	1.0	1.0	-522.3789163385424	0.0	-116.02723763627151
12000	-627.2393437312307	-117.12163996469474	-510.11770376653595	193.66959573838406	565.2566960206658	0.057968092852101215	1.0	1.0	-510.11770376653595	0.0	-115.35486638860903
13000	-597.2567988593335	-117.31735499925162	-479.93944386008184	190.94891828429516	568.7303416802808	0.0578668256206697	1.0	1.0	-479.93944386008184	0.0	-115.54933904447383
14000	-560.5231876257579	-116.5411021195499	-443.982085506208	191.28759900235337	556.2359830558871	0.05066831247254759	1.0	1.0	-443.982085506208	0.0	-114.67472096325136
15000	-560.102645467959	-116.46545851602968	-443.63718695192927	190.2732351519399	545.2024247998158	0.06577740189186751	1.0	1.0	-443.63718695192927	0.0	-114.78488815051844
16000	-559.4524335623928	-117.11845678880351	-442.33397677358926	190.90631524116645	564.3398282519671	0.05886368469878897	1.0	1.0	-442.33397677358926	0.0	-115.36251888820583
17000	-524.0631886314998	-116.9506356764721	-407.1125529550277	192.50068251510075	559.9605382869264	0.046530122653961975	1.0	1.0	-407.1125529550277	0.0	-115.0170384640621
18000	-522.2866742233194	-117.53763790735121	-404.7490363159682	196.1869537159746	568.2935845141709	0.061373226258945285	1.0	1.0	-404.7490363159682	0.0	-115.81067695084181
19000	-518.5288168964743	-117.93255895078731	-400.59625794568694	197.30859701263907	582.8963389415486	0.048435376560989514	1.0	1.0	-400.59625794568694	0.0	-116.03102320819707
20000	-516.8833308265694	-118.66044136434557	-398.2228894622238	197.91255801378873	582.3500669655343	0.06378044891722749	1.0	1.0	-398.2228894622238	0.0	-116.95949748609236
21000	-513.1875073508195	-117.68143999414303	-395.5060673566764	191.94343536901522	577.0527177095915	0.04769038179704149	1.0	1.0	-395.5060673566764	0.0	-115.76760511054104
22000	-515.5632763857458	-118.0112082914841	-397.55206809426164	199.03025510719948	581.1879155506117	0.05745667888255535	1.0	1.0	-397.55206809426164	0.0	-116.23812418454477
23000	-523.5278179765533	-117.31025453570192	-406.21756344085134	200.61671707962705	570.553225186305	0.05540299221741557	1.0	1.0	-406.21756344085134	0.0	-115.5108844853583
24000	-518.234225732917	-119.86382970513701	-398.37039602778	204.1294326560402	588.2629355766101	0.06954865837475546	1.0	1.0	-398.37039602778	0.0	-118.21902881650722
25000	-519.4591585909927	-118.022615634495	-401.43654295649776	199.77836441522115	574.7640086649831	0.06230049556371879	1.0	1.0	-401.43654295649776	0.0	-116.30587363566798
26000	-518.9511320610467	-118.30308968377963	-400.6480423772671	197.7331068199671	586.2456528221043	0.057475191808265366	1.0	1.0	-400.6480423772671	0.0	-116.53023560436758
27000	-520.8243661916084	-119.18185405082808	-401.6425121407803	202.92368425001496	583.9273982855628	0.03774988801262001	1.0	1.0	-401.6425121407803	0.0	-117.06960421827443
28000	-517.0931225378582	-117.9928006548558	-399.1003218830024	198.74869087201273	583.4621186887397	0.054645293182548405	1.0	1.0	-399.1003218830024	0.0	-116.18333218139209
29000	-506.64816005287923	-119.35818476216366	-387.2899752907156	211.93742233047513	598.6064100414397	0.06102219673937876	1.0	1.0	-387.2899752907156	0.0	-117.62728852369881
30000	-496.4168800591704	-119.49778817827239	-376.919091880898	214.423378514874	606.8056446832646	0.05761898014816892	1.0	1.0	-376.919091880898	0.0	-117.72671661863377
31000	-495.9320499002202	-119.07540219092512	-376.8566477092951	205.3557380565118	597.5616931095191	0.05887856444043134	1.0	1.0	-376.8566477092951	0.0	-117.31964204788285
32000	-492.5183419348872	-118.98179858246039	-373.5365433524268	205.57513357688507	603.8414160371225	0.05189194053361704	1.0	1.0	-373.5365433524268	0.0	-117.1336647406469
33000	-490.65498779139335	-119.86756723943857	-370.78742055195477	206.90975281867412	612.3250978364529	0.04025484861000217	1.0	1.0	-370.78742055195477	0.0	-117.81227389386703
34000	-489.70417777555645	-119.68212697266237	-370.02205080289406	201.65958918221813	609.6274705274204	0.057847939693779625	1.0	1.0	-370.02205080289406	0.0	-117.91387892827218
35000	-484.04821137806584	-118.7859217731752	-365.26228960489067	202.36972954053095	599.0908537029948	0.046198376923687126	1.0	1.0	-365.26228960489067	0.0	-116.84653284887577
36000	-491.75483550377714	-121.4715158337477	-370.2833196700294	195.5000936781038	598.7864853627324	0.07423909351097567	1.0	1.0	-370.2833196700294	0.0	-119.86683350401086
