"RF","tree_id","dataset"
18,1,"independent"
20,2,"independent"
26,3,"independent"
24,4,"independent"
14,5,"independent"
20,6,"independent"
22,7,"independent"
22,8,"independent"
22,9,"independent"
16,10,"independent"
22,11,"independent"
16,12,"independent"
20,13,"independent"
14,14,"independent"
24,15,"independent"
26,16,"independent"
14,17,"independent"
22,18,"independent"
26,19,"independent"
18,20,"independent"
18,21,"independent"
30,22,"independent"
24,23,"independent"
24,24,"independent"
14,25,"independent"
18,26,"independent"
14,27,"independent"
22,28,"independent"
18,29,"independent"
24,30,"independent"
22,31,"independent"
20,32,"independent"
20,33,"independent"
14,34,"independent"
22,35,"independent"
22,36,"independent"
24,37,"independent"
22,38,"independent"
24,39,"independent"
22,40,"independent"
18,41,"independent"
20,42,"independent"
26,43,"independent"
28,44,"independent"
24,45,"independent"
14,46,"independent"
14,47,"independent"
20,48,"independent"
24,49,"independent"
22,50,"independent"
20,51,"independent"
16,52,"independent"
20,53,"independent"
20,54,"independent"
22,55,"independent"
22,56,"independent"
24,57,"independent"
22,58,"independent"
22,59,"independent"
22,60,"independent"
24,61,"independent"
18,62,"independent"
24,63,"independent"
20,64,"independent"
24,65,"independent"
22,66,"independent"
20,67,"independent"
20,68,"independent"
24,69,"independent"
18,70,"independent"
22,71,"independent"
20,72,"independent"
20,73,"independent"
16,74,"independent"
20,75,"independent"
26,76,"independent"
22,77,"independent"
22,78,"independent"
18,79,"independent"
16,80,"independent"
22,81,"independent"
18,82,"independent"
22,83,"independent"
16,84,"independent"
22,85,"independent"
18,86,"independent"
22,87,"independent"
24,88,"independent"
18,89,"independent"
14,90,"independent"
10,91,"independent"
18,92,"independent"
10,93,"independent"
22,94,"independent"
20,95,"independent"
22,96,"independent"
30,97,"independent"
24,98,"independent"
18,99,"independent"
22,100,"independent"
26,101,"independent"
22,102,"independent"
24,103,"independent"
18,104,"independent"
12,105,"independent"
24,106,"independent"
22,107,"independent"
18,108,"independent"
28,109,"independent"
24,110,"independent"
28,111,"independent"
26,112,"independent"
22,113,"independent"
18,114,"independent"
22,115,"independent"
26,116,"independent"
20,117,"independent"
22,118,"independent"
20,119,"independent"
20,120,"independent"
20,121,"independent"
18,122,"independent"
24,123,"independent"
24,124,"independent"
18,125,"independent"
22,126,"independent"
22,127,"independent"
24,128,"independent"
28,129,"independent"
22,130,"independent"
16,131,"independent"
18,132,"independent"
16,133,"independent"
18,134,"independent"
24,135,"independent"
20,136,"independent"
14,137,"independent"
24,138,"independent"
24,139,"independent"
28,140,"independent"
24,141,"independent"
28,142,"independent"
22,143,"independent"
26,144,"independent"
20,145,"independent"
18,146,"independent"
22,147,"independent"
22,148,"independent"
22,149,"independent"
22,150,"independent"
28,151,"independent"
18,152,"independent"
18,153,"independent"
20,154,"independent"
18,155,"independent"
16,156,"independent"
20,157,"independent"
22,158,"independent"
24,159,"independent"
24,160,"independent"
24,161,"independent"
26,162,"independent"
20,163,"independent"
20,164,"independent"
22,165,"independent"
20,166,"independent"
22,167,"independent"
20,168,"independent"
24,169,"independent"
14,170,"independent"
24,171,"independent"
22,172,"independent"
18,173,"independent"
24,174,"independent"
20,175,"independent"
16,176,"independent"
22,177,"independent"
20,178,"independent"
28,179,"independent"
26,180,"independent"
22,181,"independent"
18,182,"independent"
22,183,"independent"
18,184,"independent"
22,185,"independent"
20,186,"independent"
18,187,"independent"
24,188,"independent"
20,189,"independent"
18,190,"independent"
24,191,"independent"
16,192,"independent"
20,193,"independent"
24,194,"independent"
24,195,"independent"
22,196,"independent"
22,197,"independent"
26,198,"independent"
22,199,"independent"
24,200,"independent"
22,201,"independent"
26,202,"independent"
18,203,"independent"
24,204,"independent"
18,205,"independent"
18,206,"independent"
22,207,"independent"
20,208,"independent"
20,209,"independent"
20,210,"independent"
20,211,"independent"
18,212,"independent"
24,213,"independent"
18,214,"independent"
22,215,"independent"
18,216,"independent"
26,217,"independent"
22,218,"independent"
22,219,"independent"
24,220,"independent"
16,221,"independent"
18,222,"independent"
20,223,"independent"
24,224,"independent"
24,225,"independent"
20,226,"independent"
22,227,"independent"
26,228,"independent"
20,229,"independent"
26,230,"independent"
16,231,"independent"
16,232,"independent"
16,233,"independent"
16,234,"independent"
22,235,"independent"
24,236,"independent"
20,237,"independent"
18,238,"independent"
22,239,"independent"
22,240,"independent"
18,241,"independent"
18,242,"independent"
18,243,"independent"
22,244,"independent"
24,245,"independent"
28,246,"independent"
24,247,"independent"
20,248,"independent"
24,249,"independent"
22,250,"independent"
18,251,"independent"
28,252,"independent"
12,253,"independent"
22,254,"independent"
16,255,"independent"
18,256,"independent"
22,257,"independent"
24,258,"independent"
20,259,"independent"
22,260,"independent"
20,261,"independent"
16,262,"independent"
20,263,"independent"
26,264,"independent"
24,265,"independent"
24,266,"independent"
24,267,"independent"
20,268,"independent"
20,269,"independent"
28,270,"independent"
20,271,"independent"
22,272,"independent"
16,273,"independent"
18,274,"independent"
18,275,"independent"
22,276,"independent"
26,277,"independent"
24,278,"independent"
18,279,"independent"
22,280,"independent"
18,281,"independent"
16,282,"independent"
26,283,"independent"
18,284,"independent"
26,285,"independent"
14,286,"independent"
16,287,"independent"
20,288,"independent"
18,289,"independent"
24,290,"independent"
22,291,"independent"
18,292,"independent"
30,293,"independent"
20,294,"independent"
22,295,"independent"
16,296,"independent"
20,297,"independent"
24,298,"independent"
22,299,"independent"
16,300,"independent"
22,301,"independent"
16,302,"independent"
22,303,"independent"
24,304,"independent"
20,305,"independent"
24,306,"independent"
20,307,"independent"
18,308,"independent"
14,309,"independent"
22,310,"independent"
20,311,"independent"
18,312,"independent"
