"RF","tree_id","dataset"
14,1,"independent"
16,2,"independent"
18,3,"independent"
26,4,"independent"
16,5,"independent"
16,6,"independent"
16,7,"independent"
22,8,"independent"
20,9,"independent"
16,10,"independent"
20,11,"independent"
14,12,"independent"
18,13,"independent"
14,14,"independent"
20,15,"independent"
10,16,"independent"
18,17,"independent"
14,18,"independent"
24,19,"independent"
26,20,"independent"
12,21,"independent"
20,22,"independent"
20,23,"independent"
18,24,"independent"
18,25,"independent"
20,26,"independent"
12,27,"independent"
20,28,"independent"
20,29,"independent"
18,30,"independent"
18,31,"independent"
24,32,"independent"
18,33,"independent"
24,34,"independent"
16,35,"independent"
18,36,"independent"
24,37,"independent"
26,38,"independent"
16,39,"independent"
18,40,"independent"
18,41,"independent"
18,42,"independent"
16,43,"independent"
14,44,"independent"
16,45,"independent"
18,46,"independent"
24,47,"independent"
14,48,"independent"
16,49,"independent"
18,50,"independent"
18,51,"independent"
20,52,"independent"
16,53,"independent"
26,54,"independent"
22,55,"independent"
18,56,"independent"
16,57,"independent"
18,58,"independent"
18,59,"independent"
16,60,"independent"
16,61,"independent"
16,62,"independent"
22,63,"independent"
14,64,"independent"
20,65,"independent"
20,66,"independent"
18,67,"independent"
22,68,"independent"
14,69,"independent"
20,70,"independent"
22,71,"independent"
14,72,"independent"
20,73,"independent"
14,74,"independent"
20,75,"independent"
20,76,"independent"
18,77,"independent"
18,78,"independent"
24,79,"independent"
16,80,"independent"
20,81,"independent"
24,82,"independent"
18,83,"independent"
16,84,"independent"
18,85,"independent"
20,86,"independent"
20,87,"independent"
16,88,"independent"
16,89,"independent"
16,90,"independent"
24,91,"independent"
18,92,"independent"
20,93,"independent"
22,94,"independent"
18,95,"independent"
26,96,"independent"
22,97,"independent"
18,98,"independent"
20,99,"independent"
16,100,"independent"
18,101,"independent"
20,102,"independent"
22,103,"independent"
24,104,"independent"
14,105,"independent"
18,106,"independent"
16,107,"independent"
22,108,"independent"
20,109,"independent"
12,110,"independent"
14,111,"independent"
20,112,"independent"
22,113,"independent"
10,114,"independent"
12,115,"independent"
16,116,"independent"
18,117,"independent"
20,118,"independent"
16,119,"independent"
14,120,"independent"
8,121,"independent"
18,122,"independent"
18,123,"independent"
18,124,"independent"
24,125,"independent"
18,126,"independent"
12,127,"independent"
20,128,"independent"
14,129,"independent"
22,130,"independent"
22,131,"independent"
18,132,"independent"
22,133,"independent"
24,134,"independent"
20,135,"independent"
20,136,"independent"
24,137,"independent"
12,138,"independent"
24,139,"independent"
24,140,"independent"
16,141,"independent"
14,142,"independent"
16,143,"independent"
18,144,"independent"
18,145,"independent"
26,146,"independent"
16,147,"independent"
22,148,"independent"
24,149,"independent"
22,150,"independent"
20,151,"independent"
18,152,"independent"
14,153,"independent"
22,154,"independent"
16,155,"independent"
24,156,"independent"
20,157,"independent"
22,158,"independent"
16,159,"independent"
20,160,"independent"
16,161,"independent"
16,162,"independent"
18,163,"independent"
16,164,"independent"
14,165,"independent"
18,166,"independent"
18,167,"independent"
22,168,"independent"
22,169,"independent"
22,170,"independent"
22,171,"independent"
16,172,"independent"
16,173,"independent"
26,174,"independent"
22,175,"independent"
20,176,"independent"
20,177,"independent"
24,178,"independent"
20,179,"independent"
20,180,"independent"
18,181,"independent"
18,182,"independent"
14,183,"independent"
20,184,"independent"
18,185,"independent"
12,186,"independent"
18,187,"independent"
18,188,"independent"
16,189,"independent"
22,190,"independent"
24,191,"independent"
16,192,"independent"
18,193,"independent"
18,194,"independent"
