"RF","tree_id","dataset"
20,1,"independent"
14,2,"independent"
14,3,"independent"
18,4,"independent"
18,5,"independent"
20,6,"independent"
18,7,"independent"
20,8,"independent"
16,9,"independent"
20,10,"independent"
18,11,"independent"
26,12,"independent"
20,13,"independent"
14,14,"independent"
14,15,"independent"
20,16,"independent"
16,17,"independent"
18,18,"independent"
16,19,"independent"
22,20,"independent"
16,21,"independent"
14,22,"independent"
22,23,"independent"
18,24,"independent"
20,25,"independent"
12,26,"independent"
16,27,"independent"
22,28,"independent"
14,29,"independent"
18,30,"independent"
22,31,"independent"
20,32,"independent"
26,33,"independent"
18,34,"independent"
16,35,"independent"
12,36,"independent"
18,37,"independent"
12,38,"independent"
22,39,"independent"
16,40,"independent"
20,41,"independent"
16,42,"independent"
12,43,"independent"
14,44,"independent"
24,45,"independent"
20,46,"independent"
20,47,"independent"
20,48,"independent"
20,49,"independent"
18,50,"independent"
18,51,"independent"
16,52,"independent"
16,53,"independent"
20,54,"independent"
20,55,"independent"
16,56,"independent"
16,57,"independent"
18,58,"independent"
14,59,"independent"
16,60,"independent"
16,61,"independent"
18,62,"independent"
20,63,"independent"
26,64,"independent"
20,65,"independent"
14,66,"independent"
14,67,"independent"
16,68,"independent"
20,69,"independent"
22,70,"independent"
18,71,"independent"
16,72,"independent"
20,73,"independent"
16,74,"independent"
16,75,"independent"
24,76,"independent"
20,77,"independent"
14,78,"independent"
18,79,"independent"
18,80,"independent"
20,81,"independent"
20,82,"independent"
16,83,"independent"
16,84,"independent"
18,85,"independent"
18,86,"independent"
16,87,"independent"
18,88,"independent"
16,89,"independent"
24,90,"independent"
18,91,"independent"
16,92,"independent"
22,93,"independent"
16,94,"independent"
14,95,"independent"
16,96,"independent"
20,97,"independent"
18,98,"independent"
16,99,"independent"
18,100,"independent"
16,101,"independent"
18,102,"independent"
16,103,"independent"
16,104,"independent"
20,105,"independent"
22,106,"independent"
20,107,"independent"
22,108,"independent"
20,109,"independent"
16,110,"independent"
22,111,"independent"
20,112,"independent"
16,113,"independent"
22,114,"independent"
22,115,"independent"
20,116,"independent"
12,117,"independent"
12,118,"independent"
20,119,"independent"
18,120,"independent"
18,121,"independent"
14,122,"independent"
20,123,"independent"
12,124,"independent"
18,125,"independent"
22,126,"independent"
20,127,"independent"
24,128,"independent"
24,129,"independent"
20,130,"independent"
18,131,"independent"
12,132,"independent"
18,133,"independent"
20,134,"independent"
22,135,"independent"
16,136,"independent"
12,137,"independent"
18,138,"independent"
18,139,"independent"
20,140,"independent"
18,141,"independent"
16,142,"independent"
20,143,"independent"
22,144,"independent"
18,145,"independent"
18,146,"independent"
18,147,"independent"
22,148,"independent"
20,149,"independent"
18,150,"independent"
24,151,"independent"
20,152,"independent"
