# BEAST v10.5.0
# Generated Wed Apr 29 21:48:06 BST 2026 [seed=1777495683772]
# run_sites200_seed1_dependent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-11801.691464976273	-2111.2354292858026	-9690.456035690471	274.82312520150936	1064.6491112775507	2.0	1.0	1.0	-9690.456035690471	0.0	-2109.1969543188634
1000	-8240.039603354764	-133.71181832070076	-8106.327785034064	264.42644968263437	959.8608221583567	0.03956493545968571	1.0	1.0	-8106.327785034064	0.0	-131.64138009290588
2000	-7495.053311783443	-134.41055060023152	-7360.642761183211	262.97272425338787	955.6098237034995	0.04326731330336929	1.0	1.0	-7360.642761183211	0.0	-132.4170463632513
3000	-7080.083615785938	-133.95180714040467	-6946.131808645533	258.50083615743586	955.0617076811141	0.04153401736441047	1.0	1.0	-6946.131808645533	0.0	-131.92358181845933
4000	-6918.993377164533	-133.34343001171666	-6785.649947152816	264.01520107770665	958.1636186085587	0.025467584963687975	1.0	1.0	-6785.649947152816	0.0	-130.84222895301332
5000	-6614.022786999589	-133.14055323073117	-6480.882233768858	256.87126316913884	962.4727067308661	0.03546533930606519	1.0	1.0	-6480.882233768858	0.0	-130.97120421073097
6000	-6490.84240675738	-132.1291519325731	-6358.713254824806	250.55142392392122	938.8504341004355	0.032065798316014776	1.0	1.0	-6358.713254824806	0.0	-129.86398207550212
7000	-6415.9564883298135	-131.7083987228421	-6284.248089606971	247.45397819803082	923.0613401508263	0.03499691304060393	1.0	1.0	-6284.248089606971	0.0	-129.52666463885015
8000	-6242.319880512616	-132.26985117057706	-6110.050029342039	251.9050692434004	941.920094263321	0.03016047229097716	1.0	1.0	-6110.050029342039	0.0	-129.9442241203886
9000	-6146.978717692701	-132.85286062592647	-6014.125857066775	237.45395625768842	927.9204353579094	0.04166883068111223	1.0	1.0	-6014.125857066775	0.0	-130.82741447161968
10000	-6109.890812477587	-132.58858625879128	-5977.302226218796	244.42674190903904	951.9413146959074	0.03323142153137675	1.0	1.0	-5977.302226218796	0.0	-130.35788625209048
11000	-6062.137005298497	-133.7346339471246	-5928.4023713513725	249.76218820867726	955.3357036249163	0.04052928352049422	1.0	1.0	-5928.4023713513725	0.0	-131.6852565608755
12000	-5934.006435226978	-133.00428368867293	-5801.002151538305	247.0839214594762	950.4716278869433	0.03765730072645921	1.0	1.0	-5801.002151538305	0.0	-130.88982048428184
13000	-5740.350680145965	-132.69848885513943	-5607.652191290826	250.50260276586474	914.1739925048241	0.023909076883073373	1.0	1.0	-5607.652191290826	0.0	-130.12847235233448
14000	-5577.234573590055	-131.313008310715	-5445.92156527934	247.45250216738708	911.1001009854024	0.035380772127562	1.0	1.0	-5445.92156527934	0.0	-129.14144129108936
15000	-5435.353434190602	-131.20769041712262	-5304.145743773479	244.60390270977425	904.7297342832865	0.036937210270212795	1.0	1.0	-5304.145743773479	0.0	-129.0757314342347
16000	-5195.218909360364	-132.80222766976027	-5062.416681690604	248.55876055976466	934.678129421488	0.02524138236639047	1.0	1.0	-5062.416681690604	0.0	-130.2914117983297
17000	-5141.791308724628	-132.7772167743808	-5009.014091950247	239.31597364089723	927.1584526743862	0.04145860512836403	1.0	1.0	-5009.014091950247	0.0	-130.7474308545077
18000	-5109.2235670372365	-132.24366543681003	-4976.979901600426	241.26719371280916	932.0340978119956	0.027631217852303165	1.0	1.0	-4976.979901600426	0.0	-129.8287000539145
19000	-5107.152722289602	-132.30753270956657	-4974.845189580035	244.09920372151905	934.1189237821314	0.03705095019711585	1.0	1.0	-4974.845189580035	0.0	-130.17837087870208
20000	-5101.917977028501	-131.55312772454187	-4970.364849303959	241.57418091870997	919.7869590442039	0.03425953613443072	1.0	1.0	-4970.364849303959	0.0	-129.3513940059562
21000	-5099.865859622409	-133.74086696872868	-4966.12499265368	236.46834755898806	919.1011465784725	0.02162717255845618	1.0	1.0	-4966.12499265368	0.0	-131.05789731203464
22000	-5100.395401392075	-131.13700019817895	-4969.258401193896	234.76915519941963	908.2819178054792	0.03307657222504579	1.0	1.0	-4969.258401193896	0.0	-128.9018234688969
