# BEAST v10.5.0
# Generated Thu Apr 23 02:12:08 BST 2026 [seed=1776906726914]
# run_sites500_seed3.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-9127.136466024433	-2144.355185299086	-6982.781280725347	311.54661646472505	1081.2089892841927	2.0	1.0	1.0	-6982.781280725347	0.0	-2142.3167103321466
1000	-5851.474308256459	-135.01535569193487	-5716.458952564524	304.21696581916285	1025.7246148014751	0.0330241845199996	1.0	1.0	-5716.458952564524	0.0	-132.77865747483565
2000	-5066.023750237628	-135.69458519472164	-4930.3291650429055	312.24919906520637	1035.1950531264793	0.03533308306893997	1.0	1.0	-4930.3291650429055	0.0	-133.5217639436896
3000	-4524.876009996018	-134.67017969812483	-4390.205830297893	309.9092661367243	1014.2389739341387	0.033330905120548766	1.0	1.0	-4390.205830297893	0.0	-132.44233970003594
4000	-4373.913469262088	-133.61736110601777	-4240.296108156071	305.3230247218988	984.7090789455112	0.032389532301602866	1.0	1.0	-4240.296108156071	0.0	-131.36194609955763
5000	-4197.470114641005	-132.99056318393292	-4064.479551457072	302.40201932024286	963.9630494045157	0.033270733316619824	1.0	1.0	-4064.479551457072	0.0	-130.76099483051925
6000	-4016.725124591381	-133.68445905863732	-3883.0406655327433	302.46288319632276	977.2950918501804	0.03560029941264611	1.0	1.0	-3883.0406655327433	0.0	-131.51863357444194
7000	-4002.6541286699735	-131.6458403201935	-3871.00828834978	294.0358971720154	918.8089578680037	0.029346804663665814	1.0	1.0	-3871.00828834978	0.0	-129.29268366200037
8000	-3870.8800747139967	-130.90039082431082	-3739.979683889686	283.685011214038	889.0384996889879	0.02848718876809315	1.0	1.0	-3739.979683889686	0.0	-128.5169310434497
9000	-3745.9890725440027	-130.85661353548895	-3615.1324590085137	290.8681713184573	898.3456633184987	0.03528051739064508	1.0	1.0	-3615.1324590085137	0.0	-128.6824068953364
10000	-3600.5191960206275	-132.1232565201337	-3468.395939500494	285.51257755781046	892.7192605355223	0.045251615077176885	1.0	1.0	-3468.395939500494	0.0	-130.16697894737126
11000	-3567.2809091222	-131.24413625206265	-3436.036772870137	285.41573495287133	909.5780645959985	0.030840562176763175	1.0	1.0	-3436.036772870137	0.0	-128.9407094031971
