# BEAST v10.5.0
# Generated Wed Apr 29 21:46:58 BST 2026 [seed=1777495616648]
# run_sites10_seed2_dependent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-1533.3966685670257	-903.5368675123638	-629.859801054662	57.6197908547891	460.7998303908316	2.0	1.0	1.0	-629.859801054662	0.0	-901.4983925454247
1000	-559.3136669985147	-106.47337820873436	-452.8402887897803	59.28931854888423	382.47387404473295	0.0583790377172501	1.0	1.0	-452.8402887897803	0.0	-104.71161022537667
2000	-512.2838415890644	-106.28765988927039	-405.996181699794	64.6963929956964	391.86903069754374	0.08413637082393209	1.0	1.0	-405.996181699794	0.0	-104.75461177702448
3000	-460.03547727916737	-102.4805497843395	-357.55492749482784	55.37950712531361	343.7990442527005	0.07541671548529857	1.0	1.0	-357.55492749482784	0.0	-100.8852584993183
4000	-431.8868190502103	-103.62173648025183	-328.2650825699585	58.85233448746763	358.2104056592071	0.0916524992430243	1.0	1.0	-328.2650825699585	0.0	-102.13365896710692
5000	-434.1259525067884	-103.21690889870865	-330.90904360807974	55.27550403976158	343.12859413992095	0.06538006979240059	1.0	1.0	-330.90904360807974	0.0	-101.53236792838136
6000	-408.4418938215582	-102.65393337540215	-305.78796044615603	57.78544848914069	348.4645095017349	0.0878318257429644	1.0	1.0	-305.78796044615603	0.0	-101.14388363311691
7000	-373.42907810181515	-101.65543295553762	-271.77364514627754	55.39107618560633	337.09602305845533	0.08784683757476101	1.0	1.0	-271.77364514627754	0.0	-100.14547301193623
8000	-361.91034604198484	-101.49783997846812	-260.41250606351673	61.19785147872672	333.88739150542045	0.09674316374022973	1.0	1.0	-260.41250606351673	0.0	-100.03649523615539
9000	-347.77789987426263	-99.16698163195574	-248.6109182423069	57.82972136154973	307.01035259369576	0.08371399999730396	1.0	1.0	-248.6109182423069	0.0	-97.63118714876566
10000	-350.8552685961445	-96.78350075636449	-254.07176783978005	52.37461905711259	282.86991065388906	0.11956737907643901	1.0	1.0	-254.07176783978005	0.0	-95.4143953575774
11000	-351.3185421293079	-92.33137523744803	-258.9871668918599	48.51422374965819	245.30390615433265	0.12608049636401875	1.0	1.0	-258.9871668918599	0.0	-90.98224501147679
12000	-346.8211991278862	-87.45099559752505	-259.37020353036115	43.54640291219537	207.47396496945407	0.15158058634471938	1.0	1.0	-259.37020353036115	0.0	-86.16152356053301
13000	-329.7488231496745	-84.57831472261539	-245.17050842705908	40.06985300338881	187.4377869463267	0.1397121896985002	1.0	1.0	-245.17050842705908	0.0	-83.26429569443337
14000	-328.1035372700118	-83.0110939779505	-245.09244329206135	37.04392438624643	177.17301090568606	0.18780000636989855	1.0	1.0	-245.09244329206135	0.0	-81.77204524705606
15000	-313.67273986886556	-83.6850495659501	-229.98769030291547	38.027865642615595	170.791611976763	0.24204014455655268	1.0	1.0	-229.98769030291547	0.0	-82.47932517149015
16000	-310.0062780367847	-79.80681644743167	-230.199461589353	34.83305251927997	160.17892639190552	0.18328205284967336	1.0	1.0	-230.199461589353	0.0	-78.56306462046796
17000	-309.4947992326544	-79.40848588903926	-230.0863133436151	33.91870113256433	157.98319778869921	0.18138754931394782	1.0	1.0	-230.0863133436151	0.0	-78.16264710820629
18000	-292.2746047540704	-76.13168852852844	-216.142916225542	34.038597036766774	140.55079863453514	0.22809501085518627	1.0	1.0	-216.142916225542	0.0	-74.92073359425287
19000	-289.96085699314096	-77.76356416721987	-212.19729282592107	40.4725313593598	141.65493565636132	0.27959592238130865	1.0	1.0	-212.19729282592107	0.0	-76.56402811681849
20000	-272.68411087706363	-71.7092348052086	-200.97487607185502	33.57771898935451	120.9992049035767	0.2580617724517829	1.0	1.0	-200.97487607185502	0.0	-70.50740182639736
21000	-250.1018250378271	-67.15472779594612	-182.94709724188098	31.980056631288765	103.68048201432694	0.2730714373864944	1.0	1.0	-182.94709724188098	0.0	-65.95481168855137
22000	-249.05607728555992	-64.38079492406695	-184.67528236149298	24.776037356477566	91.8881868740726	0.3909579055743064	1.0	1.0	-184.67528236149298	0.0	-63.159919199240306
23000	-247.44335070104242	-56.23424232092853	-191.2091083801139	26.787296215323686	69.1697425485647	0.5216961738746303	1.0	1.0	-191.2091083801139	0.0	-54.955017220672424
24000	-214.07729534885203	-41.406789923283775	-172.67050542556825	15.252968150422108	42.418582307932645	0.6953988505472264	1.0	1.0	-172.67050542556825	0.0	-40.03265503685079
25000	-181.26792585552082	-7.692490934620249	-173.57543492090056	4.060726854232524	12.71141778282353	1.832900499972038	1.0	1.0	-173.57543492090056	0.0	-5.727673151099131
26000	-127.88760857062793	28.92204422444259	-156.80965279507052	0.8601716808233575	3.3437015019231047	10.603540479113784	1.0	1.0	-156.80965279507052	0.0	33.019376405876635
27000	-111.34475070658986	45.710088034461066	-157.05483874105093	0.232591720039113	1.8706374608728398	13.396519693234122	1.0	1.0	-157.05483874105093	0.0	50.194821932792365
28000	-110.91502899623984	44.40349570832967	-155.3185247045695	0.355152935866923	1.9587596135482717	15.405454877589854	1.0	1.0	-155.3185247045695	0.0	49.131345283851346
