# BEAST v10.5.0
# Generated Thu Apr 23 10:06:59 BST 2026 [seed=1776935217261]
# run_sites500_seed2.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-7583.905735817765	-1732.2686008107207	-5851.637135007044	215.2109524566987	875.1656970400103	2.0	1.0	1.0	-5851.637135007044	0.0	-1730.2301258437817
1000	-4800.912247328437	-127.34065223480137	-4673.571595093636	208.9955806603185	800.0152957808309	0.03685983758005728	1.0	1.0	-4673.571595093636	0.0	-125.20678312542826
2000	-4144.119038847026	-127.7442156495068	-4016.3748231975187	204.58221032981677	810.7256620314784	0.036013169402363765	1.0	1.0	-4016.3748231975187	0.0	-125.58904773554464
3000	-3752.574330346369	-127.8862458768977	-3624.6880844694715	206.03493774820646	793.4510987895934	0.02970906003068365	1.0	1.0	-3624.6880844694715	0.0	-125.54547994182008
4000	-3608.6439840837756	-127.8718598256072	-3480.7721242581683	212.32093282989155	806.1343182757732	0.042626404201231795	1.0	1.0	-3480.7721242581683	0.0	-125.86576791403388
5000	-3528.434768740469	-127.82074199753482	-3400.614026742934	207.68557703777842	790.8369913573656	0.029653831387134857	1.0	1.0	-3400.614026742934	0.0	-125.47810109730817
6000	-3456.8141919325753	-127.24865768337807	-3329.5655342491973	208.01571834530338	792.3400314172612	0.033577674347166436	1.0	1.0	-3329.5655342491973	0.0	-125.0278582647503
7000	-3311.8023779973746	-128.39630631898686	-3183.406071678388	197.41996647138728	749.1806791968854	0.024637088953157592	1.0	1.0	-3183.406071678388	0.0	-125.85919745786275
8000	-3245.7971475855343	-125.2926743493774	-3120.504473236157	192.48722019395262	732.617677863943	0.04931470295245086	1.0	1.0	-3120.504473236157	0.0	-123.40528039551415
9000	-3077.0799489421374	-123.39669585399584	-2953.6832530881416	181.99530569344716	701.0045908267333	0.04344224278885456	1.0	1.0	-2953.6832530881416	0.0	-121.40657790903109
10000	-2979.6384289336665	-122.6361266376227	-2857.002302296044	176.73629703930575	683.4768434846767	0.04404846381380927	1.0	1.0	-2857.002302296044	0.0	-120.65758423395106
11000	-2854.226657263732	-121.9704040259848	-2732.256253237747	171.77251824813146	659.907464965514	0.038384948167391825	1.0	1.0	-2732.256253237747	0.0	-119.87312009808302
12000	-2803.6563955788965	-120.60998514555494	-2683.0464104333414	166.31138017872695	636.5746513348274	0.04320704608244752	1.0	1.0	-2683.0464104333414	0.0	-118.6153094000207
13000	-2789.414789389204	-121.65641966929657	-2667.7583697199075	165.03441577471662	640.019175137643	0.035705213525127906	1.0	1.0	-2667.7583697199075	0.0	-119.49331965694014
14000	-2749.273811055778	-122.52871719891556	-2626.7450938568622	166.75442155986605	657.8681273193462	0.0582313286362	1.0	1.0	-2626.7450938568622	0.0	-120.7651566354828
15000	-2742.512119080792	-122.3954128065094	-2620.116706274283	169.50825716298993	671.526587731968	0.05081832556546872	1.0	1.0	-2620.116706274283	0.0	-120.53130601038498
16000	-2744.974105869688	-121.37550138084237	-2623.598604488846	163.34481503902896	653.5832027368602	0.0488979834893705	1.0	1.0	-2623.598604488846	0.0	-119.4814551592026
17000	-2749.5750302993033	-121.67632751846175	-2627.8987027808416	162.21230843377538	654.8864771299258	0.05243333774012697	1.0	1.0	-2627.8987027808416	0.0	-119.83605136946599
18000	-2747.775498642419	-119.7785768584954	-2627.9969217839234	153.29103551644437	620.3708340230422	0.05027021117251992	1.0	1.0	-2627.9969217839234	0.0	-117.9061082466969
19000	-2736.610302926247	-120.67924773394597	-2615.9310551923013	154.12315889798487	640.0648147393642	0.04612911386999068	1.0	1.0	-2615.9310551923013	0.0	-118.73864146244051
20000	-2725.315506854285	-120.43896753281781	-2604.876539321467	143.4361024715696	628.8423049993903	0.0542379590494436	1.0	1.0	-2604.876539321467	0.0	-118.62397684898511
21000	-2718.8613890900738	-120.15626203978708	-2598.7051270502866	150.137886051191	627.3787550683003	0.050921842957155045	1.0	1.0	-2598.7051270502866	0.0	-118.29371851026761
22000	-2715.0179169649655	-120.39967917756627	-2594.6182377873993	157.16165908707458	630.2499234210622	0.0526694789957834	1.0	1.0	-2594.6182377873993	0.0	-118.56279008816955
23000	-2715.291285474812	-121.55157448766174	-2593.7397109871504	163.86466715314285	656.2332770859107	0.04135782876574058	1.0	1.0	-2593.7397109871504	0.0	-119.519696342527
24000	-2708.3772547776825	-121.27873560713353	-2587.098519170549	162.86391005393438	649.528400838493	0.04129673799412296	1.0	1.0	-2587.098519170549	0.0	-119.24558538367036
25000	-2660.7498455109594	-120.03169798074379	-2540.7181475302154	157.98811127732537	622.9332281605164	0.04304596249857294	1.0	1.0	-2540.7181475302154	0.0	-118.03387870472076
26000	-2586.032550491191	-120.33617105089822	-2465.6963794402927	159.5004781867103	631.491972215768	0.044278151150650695	1.0	1.0	-2465.6963794402927	0.0	-118.36195083894266
