"RF","tree_id","dataset"
52,1,"independent"
52,2,"independent"
50,3,"independent"
50,4,"independent"
50,5,"independent"
48,6,"independent"
50,7,"independent"
48,8,"independent"
50,9,"independent"
50,10,"independent"
48,11,"independent"
48,12,"independent"
50,13,"independent"
48,14,"independent"
46,15,"independent"
48,16,"independent"
52,17,"independent"
48,18,"independent"
50,19,"independent"
46,20,"independent"
48,21,"independent"
50,22,"independent"
48,23,"independent"
50,24,"independent"
50,25,"independent"
48,26,"independent"
50,27,"independent"
52,28,"independent"
50,29,"independent"
50,30,"independent"
50,31,"independent"
50,32,"independent"
50,33,"independent"
50,34,"independent"
48,35,"independent"
48,36,"independent"
50,37,"independent"
48,38,"independent"
50,39,"independent"
48,40,"independent"
50,41,"independent"
46,42,"independent"
50,43,"independent"
50,44,"independent"
50,45,"independent"
46,46,"independent"
48,47,"independent"
46,48,"independent"
48,49,"independent"
54,50,"independent"
50,51,"independent"
48,52,"independent"
48,53,"independent"
50,54,"independent"
48,55,"independent"
48,56,"independent"
50,57,"independent"
50,58,"independent"
48,59,"independent"
52,60,"independent"
48,61,"independent"
48,62,"independent"
48,63,"independent"
50,64,"independent"
46,65,"independent"
50,66,"independent"
52,67,"independent"
50,68,"independent"
48,69,"independent"
50,70,"independent"
52,71,"independent"
48,72,"independent"
50,73,"independent"
50,74,"independent"
50,75,"independent"
44,76,"independent"
48,77,"independent"
48,78,"independent"
50,79,"independent"
52,80,"independent"
48,81,"independent"
48,82,"independent"
48,83,"independent"
50,84,"independent"
50,85,"independent"
50,86,"independent"
52,87,"independent"
50,88,"independent"
48,89,"independent"
50,90,"independent"
50,91,"independent"
50,92,"independent"
50,93,"independent"
52,94,"independent"
48,95,"independent"
50,96,"independent"
50,97,"independent"
50,98,"independent"
50,99,"independent"
48,100,"independent"
50,101,"independent"
50,102,"independent"
48,103,"independent"
50,104,"independent"
52,105,"independent"
50,106,"independent"
50,107,"independent"
48,108,"independent"
48,109,"independent"
52,110,"independent"
46,111,"independent"
48,112,"independent"
50,113,"independent"
48,114,"independent"
50,115,"independent"
48,116,"independent"
46,117,"independent"
48,118,"independent"
48,119,"independent"
50,120,"independent"
48,121,"independent"
52,122,"independent"
48,123,"independent"
48,124,"independent"
48,125,"independent"
50,126,"independent"
50,127,"independent"
50,128,"independent"
48,129,"independent"
52,130,"independent"
50,131,"independent"
48,132,"independent"
50,133,"independent"
52,134,"independent"
46,135,"independent"
48,136,"independent"
52,137,"independent"
50,138,"independent"
52,139,"independent"
50,140,"independent"
50,141,"independent"
50,142,"independent"
50,143,"independent"
48,144,"independent"
50,145,"independent"
48,146,"independent"
48,147,"independent"
50,148,"independent"
50,149,"independent"
48,150,"independent"
50,151,"independent"
48,152,"independent"
52,153,"independent"
48,154,"independent"
48,155,"independent"
48,156,"independent"
48,157,"independent"
48,158,"independent"
48,159,"independent"
50,160,"independent"
48,161,"independent"
46,162,"independent"
48,163,"independent"
52,164,"independent"
50,165,"independent"
46,166,"independent"
50,167,"independent"
46,168,"independent"
48,169,"independent"
52,170,"independent"
50,171,"independent"
48,172,"independent"
50,173,"independent"
52,174,"independent"
48,175,"independent"
50,176,"independent"
52,177,"independent"
50,178,"independent"
52,179,"independent"
50,180,"independent"
50,181,"independent"
50,182,"independent"
48,183,"independent"
46,184,"independent"
48,185,"independent"
46,186,"independent"
48,187,"independent"
50,188,"independent"
52,189,"independent"
48,190,"independent"
46,191,"independent"
52,192,"independent"
50,193,"independent"
48,194,"independent"
48,195,"independent"
48,196,"independent"
50,197,"independent"
52,198,"independent"
52,199,"independent"
50,200,"independent"
50,201,"independent"
50,202,"independent"
50,203,"independent"
48,204,"independent"
46,205,"independent"
48,206,"independent"
48,207,"independent"
48,208,"independent"
48,209,"independent"
46,210,"independent"
48,211,"independent"
46,212,"independent"
52,213,"independent"
50,214,"independent"
48,215,"independent"
48,216,"independent"
46,217,"independent"
46,218,"independent"
50,219,"independent"
52,220,"independent"
48,221,"independent"
48,222,"independent"
48,223,"independent"
48,224,"independent"
50,225,"independent"
52,226,"independent"
48,227,"independent"
50,228,"independent"
52,229,"independent"
52,230,"independent"
50,231,"independent"
48,232,"independent"
52,233,"independent"
46,234,"independent"
52,235,"independent"
52,236,"independent"
50,237,"independent"
52,238,"independent"
48,239,"independent"
50,240,"independent"
50,241,"independent"
50,242,"independent"
52,243,"independent"
48,244,"independent"
48,245,"independent"
50,246,"independent"
48,247,"independent"
48,248,"independent"
50,249,"independent"
48,250,"independent"
50,251,"independent"
50,252,"independent"
48,253,"independent"
50,254,"independent"
50,255,"independent"
48,256,"independent"
48,257,"independent"
48,258,"independent"
52,259,"independent"
48,260,"independent"
52,261,"independent"
48,262,"independent"
48,263,"independent"
50,264,"independent"
52,265,"independent"
48,266,"independent"
52,267,"independent"
52,268,"independent"
48,269,"independent"
50,270,"independent"
50,271,"independent"
48,272,"independent"
50,273,"independent"
50,274,"independent"
46,275,"independent"
50,276,"independent"
48,277,"independent"
48,278,"independent"
52,279,"independent"
50,280,"independent"
50,281,"independent"
48,282,"independent"
50,283,"independent"
48,284,"independent"
50,285,"independent"
50,286,"independent"
50,287,"independent"
50,288,"independent"
50,289,"independent"
50,290,"independent"
48,291,"independent"
52,292,"independent"
46,293,"independent"
48,294,"independent"
48,295,"independent"
48,296,"independent"
48,297,"independent"
50,298,"independent"
50,299,"independent"
50,300,"independent"
48,301,"independent"
48,302,"independent"
46,303,"independent"
50,304,"independent"
48,305,"independent"
48,306,"independent"
50,307,"independent"
50,308,"independent"
50,309,"independent"
48,310,"independent"
48,311,"independent"
48,312,"independent"
48,313,"independent"
50,314,"independent"
50,315,"independent"
50,316,"independent"
48,317,"independent"
50,318,"independent"
50,319,"independent"
50,320,"independent"
52,321,"independent"
50,322,"independent"
50,323,"independent"
48,324,"independent"
48,325,"independent"
46,326,"independent"
48,327,"independent"
50,328,"independent"
50,329,"independent"
50,330,"independent"
48,331,"independent"
48,332,"independent"
48,333,"independent"
48,334,"independent"
50,335,"independent"
50,336,"independent"
48,337,"independent"
50,338,"independent"
46,339,"independent"
50,340,"independent"
46,341,"independent"
48,342,"independent"
50,343,"independent"
50,344,"independent"
48,345,"independent"
46,346,"independent"
52,347,"independent"
50,348,"independent"
50,349,"independent"
50,350,"independent"
50,351,"independent"
50,352,"independent"
52,353,"independent"
52,354,"independent"
50,355,"independent"
50,356,"independent"
48,357,"independent"
48,358,"independent"
50,359,"independent"
48,360,"independent"
48,361,"independent"
46,362,"independent"
50,363,"independent"
48,364,"independent"
50,365,"independent"
50,366,"independent"
48,367,"independent"
50,368,"independent"
50,369,"independent"
50,370,"independent"
48,371,"independent"
46,372,"independent"
48,373,"independent"
52,374,"independent"
52,375,"independent"
48,376,"independent"
48,377,"independent"
52,378,"independent"
48,379,"independent"
48,380,"independent"
50,381,"independent"
52,382,"independent"
50,383,"independent"
50,384,"independent"
48,385,"independent"
50,386,"independent"
48,387,"independent"
48,388,"independent"
48,389,"independent"
50,390,"independent"
46,391,"independent"
50,392,"independent"
52,393,"independent"
50,394,"independent"
52,395,"independent"
50,396,"independent"
50,397,"independent"
48,398,"independent"
48,399,"independent"
48,400,"independent"
46,401,"independent"
48,402,"independent"
50,403,"independent"
48,404,"independent"
50,405,"independent"
50,406,"independent"
52,407,"independent"
48,408,"independent"
50,409,"independent"
46,410,"independent"
50,411,"independent"
50,412,"independent"
48,413,"independent"
48,414,"independent"
50,415,"independent"
50,416,"independent"
46,417,"independent"
50,418,"independent"
52,419,"independent"
48,420,"independent"
48,421,"independent"
48,422,"independent"
50,423,"independent"
52,424,"independent"
48,425,"independent"
50,426,"independent"
50,427,"independent"
50,428,"independent"
