"RF","tree_id","dataset"
32,1,"independent"
36,2,"independent"
32,3,"independent"
34,4,"independent"
30,5,"independent"
34,6,"independent"
34,7,"independent"
28,8,"independent"
30,9,"independent"
28,10,"independent"
28,11,"independent"
34,12,"independent"
30,13,"independent"
30,14,"independent"
34,15,"independent"
30,16,"independent"
32,17,"independent"
28,18,"independent"
32,19,"independent"
36,20,"independent"
34,21,"independent"
32,22,"independent"
28,23,"independent"
32,24,"independent"
30,25,"independent"
30,26,"independent"
32,27,"independent"
28,28,"independent"
34,29,"independent"
34,30,"independent"
34,31,"independent"
34,32,"independent"
30,33,"independent"
30,34,"independent"
28,35,"independent"
24,36,"independent"
32,37,"independent"
32,38,"independent"
32,39,"independent"
34,40,"independent"
36,41,"independent"
32,42,"independent"
30,43,"independent"
34,44,"independent"
28,45,"independent"
32,46,"independent"
30,47,"independent"
32,48,"independent"
34,49,"independent"
34,50,"independent"
28,51,"independent"
26,52,"independent"
32,53,"independent"
32,54,"independent"
28,55,"independent"
30,56,"independent"
32,57,"independent"
34,58,"independent"
30,59,"independent"
34,60,"independent"
32,61,"independent"
30,62,"independent"
32,63,"independent"
26,64,"independent"
32,65,"independent"
34,66,"independent"
30,67,"independent"
28,68,"independent"
28,69,"independent"
32,70,"independent"
28,71,"independent"
30,72,"independent"
28,73,"independent"
32,74,"independent"
32,75,"independent"
26,76,"independent"
28,77,"independent"
38,78,"independent"
36,79,"independent"
32,80,"independent"
28,81,"independent"
28,82,"independent"
32,83,"independent"
32,84,"independent"
28,85,"independent"
30,86,"independent"
32,87,"independent"
36,88,"independent"
32,89,"independent"
28,90,"independent"
36,91,"independent"
28,92,"independent"
28,93,"independent"
30,94,"independent"
34,95,"independent"
32,96,"independent"
30,97,"independent"
30,98,"independent"
30,99,"independent"
34,100,"independent"
32,101,"independent"
36,102,"independent"
34,103,"independent"
30,104,"independent"
32,105,"independent"
28,106,"independent"
32,107,"independent"
32,108,"independent"
26,109,"independent"
36,110,"independent"
30,111,"independent"
28,112,"independent"
24,113,"independent"
34,114,"independent"
32,115,"independent"
30,116,"independent"
34,117,"independent"
32,118,"independent"
32,119,"independent"
30,120,"independent"
32,121,"independent"
34,122,"independent"
30,123,"independent"
28,124,"independent"
24,125,"independent"
30,126,"independent"
34,127,"independent"
32,128,"independent"
32,129,"independent"
26,130,"independent"
30,131,"independent"
30,132,"independent"
30,133,"independent"
34,134,"independent"
34,135,"independent"
32,136,"independent"
32,137,"independent"
34,138,"independent"
30,139,"independent"
36,140,"independent"
30,141,"independent"
26,142,"independent"
30,143,"independent"
34,144,"independent"
32,145,"independent"
30,146,"independent"
32,147,"independent"
26,148,"independent"
32,149,"independent"
32,150,"independent"
30,151,"independent"
32,152,"independent"
30,153,"independent"
26,154,"independent"
28,155,"independent"
32,156,"independent"
28,157,"independent"
32,158,"independent"
30,159,"independent"
28,160,"independent"
30,161,"independent"
34,162,"independent"
28,163,"independent"
32,164,"independent"
30,165,"independent"
28,166,"independent"
32,167,"independent"
34,168,"independent"
32,169,"independent"
30,170,"independent"
30,171,"independent"
28,172,"independent"
28,173,"independent"
28,174,"independent"
