"RF","tree_id","dataset"
14,1,"independent"
14,2,"independent"
10,3,"independent"
10,4,"independent"
16,5,"independent"
8,6,"independent"
16,7,"independent"
16,8,"independent"
18,9,"independent"
8,10,"independent"
12,11,"independent"
8,12,"independent"
6,13,"independent"
10,14,"independent"
14,15,"independent"
8,16,"independent"
12,17,"independent"
12,18,"independent"
10,19,"independent"
18,20,"independent"
14,21,"independent"
16,22,"independent"
10,23,"independent"
16,24,"independent"
14,25,"independent"
8,26,"independent"
14,27,"independent"
16,28,"independent"
12,29,"independent"
14,30,"independent"
10,31,"independent"
14,32,"independent"
8,33,"independent"
6,34,"independent"
8,35,"independent"
16,36,"independent"
8,37,"independent"
12,38,"independent"
8,39,"independent"
16,40,"independent"
10,41,"independent"
12,42,"independent"
10,43,"independent"
14,44,"independent"
16,45,"independent"
10,46,"independent"
12,47,"independent"
18,48,"independent"
12,49,"independent"
12,50,"independent"
6,51,"independent"
10,52,"independent"
12,53,"independent"
12,54,"independent"
16,55,"independent"
12,56,"independent"
10,57,"independent"
12,58,"independent"
18,59,"independent"
10,60,"independent"
14,61,"independent"
10,62,"independent"
8,63,"independent"
14,64,"independent"
12,65,"independent"
12,66,"independent"
10,67,"independent"
14,68,"independent"
16,69,"independent"
14,70,"independent"
12,71,"independent"
12,72,"independent"
14,73,"independent"
8,74,"independent"
14,75,"independent"
16,76,"independent"
12,77,"independent"
6,78,"independent"
12,79,"independent"
8,80,"independent"
8,81,"independent"
12,82,"independent"
4,83,"independent"
8,84,"independent"
12,85,"independent"
10,86,"independent"
20,87,"independent"
8,88,"independent"
14,89,"independent"
10,90,"independent"
10,91,"independent"
12,92,"independent"
14,93,"independent"
14,94,"independent"
8,95,"independent"
16,96,"independent"
14,97,"independent"
10,98,"independent"
12,99,"independent"
8,100,"independent"
12,101,"independent"
12,102,"independent"
14,103,"independent"
12,104,"independent"
8,105,"independent"
12,106,"independent"
12,107,"independent"
14,108,"independent"
12,109,"independent"
14,110,"independent"
10,111,"independent"
8,112,"independent"
12,113,"independent"
12,114,"independent"
10,115,"independent"
14,116,"independent"
18,117,"independent"
14,118,"independent"
14,119,"independent"
14,120,"independent"
12,121,"independent"
14,122,"independent"
10,123,"independent"
6,124,"independent"
8,125,"independent"
14,126,"independent"
12,127,"independent"
6,128,"independent"
4,129,"independent"
12,130,"independent"
14,131,"independent"
4,132,"independent"
16,133,"independent"
10,134,"independent"
10,135,"independent"
16,136,"independent"
8,137,"independent"
10,138,"independent"
14,139,"independent"
10,140,"independent"
16,141,"independent"
16,142,"independent"
8,143,"independent"
10,144,"independent"
10,145,"independent"
12,146,"independent"
18,147,"independent"
16,148,"independent"
10,149,"independent"
14,150,"independent"
12,151,"independent"
14,152,"independent"
8,153,"independent"
8,154,"independent"
18,155,"independent"
8,156,"independent"
12,157,"independent"
12,158,"independent"
8,159,"independent"
10,160,"independent"
12,161,"independent"
14,162,"independent"
14,163,"independent"
14,164,"independent"
14,165,"independent"
12,166,"independent"
12,167,"independent"
4,168,"independent"
12,169,"independent"
14,170,"independent"
16,171,"independent"
14,172,"independent"
14,173,"independent"
12,174,"independent"
14,175,"independent"
10,176,"independent"
12,177,"independent"
8,178,"independent"
10,179,"independent"
20,180,"independent"
8,181,"independent"
12,182,"independent"
14,183,"independent"
10,184,"independent"
10,185,"independent"
14,186,"independent"
12,187,"independent"
8,188,"independent"
12,189,"independent"
16,190,"independent"
12,191,"independent"
10,192,"independent"
20,193,"independent"
12,194,"independent"
10,195,"independent"
8,196,"independent"
8,197,"independent"
18,198,"independent"
14,199,"independent"
6,200,"independent"
12,201,"independent"
10,202,"independent"
14,203,"independent"
12,204,"independent"
12,205,"independent"
10,206,"independent"
12,207,"independent"
12,208,"independent"
12,209,"independent"
10,210,"independent"
18,211,"independent"
18,212,"independent"
10,213,"independent"
14,214,"independent"
8,215,"independent"
10,216,"independent"
10,217,"independent"
12,218,"independent"
12,219,"independent"
12,220,"independent"
12,221,"independent"
14,222,"independent"
16,223,"independent"
18,224,"independent"
14,225,"independent"
6,226,"independent"
14,227,"independent"
8,228,"independent"
14,229,"independent"
18,230,"independent"
8,231,"independent"
6,232,"independent"
16,233,"independent"
12,234,"independent"
10,235,"independent"
12,236,"independent"
6,237,"independent"
10,238,"independent"
16,239,"independent"
12,240,"independent"
12,241,"independent"
12,242,"independent"
12,243,"independent"
14,244,"independent"
16,245,"independent"
12,246,"independent"
14,247,"independent"
10,248,"independent"
8,249,"independent"
10,250,"independent"
14,251,"independent"
16,252,"independent"
12,253,"independent"
12,254,"independent"
10,255,"independent"
12,256,"independent"
18,257,"independent"
12,258,"independent"
12,259,"independent"
12,260,"independent"
14,261,"independent"
10,262,"independent"
10,263,"independent"
12,264,"independent"
10,265,"independent"
10,266,"independent"
8,267,"independent"
8,268,"independent"
12,269,"independent"
8,270,"independent"
14,271,"independent"
14,272,"independent"
16,273,"independent"
16,274,"independent"
10,275,"independent"
4,276,"independent"
4,277,"independent"
12,278,"independent"
14,279,"independent"
14,280,"independent"
14,281,"independent"
10,282,"independent"
14,283,"independent"
16,284,"independent"
4,285,"independent"
10,286,"independent"
14,287,"independent"
12,288,"independent"
10,289,"independent"
10,290,"independent"
8,291,"independent"
8,292,"independent"
12,293,"independent"
6,294,"independent"
12,295,"independent"
10,296,"independent"
6,297,"independent"
14,298,"independent"
10,299,"independent"
12,300,"independent"
14,301,"independent"
20,302,"independent"
12,303,"independent"
10,304,"independent"
12,305,"independent"
6,306,"independent"
8,307,"independent"
12,308,"independent"
12,309,"independent"
10,310,"independent"
10,311,"independent"
18,312,"independent"
10,313,"independent"
12,314,"independent"
18,315,"independent"
10,316,"independent"
10,317,"independent"
14,318,"independent"
14,319,"independent"
12,320,"independent"
14,321,"independent"
10,322,"independent"
10,323,"independent"
12,324,"independent"
8,325,"independent"
12,326,"independent"
12,327,"independent"
12,328,"independent"
10,329,"independent"
14,330,"independent"
10,331,"independent"
12,332,"independent"
10,333,"independent"
8,334,"independent"
18,335,"independent"
12,336,"independent"
12,337,"independent"
12,338,"independent"
16,339,"independent"
18,340,"independent"
14,341,"independent"
6,342,"independent"
6,343,"independent"
10,344,"independent"
14,345,"independent"
14,346,"independent"
16,347,"independent"
8,348,"independent"
14,349,"independent"
16,350,"independent"
10,351,"independent"
12,352,"independent"
12,353,"independent"
20,354,"independent"
6,355,"independent"
12,356,"independent"
8,357,"independent"
10,358,"independent"
12,359,"independent"
10,360,"independent"
12,361,"independent"
12,362,"independent"
10,363,"independent"
8,364,"independent"
10,365,"independent"
12,366,"independent"
12,367,"independent"
12,368,"independent"
12,369,"independent"
14,370,"independent"
8,371,"independent"
8,372,"independent"
8,373,"independent"
8,374,"independent"
12,375,"independent"
12,376,"independent"
8,377,"independent"
12,378,"independent"
14,379,"independent"
6,380,"independent"
12,381,"independent"
14,382,"independent"
10,383,"independent"
12,384,"independent"
10,385,"independent"
10,386,"independent"
12,387,"independent"
10,388,"independent"
10,389,"independent"
10,390,"independent"
6,391,"independent"
12,392,"independent"
14,393,"independent"
16,394,"independent"
10,395,"independent"
18,396,"independent"
4,397,"independent"
10,398,"independent"
8,399,"independent"
10,400,"independent"
18,401,"independent"
14,402,"independent"
14,403,"independent"
16,404,"independent"
10,405,"independent"
8,406,"independent"
12,407,"independent"
14,408,"independent"
10,409,"independent"
10,410,"independent"
8,411,"independent"
10,412,"independent"
10,413,"independent"
14,414,"independent"
10,415,"independent"
12,416,"independent"
12,417,"independent"
14,418,"independent"
12,419,"independent"
12,420,"independent"
16,421,"independent"
12,422,"independent"
6,423,"independent"
10,424,"independent"
10,425,"independent"
14,426,"independent"
16,427,"independent"
12,428,"independent"
8,429,"independent"
12,430,"independent"
16,431,"independent"
10,432,"independent"
12,433,"independent"
12,434,"independent"
6,435,"independent"
8,436,"independent"
16,437,"independent"
12,438,"independent"
14,439,"independent"
14,440,"independent"
14,441,"independent"
16,442,"independent"
10,443,"independent"
8,444,"independent"
8,445,"independent"
14,446,"independent"
10,447,"independent"
10,448,"independent"
12,449,"independent"
8,450,"independent"
12,451,"independent"
10,452,"independent"
16,453,"independent"
14,454,"independent"
8,455,"independent"
10,456,"independent"
12,457,"independent"
14,458,"independent"
10,459,"independent"
14,460,"independent"
14,461,"independent"
14,462,"independent"
18,463,"independent"
14,464,"independent"
10,465,"independent"
16,466,"independent"
14,467,"independent"
14,468,"independent"
14,469,"independent"
16,470,"independent"
14,471,"independent"
14,472,"independent"
8,473,"independent"
10,474,"independent"
14,475,"independent"
10,476,"independent"
18,477,"independent"
8,478,"independent"
14,479,"independent"
10,480,"independent"
10,481,"independent"
10,482,"independent"
10,483,"independent"
14,484,"independent"
10,485,"independent"
12,486,"independent"
12,487,"independent"
14,488,"independent"
6,489,"independent"
20,490,"independent"
14,491,"independent"
12,492,"independent"
10,493,"independent"
8,494,"independent"
8,495,"independent"
14,496,"independent"
12,497,"independent"
12,498,"independent"
14,499,"independent"
12,500,"independent"
14,501,"independent"
8,502,"independent"
8,503,"independent"
10,504,"independent"
16,505,"independent"
16,506,"independent"
14,507,"independent"
14,508,"independent"
8,509,"independent"
12,510,"independent"
10,511,"independent"
10,512,"independent"
14,513,"independent"
8,514,"independent"
16,515,"independent"
18,516,"independent"
14,517,"independent"
12,518,"independent"
14,519,"independent"
12,520,"independent"
8,521,"independent"
10,522,"independent"
10,523,"independent"
12,524,"independent"
12,525,"independent"
12,526,"independent"
18,527,"independent"
8,528,"independent"
12,529,"independent"
10,530,"independent"
10,531,"independent"
14,532,"independent"
10,533,"independent"
10,534,"independent"
12,535,"independent"
8,536,"independent"
10,537,"independent"
12,538,"independent"
10,539,"independent"
16,540,"independent"
8,541,"independent"
14,542,"independent"
10,543,"independent"
16,544,"independent"
14,545,"independent"
10,546,"independent"
8,547,"independent"
20,548,"independent"
20,549,"independent"
12,550,"independent"
12,551,"independent"
20,552,"independent"
14,553,"independent"
16,554,"independent"
14,555,"independent"
12,556,"independent"
14,557,"independent"
10,558,"independent"
8,559,"independent"
16,560,"independent"
10,561,"independent"
14,562,"independent"
14,563,"independent"
12,564,"independent"
14,565,"independent"
10,566,"independent"
12,567,"independent"
14,568,"independent"
16,569,"independent"
14,570,"independent"
10,571,"independent"
16,572,"independent"
6,573,"independent"
6,574,"independent"
16,575,"independent"
8,576,"independent"
16,577,"independent"
18,578,"independent"
14,579,"independent"
12,580,"independent"
12,581,"independent"
12,582,"independent"
8,583,"independent"
12,584,"independent"
14,585,"independent"
12,586,"independent"
12,587,"independent"
12,588,"independent"
18,589,"independent"
14,590,"independent"
14,591,"independent"
14,592,"independent"
10,593,"independent"
16,594,"independent"
12,595,"independent"
12,596,"independent"
16,597,"independent"
12,598,"independent"
10,599,"independent"
12,600,"independent"
10,601,"independent"
14,602,"independent"
16,603,"independent"
18,604,"independent"
14,605,"independent"
12,606,"independent"
12,607,"independent"
12,608,"independent"
16,609,"independent"
14,610,"independent"
12,611,"independent"
10,612,"independent"
6,613,"independent"
10,614,"independent"
12,615,"independent"
14,616,"independent"
14,617,"independent"
10,618,"independent"
18,619,"independent"
12,620,"independent"
16,621,"independent"
16,622,"independent"
12,623,"independent"
12,624,"independent"
14,625,"independent"
12,626,"independent"
14,627,"independent"
10,628,"independent"
12,629,"independent"
10,630,"independent"
12,631,"independent"
8,632,"independent"
14,633,"independent"
10,634,"independent"
12,635,"independent"
12,636,"independent"
14,637,"independent"
10,638,"independent"
10,639,"independent"
10,640,"independent"
14,641,"independent"
18,642,"independent"
16,643,"independent"
14,644,"independent"
16,645,"independent"
4,646,"independent"
8,647,"independent"
10,648,"independent"
14,649,"independent"
12,650,"independent"
18,651,"independent"
14,652,"independent"
14,653,"independent"
10,654,"independent"
16,655,"independent"
10,656,"independent"
16,657,"independent"
14,658,"independent"
14,659,"independent"
12,660,"independent"
10,661,"independent"
12,662,"independent"
12,663,"independent"
10,664,"independent"
14,665,"independent"
12,666,"independent"
10,667,"independent"
10,668,"independent"
12,669,"independent"
6,670,"independent"
16,671,"independent"
10,672,"independent"
12,673,"independent"
10,674,"independent"
18,675,"independent"
10,676,"independent"
12,677,"independent"
12,678,"independent"
14,679,"independent"
10,680,"independent"
14,681,"independent"
8,682,"independent"
16,683,"independent"
14,684,"independent"
12,685,"independent"
10,686,"independent"
10,687,"independent"
12,688,"independent"
16,689,"independent"
8,690,"independent"
8,691,"independent"
12,692,"independent"
6,693,"independent"
12,694,"independent"
10,695,"independent"
