"RF","tree_id","dataset"
14,1,"independent"
12,2,"independent"
14,3,"independent"
10,4,"independent"
10,5,"independent"
6,6,"independent"
6,7,"independent"
8,8,"independent"
10,9,"independent"
6,10,"independent"
10,11,"independent"
6,12,"independent"
10,13,"independent"
12,14,"independent"
14,15,"independent"
12,16,"independent"
14,17,"independent"
10,18,"independent"
2,19,"independent"
6,20,"independent"
12,21,"independent"
8,22,"independent"
6,23,"independent"
14,24,"independent"
16,25,"independent"
8,26,"independent"
18,27,"independent"
16,28,"independent"
12,29,"independent"
14,30,"independent"
16,31,"independent"
10,32,"independent"
6,33,"independent"
14,34,"independent"
14,35,"independent"
12,36,"independent"
18,37,"independent"
8,38,"independent"
12,39,"independent"
14,40,"independent"
12,41,"independent"
8,42,"independent"
10,43,"independent"
14,44,"independent"
16,45,"independent"
12,46,"independent"
6,47,"independent"
14,48,"independent"
12,49,"independent"
6,50,"independent"
8,51,"independent"
14,52,"independent"
14,53,"independent"
6,54,"independent"
14,55,"independent"
6,56,"independent"
12,57,"independent"
8,58,"independent"
12,59,"independent"
16,60,"independent"
8,61,"independent"
14,62,"independent"
10,63,"independent"
18,64,"independent"
12,65,"independent"
12,66,"independent"
16,67,"independent"
14,68,"independent"
10,69,"independent"
12,70,"independent"
12,71,"independent"
8,72,"independent"
12,73,"independent"
14,74,"independent"
12,75,"independent"
8,76,"independent"
6,77,"independent"
12,78,"independent"
6,79,"independent"
12,80,"independent"
12,81,"independent"
10,82,"independent"
10,83,"independent"
12,84,"independent"
18,85,"independent"
14,86,"independent"
12,87,"independent"
12,88,"independent"
10,89,"independent"
12,90,"independent"
10,91,"independent"
10,92,"independent"
10,93,"independent"
20,94,"independent"
10,95,"independent"
12,96,"independent"
10,97,"independent"
10,98,"independent"
8,99,"independent"
8,100,"independent"
12,101,"independent"
8,102,"independent"
16,103,"independent"
10,104,"independent"
14,105,"independent"
16,106,"independent"
10,107,"independent"
10,108,"independent"
14,109,"independent"
6,110,"independent"
12,111,"independent"
10,112,"independent"
6,113,"independent"
14,114,"independent"
10,115,"independent"
10,116,"independent"
18,117,"independent"
8,118,"independent"
8,119,"independent"
14,120,"independent"
10,121,"independent"
10,122,"independent"
10,123,"independent"
8,124,"independent"
14,125,"independent"
16,126,"independent"
10,127,"independent"
8,128,"independent"
2,129,"independent"
14,130,"independent"
18,131,"independent"
12,132,"independent"
16,133,"independent"
12,134,"independent"
12,135,"independent"
8,136,"independent"
14,137,"independent"
10,138,"independent"
16,139,"independent"
8,140,"independent"
12,141,"independent"
14,142,"independent"
12,143,"independent"
8,144,"independent"
12,145,"independent"
12,146,"independent"
10,147,"independent"
10,148,"independent"
8,149,"independent"
10,150,"independent"
16,151,"independent"
12,152,"independent"
12,153,"independent"
8,154,"independent"
12,155,"independent"
8,156,"independent"
8,157,"independent"
14,158,"independent"
14,159,"independent"
14,160,"independent"
14,161,"independent"
10,162,"independent"
16,163,"independent"
12,164,"independent"
8,165,"independent"
8,166,"independent"
12,167,"independent"
10,168,"independent"
8,169,"independent"
14,170,"independent"
12,171,"independent"
10,172,"independent"
10,173,"independent"
14,174,"independent"
12,175,"independent"
16,176,"independent"
8,177,"independent"
16,178,"independent"
14,179,"independent"
16,180,"independent"
16,181,"independent"
14,182,"independent"
6,183,"independent"
4,184,"independent"
10,185,"independent"
6,186,"independent"
10,187,"independent"
12,188,"independent"
18,189,"independent"
14,190,"independent"
12,191,"independent"
10,192,"independent"
16,193,"independent"
12,194,"independent"
16,195,"independent"
14,196,"independent"
14,197,"independent"
10,198,"independent"
12,199,"independent"
14,200,"independent"
8,201,"independent"
12,202,"independent"
18,203,"independent"
10,204,"independent"
8,205,"independent"
10,206,"independent"
14,207,"independent"
16,208,"independent"
12,209,"independent"
12,210,"independent"
18,211,"independent"
10,212,"independent"
10,213,"independent"
10,214,"independent"
10,215,"independent"
4,216,"independent"
14,217,"independent"
12,218,"independent"
12,219,"independent"
4,220,"independent"
12,221,"independent"
6,222,"independent"
12,223,"independent"
10,224,"independent"
16,225,"independent"
14,226,"independent"
14,227,"independent"
14,228,"independent"
14,229,"independent"
12,230,"independent"
10,231,"independent"
12,232,"independent"
10,233,"independent"
12,234,"independent"
14,235,"independent"
14,236,"independent"
6,237,"independent"
8,238,"independent"
14,239,"independent"
16,240,"independent"
12,241,"independent"
18,242,"independent"
12,243,"independent"
18,244,"independent"
12,245,"independent"
18,246,"independent"
10,247,"independent"
14,248,"independent"
8,249,"independent"
16,250,"independent"
8,251,"independent"
12,252,"independent"
10,253,"independent"
12,254,"independent"
10,255,"independent"
10,256,"independent"
16,257,"independent"
4,258,"independent"
12,259,"independent"
14,260,"independent"
14,261,"independent"
14,262,"independent"
10,263,"independent"
8,264,"independent"
16,265,"independent"
14,266,"independent"
10,267,"independent"
16,268,"independent"
10,269,"independent"
6,270,"independent"
10,271,"independent"
12,272,"independent"
6,273,"independent"
6,274,"independent"
12,275,"independent"
14,276,"independent"
16,277,"independent"
14,278,"independent"
14,279,"independent"
12,280,"independent"
14,281,"independent"
12,282,"independent"
18,283,"independent"
14,284,"independent"
12,285,"independent"
22,286,"independent"
2,287,"independent"
18,288,"independent"
12,289,"independent"
8,290,"independent"
8,291,"independent"
10,292,"independent"
14,293,"independent"
12,294,"independent"
10,295,"independent"
4,296,"independent"
12,297,"independent"
8,298,"independent"
8,299,"independent"
12,300,"independent"
10,301,"independent"
14,302,"independent"
14,303,"independent"
12,304,"independent"
10,305,"independent"
8,306,"independent"
10,307,"independent"
8,308,"independent"
10,309,"independent"
12,310,"independent"
8,311,"independent"
16,312,"independent"
4,313,"independent"
14,314,"independent"
8,315,"independent"
16,316,"independent"
12,317,"independent"
12,318,"independent"
4,319,"independent"
8,320,"independent"
16,321,"independent"
8,322,"independent"
10,323,"independent"
12,324,"independent"
8,325,"independent"
12,326,"independent"
14,327,"independent"
8,328,"independent"
10,329,"independent"
8,330,"independent"
12,331,"independent"
10,332,"independent"
16,333,"independent"
10,334,"independent"
12,335,"independent"
10,336,"independent"
12,337,"independent"
10,338,"independent"
18,339,"independent"
6,340,"independent"
12,341,"independent"
6,342,"independent"
18,343,"independent"
8,344,"independent"
10,345,"independent"
12,346,"independent"
12,347,"independent"
6,348,"independent"
14,349,"independent"
12,350,"independent"
10,351,"independent"
12,352,"independent"
14,353,"independent"
8,354,"independent"
10,355,"independent"
14,356,"independent"
8,357,"independent"
10,358,"independent"
12,359,"independent"
6,360,"independent"
14,361,"independent"
14,362,"independent"
14,363,"independent"
10,364,"independent"
10,365,"independent"
12,366,"independent"
14,367,"independent"
10,368,"independent"
8,369,"independent"
10,370,"independent"
14,371,"independent"
10,372,"independent"
6,373,"independent"
14,374,"independent"
16,375,"independent"
10,376,"independent"
8,377,"independent"
12,378,"independent"
16,379,"independent"
12,380,"independent"
12,381,"independent"
10,382,"independent"
10,383,"independent"
14,384,"independent"
6,385,"independent"
10,386,"independent"
8,387,"independent"
12,388,"independent"
10,389,"independent"
12,390,"independent"
14,391,"independent"
10,392,"independent"
8,393,"independent"
14,394,"independent"
10,395,"independent"
12,396,"independent"
6,397,"independent"
12,398,"independent"
8,399,"independent"
10,400,"independent"
14,401,"independent"
12,402,"independent"
10,403,"independent"
12,404,"independent"
10,405,"independent"
16,406,"independent"
12,407,"independent"
16,408,"independent"
10,409,"independent"
12,410,"independent"
16,411,"independent"
12,412,"independent"
10,413,"independent"
8,414,"independent"
10,415,"independent"
12,416,"independent"
10,417,"independent"
18,418,"independent"
12,419,"independent"
6,420,"independent"
6,421,"independent"
14,422,"independent"
16,423,"independent"
10,424,"independent"
12,425,"independent"
8,426,"independent"
8,427,"independent"
16,428,"independent"
10,429,"independent"
6,430,"independent"
16,431,"independent"
10,432,"independent"
14,433,"independent"
12,434,"independent"
10,435,"independent"
6,436,"independent"
8,437,"independent"
20,438,"independent"
12,439,"independent"
14,440,"independent"
14,441,"independent"
8,442,"independent"
12,443,"independent"
8,444,"independent"
12,445,"independent"
10,446,"independent"
12,447,"independent"
8,448,"independent"
12,449,"independent"
6,450,"independent"
14,451,"independent"
14,452,"independent"
12,453,"independent"
10,454,"independent"
10,455,"independent"
18,456,"independent"
10,457,"independent"
6,458,"independent"
2,459,"independent"
10,460,"independent"
16,461,"independent"
10,462,"independent"
20,463,"independent"
10,464,"independent"
14,465,"independent"
12,466,"independent"
8,467,"independent"
12,468,"independent"
10,469,"independent"
8,470,"independent"
8,471,"independent"
8,472,"independent"
14,473,"independent"
14,474,"independent"
10,475,"independent"
20,476,"independent"
6,477,"independent"
10,478,"independent"
10,479,"independent"
12,480,"independent"
8,481,"independent"
14,482,"independent"
14,483,"independent"
12,484,"independent"
12,485,"independent"
14,486,"independent"
14,487,"independent"
10,488,"independent"
10,489,"independent"
10,490,"independent"
12,491,"independent"
16,492,"independent"
8,493,"independent"
16,494,"independent"
12,495,"independent"
12,496,"independent"
10,497,"independent"
10,498,"independent"
18,499,"independent"
10,500,"independent"
12,501,"independent"
8,502,"independent"
14,503,"independent"
14,504,"independent"
6,505,"independent"
10,506,"independent"
14,507,"independent"
12,508,"independent"
12,509,"independent"
12,510,"independent"
10,511,"independent"
12,512,"independent"
12,513,"independent"
10,514,"independent"
14,515,"independent"
8,516,"independent"
12,517,"independent"
14,518,"independent"
12,519,"independent"
16,520,"independent"
12,521,"independent"
18,522,"independent"
16,523,"independent"
10,524,"independent"
10,525,"independent"
12,526,"independent"
16,527,"independent"
10,528,"independent"
6,529,"independent"
8,530,"independent"
10,531,"independent"
16,532,"independent"
10,533,"independent"
14,534,"independent"
10,535,"independent"
10,536,"independent"
10,537,"independent"
8,538,"independent"
6,539,"independent"
16,540,"independent"
14,541,"independent"
8,542,"independent"
10,543,"independent"
16,544,"independent"
8,545,"independent"
10,546,"independent"
12,547,"independent"
12,548,"independent"
14,549,"independent"
4,550,"independent"
12,551,"independent"
10,552,"independent"
6,553,"independent"
14,554,"independent"
10,555,"independent"
18,556,"independent"
10,557,"independent"
14,558,"independent"
14,559,"independent"
10,560,"independent"
12,561,"independent"
16,562,"independent"
16,563,"independent"
12,564,"independent"
10,565,"independent"
4,566,"independent"
10,567,"independent"
8,568,"independent"
6,569,"independent"
14,570,"independent"
10,571,"independent"
14,572,"independent"
12,573,"independent"
14,574,"independent"
8,575,"independent"
10,576,"independent"
10,577,"independent"
8,578,"independent"
14,579,"independent"
14,580,"independent"
10,581,"independent"
4,582,"independent"
8,583,"independent"
8,584,"independent"
10,585,"independent"
10,586,"independent"
8,587,"independent"
18,588,"independent"
12,589,"independent"
12,590,"independent"
18,591,"independent"
10,592,"independent"
12,593,"independent"
10,594,"independent"
10,595,"independent"
8,596,"independent"
6,597,"independent"
10,598,"independent"
12,599,"independent"
16,600,"independent"
14,601,"independent"
8,602,"independent"
10,603,"independent"
12,604,"independent"
12,605,"independent"
6,606,"independent"
10,607,"independent"
14,608,"independent"
8,609,"independent"
8,610,"independent"
8,611,"independent"
16,612,"independent"
14,613,"independent"
8,614,"independent"
12,615,"independent"
10,616,"independent"
14,617,"independent"
4,618,"independent"
6,619,"independent"
10,620,"independent"
10,621,"independent"
10,622,"independent"
10,623,"independent"
10,624,"independent"
2,625,"independent"
4,626,"independent"
6,627,"independent"
14,628,"independent"
18,629,"independent"
8,630,"independent"
6,631,"independent"
12,632,"independent"
6,633,"independent"
10,634,"independent"
18,635,"independent"
12,636,"independent"
12,637,"independent"
10,638,"independent"
16,639,"independent"
14,640,"independent"
12,641,"independent"
10,642,"independent"
10,643,"independent"
12,644,"independent"
12,645,"independent"
12,646,"independent"
8,647,"independent"
10,648,"independent"
8,649,"independent"
14,650,"independent"
6,651,"independent"
14,652,"independent"
14,653,"independent"
10,654,"independent"
10,655,"independent"
8,656,"independent"
16,657,"independent"
10,658,"independent"
12,659,"independent"
12,660,"independent"
14,661,"independent"
12,662,"independent"
10,663,"independent"
4,664,"independent"
12,665,"independent"
14,666,"independent"
10,667,"independent"
8,668,"independent"
10,669,"independent"
10,670,"independent"
14,671,"independent"
16,672,"independent"
10,673,"independent"
14,674,"independent"
12,675,"independent"
10,676,"independent"
10,677,"independent"
12,678,"independent"
12,679,"independent"
6,680,"independent"
16,681,"independent"
18,682,"independent"
8,683,"independent"
6,684,"independent"
10,685,"independent"
8,686,"independent"
12,687,"independent"
10,688,"independent"
12,689,"independent"
10,690,"independent"
8,691,"independent"
6,692,"independent"
