"RF","tree_id","dataset"
6,1,"independent"
4,2,"independent"
6,3,"independent"
6,4,"independent"
6,5,"independent"
6,6,"independent"
4,7,"independent"
0,8,"independent"
6,9,"independent"
6,10,"independent"
6,11,"independent"
8,12,"independent"
8,13,"independent"
4,14,"independent"
6,15,"independent"
8,16,"independent"
6,17,"independent"
6,18,"independent"
6,19,"independent"
0,20,"independent"
4,21,"independent"
4,22,"independent"
8,23,"independent"
4,24,"independent"
4,25,"independent"
4,26,"independent"
4,27,"independent"
6,28,"independent"
2,29,"independent"
6,30,"independent"
2,31,"independent"
6,32,"independent"
6,33,"independent"
8,34,"independent"
6,35,"independent"
4,36,"independent"
4,37,"independent"
6,38,"independent"
4,39,"independent"
6,40,"independent"
2,41,"independent"
2,42,"independent"
8,43,"independent"
6,44,"independent"
2,45,"independent"
8,46,"independent"
2,47,"independent"
4,48,"independent"
6,49,"independent"
4,50,"independent"
8,51,"independent"
6,52,"independent"
6,53,"independent"
6,54,"independent"
6,55,"independent"
8,56,"independent"
4,57,"independent"
8,58,"independent"
10,59,"independent"
6,60,"independent"
6,61,"independent"
4,62,"independent"
4,63,"independent"
6,64,"independent"
6,65,"independent"
2,66,"independent"
4,67,"independent"
6,68,"independent"
6,69,"independent"
2,70,"independent"
12,71,"independent"
10,72,"independent"
8,73,"independent"
4,74,"independent"
6,75,"independent"
6,76,"independent"
4,77,"independent"
6,78,"independent"
4,79,"independent"
4,80,"independent"
6,81,"independent"
4,82,"independent"
4,83,"independent"
8,84,"independent"
6,85,"independent"
6,86,"independent"
8,87,"independent"
4,88,"independent"
6,89,"independent"
8,90,"independent"
6,91,"independent"
4,92,"independent"
4,93,"independent"
4,94,"independent"
2,95,"independent"
6,96,"independent"
6,97,"independent"
8,98,"independent"
4,99,"independent"
2,100,"independent"
8,101,"independent"
8,102,"independent"
4,103,"independent"
4,104,"independent"
6,105,"independent"
6,106,"independent"
6,107,"independent"
4,108,"independent"
6,109,"independent"
8,110,"independent"
4,111,"independent"
4,112,"independent"
6,113,"independent"
6,114,"independent"
6,115,"independent"
6,116,"independent"
6,117,"independent"
8,118,"independent"
6,119,"independent"
4,120,"independent"
4,121,"independent"
6,122,"independent"
8,123,"independent"
4,124,"independent"
6,125,"independent"
8,126,"independent"
6,127,"independent"
6,128,"independent"
4,129,"independent"
4,130,"independent"
6,131,"independent"
6,132,"independent"
6,133,"independent"
10,134,"independent"
8,135,"independent"
4,136,"independent"
8,137,"independent"
6,138,"independent"
8,139,"independent"
4,140,"independent"
6,141,"independent"
8,142,"independent"
4,143,"independent"
4,144,"independent"
6,145,"independent"
4,146,"independent"
10,147,"independent"
6,148,"independent"
4,149,"independent"
6,150,"independent"
4,151,"independent"
6,152,"independent"
6,153,"independent"
2,154,"independent"
4,155,"independent"
8,156,"independent"
6,157,"independent"
6,158,"independent"
4,159,"independent"
8,160,"independent"
6,161,"independent"
6,162,"independent"
6,163,"independent"
6,164,"independent"
6,165,"independent"
6,166,"independent"
6,167,"independent"
4,168,"independent"
4,169,"independent"
6,170,"independent"
2,171,"independent"
6,172,"independent"
8,173,"independent"
6,174,"independent"
4,175,"independent"
4,176,"independent"
6,177,"independent"
6,178,"independent"
10,179,"independent"
2,180,"independent"
6,181,"independent"
4,182,"independent"
4,183,"independent"
8,184,"independent"
4,185,"independent"
6,186,"independent"
6,187,"independent"
6,188,"independent"
2,189,"independent"
6,190,"independent"
