# BEAST v10.5.0
# Generated Wed Apr 22 16:44:00 BST 2026 [seed=1776872637812]
# run_sites2000_seed3.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-24947.426007422902	-1296.608817375252	-23650.817190047652	129.02622069056756	657.3358053222761	2.0	1.0	1.0	-23650.817190047652	0.0	-1294.570342408313
1000	-20813.6872153002	-116.19216873691663	-20697.495046563283	122.68120278972165	550.5031610259268	0.05334922244890458	1.0	1.0	-20697.495046563283	0.0	-114.36489599660075
2000	-18038.400557893718	-119.59872740925972	-17918.80183048446	122.44281287843145	513.6618013720162	0.10005463243520461	1.0	1.0	-17918.80183048446	0.0	-118.15337134914382
3000	-15695.167919170895	-112.92791864794084	-15582.240000522954	126.08086840886376	492.6411151002865	0.0572860830455902	1.0	1.0	-15582.240000522954	0.0	-111.1527091741639
4000	-13716.811552505225	-111.77755816342817	-13605.033994341797	128.99974091329963	473.01093588498344	0.057887122863858616	1.0	1.0	-13605.033994341797	0.0	-110.00979150475952
5000	-13138.928345908042	-110.0090418394812	-13028.91930406856	128.19210174856792	439.5137863382548	0.08057172751046675	1.0	1.0	-13028.91930406856	0.0	-108.45200155292893
6000	-11778.96361104499	-112.77834552981588	-11666.185265515174	134.98416740605586	449.6299403695729	0.04222089683715703	1.0	1.0	-11666.185265515174	0.0	-110.76413917613736
7000	-11426.059442313768	-108.6658709495548	-11317.393571364213	121.31746756486167	416.83661376650747	0.08791459404058515	1.0	1.0	-11317.393571364213	0.0	-107.15631596345344
8000	-11270.115416527085	-108.37307347833422	-11161.74234304875	126.78462624955715	422.9967237002251	0.0688987492550403	1.0	1.0	-11161.74234304875	0.0	-106.7223455729889
9000	-10612.475915317293	-105.90421405346478	-10506.571701263829	122.73467724430085	389.17157883307783	0.07499763915072366	1.0	1.0	-10506.571701263829	0.0	-104.30561031105752
10000	-10581.570105296796	-103.37415225344635	-10478.19595304335	119.03012176295276	355.157482800307	0.07448549189856321	1.0	1.0	-10478.19595304335	0.0	-101.77145626098229
11000	-10048.24647283481	-101.99352446400407	-9946.252948370806	117.82592279858872	334.49061095088854	0.07219220854106345	1.0	1.0	-9946.252948370806	0.0	-100.37188740245331
12000	-9511.30637307109	-100.64075228750234	-9410.665620783588	115.34551837411783	325.6511628136332	0.09230075754036039	1.0	1.0	-9410.665620783588	0.0	-99.15623399553655
13000	-8963.02514261951	-99.57040248723285	-8863.454740132278	114.54771171241855	314.0098281053195	0.09621812752465193	1.0	1.0	-8863.454740132278	0.0	-98.10642527902897
14000	-8828.795718015903	-98.91379832917453	-8729.881919686728	111.12246418920462	303.9285289341501	0.08361632660017836	1.0	1.0	-8729.881919686728	0.0	-97.3773651657237
15000	-8687.787030174622	-101.1426348279141	-8586.644395346708	119.25510156570192	330.576700694191	0.08358944296450736	1.0	1.0	-8586.644395346708	0.0	-99.60602563670889
16000	-8387.863605414532	-101.37943774856245	-8286.484167665969	117.55841237002537	333.94631267553086	0.089230318698063	1.0	1.0	-8286.484167665969	0.0	-99.87763354953442
17000	-8066.352136412835	-99.77432755562522	-7966.57780885721	115.67547160475095	316.09393058683844	0.09655136830973075	1.0	1.0	-7966.57780885721	0.0	-98.31202435965298
18000	-7987.643948368202	-101.42796943019727	-7886.215978938004	113.54578891882002	323.57488601502126	0.06981594989467092	1.0	1.0	-7886.215978938004	0.0	-99.78557884634822
19000	-7958.720307144023	-100.49536364741975	-7858.2249434966025	115.6401635934705	322.7475880883019	0.08336016823321464	1.0	1.0	-7858.2249434966025	0.0	-98.95724904186926
20000	-7851.921680353612	-100.23792607851436	-7751.683754275097	112.79478933227672	318.74035513438315	0.08144189596347895	1.0	1.0	-7751.683754275097	0.0	-98.68691677495022
21000	-7836.66953316497	-99.8473085681242	-7736.822224596845	113.33124766787452	311.849322039988	0.07849667966435564	1.0	1.0	-7736.822224596845	0.0	-98.27540595409224
22000	-7575.606776218009	-97.54491762276825	-7478.061858595241	109.97387942013339	293.0142087519637	0.09663578703636964	1.0	1.0	-7478.061858595241	0.0	-96.08303674006049
23000	-7545.9452983359515	-100.11957261133344	-7445.825725724618	115.99593400639155	311.99469588601005	0.11727354544084678	1.0	1.0	-7445.825725724618	0.0	-98.74286040212195
24000	-7532.199178605172	-99.34772513451408	-7432.851453470658	115.38215734949222	308.3565476840991	0.11035097322657166	1.0	1.0	-7432.851453470658	0.0	-97.94603561683692
25000	-7511.937589120001	-98.25037591673951	-7413.687213203261	110.53928601443765	293.07009391473576	0.12431300083275058	1.0	1.0	-7413.687213203261	0.0	-96.89605094198764
26000	-7506.345107687992	-99.25603981172621	-7407.089067876265	106.68335972736755	290.5669177989758	0.1429514671630384	1.0	1.0	-7407.089067876265	0.0	-97.94922001550326
