"RF","tree_id","dataset"
14,1,"independent"
14,2,"independent"
16,3,"independent"
16,4,"independent"
10,5,"independent"
16,6,"independent"
14,7,"independent"
8,8,"independent"
6,9,"independent"
16,10,"independent"
16,11,"independent"
14,12,"independent"
16,13,"independent"
16,14,"independent"
14,15,"independent"
16,16,"independent"
14,17,"independent"
16,18,"independent"
14,19,"independent"
10,20,"independent"
10,21,"independent"
16,22,"independent"
14,23,"independent"
12,24,"independent"
12,25,"independent"
14,26,"independent"
12,27,"independent"
8,28,"independent"
10,29,"independent"
12,30,"independent"
12,31,"independent"
14,32,"independent"
14,33,"independent"
12,34,"independent"
16,35,"independent"
18,36,"independent"
12,37,"independent"
16,38,"independent"
12,39,"independent"
10,40,"independent"
16,41,"independent"
14,42,"independent"
10,43,"independent"
12,44,"independent"
10,45,"independent"
14,46,"independent"
18,47,"independent"
16,48,"independent"
12,49,"independent"
14,50,"independent"
12,51,"independent"
12,52,"independent"
12,53,"independent"
10,54,"independent"
10,55,"independent"
10,56,"independent"
14,57,"independent"
14,58,"independent"
10,59,"independent"
14,60,"independent"
10,61,"independent"
10,62,"independent"
12,63,"independent"
16,64,"independent"
12,65,"independent"
10,66,"independent"
16,67,"independent"
12,68,"independent"
16,69,"independent"
14,70,"independent"
18,71,"independent"
14,72,"independent"
14,73,"independent"
10,74,"independent"
14,75,"independent"
6,76,"independent"
8,77,"independent"
10,78,"independent"
12,79,"independent"
14,80,"independent"
14,81,"independent"
16,82,"independent"
14,83,"independent"
14,84,"independent"
12,85,"independent"
12,86,"independent"
14,87,"independent"
14,88,"independent"
16,89,"independent"
14,90,"independent"
16,91,"independent"
14,92,"independent"
14,93,"independent"
14,94,"independent"
14,95,"independent"
14,96,"independent"
14,97,"independent"
16,98,"independent"
16,99,"independent"
12,100,"independent"
12,101,"independent"
6,102,"independent"
8,103,"independent"
14,104,"independent"
18,105,"independent"
12,106,"independent"
6,107,"independent"
12,108,"independent"
12,109,"independent"
16,110,"independent"
16,111,"independent"
12,112,"independent"
16,113,"independent"
8,114,"independent"
16,115,"independent"
14,116,"independent"
14,117,"independent"
16,118,"independent"
14,119,"independent"
12,120,"independent"
12,121,"independent"
14,122,"independent"
14,123,"independent"
14,124,"independent"
10,125,"independent"
12,126,"independent"
16,127,"independent"
12,128,"independent"
10,129,"independent"
14,130,"independent"
10,131,"independent"
12,132,"independent"
14,133,"independent"
16,134,"independent"
12,135,"independent"
16,136,"independent"
10,137,"independent"
14,138,"independent"
16,139,"independent"
14,140,"independent"
14,141,"independent"
8,142,"independent"
12,143,"independent"
14,144,"independent"
16,145,"independent"
14,146,"independent"
12,147,"independent"
6,148,"independent"
16,149,"independent"
16,150,"independent"
6,151,"independent"
12,152,"independent"
10,153,"independent"
16,154,"independent"
12,155,"independent"
14,156,"independent"
16,157,"independent"
14,158,"independent"
14,159,"independent"
12,160,"independent"
14,161,"independent"
14,162,"independent"
18,163,"independent"
8,164,"independent"
14,165,"independent"
14,166,"independent"
12,167,"independent"
10,168,"independent"
16,169,"independent"
14,170,"independent"
14,171,"independent"
12,172,"independent"
14,173,"independent"
12,174,"independent"
14,175,"independent"
12,176,"independent"
14,177,"independent"
10,178,"independent"
16,179,"independent"
14,180,"independent"
8,181,"independent"
14,182,"independent"
12,183,"independent"
16,184,"independent"
18,185,"independent"
14,186,"independent"
12,187,"independent"
12,188,"independent"
14,189,"independent"
12,190,"independent"
16,191,"independent"
18,192,"independent"
12,193,"independent"
10,194,"independent"
16,195,"independent"
18,196,"independent"
14,197,"independent"
14,198,"independent"
14,199,"independent"
16,200,"independent"
14,201,"independent"
10,202,"independent"
16,203,"independent"
14,204,"independent"
14,205,"independent"
14,206,"independent"
14,207,"independent"
8,208,"independent"
8,209,"independent"
8,210,"independent"
14,211,"independent"
12,212,"independent"
12,213,"independent"
18,214,"independent"
14,215,"independent"
16,216,"independent"
12,217,"independent"
8,218,"independent"
10,219,"independent"
14,220,"independent"
16,221,"independent"
14,222,"independent"
10,223,"independent"
14,224,"independent"
10,225,"independent"
10,226,"independent"
14,227,"independent"
12,228,"independent"
6,229,"independent"
10,230,"independent"
8,231,"independent"
18,232,"independent"
16,233,"independent"
10,234,"independent"
14,235,"independent"
18,236,"independent"
14,237,"independent"
16,238,"independent"
12,239,"independent"
16,240,"independent"
12,241,"independent"
14,242,"independent"
14,243,"independent"
12,244,"independent"
14,245,"independent"
14,246,"independent"
14,247,"independent"
14,248,"independent"
20,249,"independent"
12,250,"independent"
8,251,"independent"
14,252,"independent"
12,253,"independent"
14,254,"independent"
10,255,"independent"
14,256,"independent"
10,257,"independent"
16,258,"independent"
18,259,"independent"
16,260,"independent"
14,261,"independent"
8,262,"independent"
14,263,"independent"
18,264,"independent"
12,265,"independent"
10,266,"independent"
16,267,"independent"
12,268,"independent"
16,269,"independent"
16,270,"independent"
12,271,"independent"
14,272,"independent"
16,273,"independent"
16,274,"independent"
10,275,"independent"
14,276,"independent"
12,277,"independent"
12,278,"independent"
10,279,"independent"
14,280,"independent"
12,281,"independent"
16,282,"independent"
16,283,"independent"
12,284,"independent"
14,285,"independent"
16,286,"independent"
14,287,"independent"
12,288,"independent"
12,289,"independent"
16,290,"independent"
10,291,"independent"
8,292,"independent"
12,293,"independent"
12,294,"independent"
14,295,"independent"
14,296,"independent"
18,297,"independent"
14,298,"independent"
14,299,"independent"
12,300,"independent"
14,301,"independent"
14,302,"independent"
8,303,"independent"
16,304,"independent"
16,305,"independent"
10,306,"independent"
14,307,"independent"
16,308,"independent"
14,309,"independent"
14,310,"independent"
12,311,"independent"
6,312,"independent"
14,313,"independent"
12,314,"independent"
8,315,"independent"
6,316,"independent"
12,317,"independent"
14,318,"independent"
10,319,"independent"
14,320,"independent"
12,321,"independent"
14,322,"independent"
14,323,"independent"
6,324,"independent"
16,325,"independent"
14,326,"independent"
16,327,"independent"
16,328,"independent"
16,329,"independent"
12,330,"independent"
16,331,"independent"
16,332,"independent"
16,333,"independent"
8,334,"independent"
14,335,"independent"
18,336,"independent"
14,337,"independent"
12,338,"independent"
10,339,"independent"
12,340,"independent"
14,341,"independent"
14,342,"independent"
14,343,"independent"
14,344,"independent"
12,345,"independent"
14,346,"independent"
12,347,"independent"
14,348,"independent"
14,349,"independent"
16,350,"independent"
14,351,"independent"
16,352,"independent"
14,353,"independent"
14,354,"independent"
8,355,"independent"
12,356,"independent"
12,357,"independent"
8,358,"independent"
12,359,"independent"
16,360,"independent"
16,361,"independent"
16,362,"independent"
16,363,"independent"
16,364,"independent"
14,365,"independent"
14,366,"independent"
12,367,"independent"
14,368,"independent"
16,369,"independent"
14,370,"independent"
10,371,"independent"
14,372,"independent"
18,373,"independent"
12,374,"independent"
12,375,"independent"
14,376,"independent"
14,377,"independent"
18,378,"independent"
16,379,"independent"
16,380,"independent"
10,381,"independent"
12,382,"independent"
6,383,"independent"
14,384,"independent"
14,385,"independent"
12,386,"independent"
12,387,"independent"
12,388,"independent"
14,389,"independent"
12,390,"independent"
10,391,"independent"
12,392,"independent"
16,393,"independent"
16,394,"independent"
14,395,"independent"
10,396,"independent"
4,397,"independent"
14,398,"independent"
4,399,"independent"
16,400,"independent"
14,401,"independent"
12,402,"independent"
12,403,"independent"
14,404,"independent"
12,405,"independent"
16,406,"independent"
10,407,"independent"
14,408,"independent"
14,409,"independent"
12,410,"independent"
12,411,"independent"
12,412,"independent"
16,413,"independent"
16,414,"independent"
14,415,"independent"
10,416,"independent"
8,417,"independent"
16,418,"independent"
8,419,"independent"
10,420,"independent"
16,421,"independent"
10,422,"independent"
12,423,"independent"
12,424,"independent"
12,425,"independent"
12,426,"independent"
16,427,"independent"
14,428,"independent"
14,429,"independent"
14,430,"independent"
16,431,"independent"
14,432,"independent"
10,433,"independent"
14,434,"independent"
14,435,"independent"
12,436,"independent"
14,437,"independent"
14,438,"independent"
14,439,"independent"
16,440,"independent"
16,441,"independent"
10,442,"independent"
14,443,"independent"
14,444,"independent"
16,445,"independent"
16,446,"independent"
16,447,"independent"
10,448,"independent"
10,449,"independent"
16,450,"independent"
14,451,"independent"
12,452,"independent"
18,453,"independent"
12,454,"independent"
12,455,"independent"
14,456,"independent"
12,457,"independent"
14,458,"independent"
14,459,"independent"
10,460,"independent"
14,461,"independent"
18,462,"independent"
14,463,"independent"
8,464,"independent"
12,465,"independent"
10,466,"independent"
18,467,"independent"
18,468,"independent"
8,469,"independent"
8,470,"independent"
12,471,"independent"
10,472,"independent"
14,473,"independent"
16,474,"independent"
10,475,"independent"
12,476,"independent"
12,477,"independent"
14,478,"independent"
14,479,"independent"
10,480,"independent"
16,481,"independent"
8,482,"independent"
14,483,"independent"
10,484,"independent"
16,485,"independent"
16,486,"independent"
14,487,"independent"
12,488,"independent"
16,489,"independent"
16,490,"independent"
14,491,"independent"
14,492,"independent"
12,493,"independent"
8,494,"independent"
12,495,"independent"
12,496,"independent"
12,497,"independent"
14,498,"independent"
16,499,"independent"
14,500,"independent"
8,501,"independent"
16,502,"independent"
14,503,"independent"
8,504,"independent"
16,505,"independent"
12,506,"independent"
12,507,"independent"
14,508,"independent"
10,509,"independent"
14,510,"independent"
14,511,"independent"
10,512,"independent"
16,513,"independent"
14,514,"independent"
14,515,"independent"
12,516,"independent"
14,517,"independent"
10,518,"independent"
14,519,"independent"
12,520,"independent"
14,521,"independent"
12,522,"independent"
16,523,"independent"
12,524,"independent"
18,525,"independent"
18,526,"independent"
16,527,"independent"
14,528,"independent"
12,529,"independent"
12,530,"independent"
14,531,"independent"
16,532,"independent"
14,533,"independent"
10,534,"independent"
16,535,"independent"
12,536,"independent"
16,537,"independent"
14,538,"independent"
18,539,"independent"
14,540,"independent"
16,541,"independent"
14,542,"independent"
16,543,"independent"
10,544,"independent"
14,545,"independent"
16,546,"independent"
14,547,"independent"
14,548,"independent"
12,549,"independent"
16,550,"independent"
8,551,"independent"
14,552,"independent"
12,553,"independent"
10,554,"independent"
12,555,"independent"
14,556,"independent"
12,557,"independent"
12,558,"independent"
8,559,"independent"
10,560,"independent"
12,561,"independent"
14,562,"independent"
16,563,"independent"
12,564,"independent"
18,565,"independent"
12,566,"independent"
10,567,"independent"
10,568,"independent"
12,569,"independent"
14,570,"independent"
16,571,"independent"
12,572,"independent"
8,573,"independent"
12,574,"independent"
12,575,"independent"
16,576,"independent"
14,577,"independent"
14,578,"independent"
12,579,"independent"
12,580,"independent"
14,581,"independent"
10,582,"independent"
16,583,"independent"
16,584,"independent"
20,585,"independent"
16,586,"independent"
14,587,"independent"
14,588,"independent"
14,589,"independent"
16,590,"independent"
8,591,"independent"
14,592,"independent"
8,593,"independent"
12,594,"independent"
10,595,"independent"
14,596,"independent"
16,597,"independent"
10,598,"independent"
12,599,"independent"
14,600,"independent"
12,601,"independent"
12,602,"independent"
14,603,"independent"
14,604,"independent"
16,605,"independent"
12,606,"independent"
14,607,"independent"
14,608,"independent"
16,609,"independent"
14,610,"independent"
10,611,"independent"
14,612,"independent"
12,613,"independent"
16,614,"independent"
12,615,"independent"
8,616,"independent"
12,617,"independent"
18,618,"independent"
12,619,"independent"
12,620,"independent"
12,621,"independent"
14,622,"independent"
14,623,"independent"
14,624,"independent"
12,625,"independent"
12,626,"independent"
18,627,"independent"
12,628,"independent"
12,629,"independent"
12,630,"independent"
16,631,"independent"
16,632,"independent"
16,633,"independent"
10,634,"independent"
12,635,"independent"
14,636,"independent"
16,637,"independent"
18,638,"independent"
16,639,"independent"
10,640,"independent"
18,641,"independent"
12,642,"independent"
10,643,"independent"
8,644,"independent"
16,645,"independent"
14,646,"independent"
14,647,"independent"
12,648,"independent"
12,649,"independent"
12,650,"independent"
14,651,"independent"
14,652,"independent"
8,653,"independent"
12,654,"independent"
16,655,"independent"
14,656,"independent"
16,657,"independent"
6,658,"independent"
10,659,"independent"
16,660,"independent"
10,661,"independent"
10,662,"independent"
12,663,"independent"
12,664,"independent"
10,665,"independent"
18,666,"independent"
16,667,"independent"
14,668,"independent"
14,669,"independent"
16,670,"independent"
14,671,"independent"
12,672,"independent"
10,673,"independent"
18,674,"independent"
18,675,"independent"
10,676,"independent"
18,677,"independent"
10,678,"independent"
18,679,"independent"
12,680,"independent"
12,681,"independent"
14,682,"independent"
14,683,"independent"
18,684,"independent"
18,685,"independent"
12,686,"independent"
16,687,"independent"
12,688,"independent"
18,689,"independent"
12,690,"independent"
16,691,"independent"
12,692,"independent"
18,693,"independent"
10,694,"independent"
12,695,"independent"
