# BEAST v10.5.0
# Generated Wed Apr 29 21:47:25 BST 2026 [seed=1777495644401]
# run_sites50_seed2_dependent.xml
state	joint	prior	likelihood	rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
0	-4112.0287545595675	-1272.187055133438	-2839.8416994261297	177.69043756644678	645.1249242013687	2.0	1.0	1.0	-2839.8416994261297	0.0	-1270.148580166499
1000	-2228.275419950104	-117.67153571301868	-2110.6038842370854	173.16704402555473	578.1094272633785	0.05364766608812905	1.0	1.0	-2110.6038842370854	0.0	-115.84842360490865
2000	-1881.4970801071245	-116.75045217624961	-1764.7466279308749	174.04680165735837	553.9129821915028	0.06264117523698265	1.0	1.0	-1764.7466279308749	0.0	-115.03740168909398
3000	-1786.0553887669826	-115.73633304725057	-1670.319055719732	166.59663077171243	535.2737072750587	0.047180896418752546	1.0	1.0	-1670.319055719732	0.0	-113.81391328970305
4000	-1744.597699414756	-115.1770258759791	-1629.420673538777	169.56538315154944	531.7574635451133	0.057821227763629926	1.0	1.0	-1629.420673538777	0.0	-113.40844935771777
5000	-1631.7021880277687	-113.69863828532876	-1518.0035497424399	166.74956944584235	502.884509337566	0.06609238387956291	1.0	1.0	-1518.0035497424399	0.0	-112.02118707676274
6000	-1517.2262967803988	-112.62915712919843	-1404.5971396512005	159.7305510593592	487.59049480399847	0.05760391038202433	1.0	1.0	-1404.5971396512005	0.0	-110.85789909104285
7000	-1498.9696853292512	-111.3479723740778	-1387.6217129551735	153.7552691532259	458.0912616169037	0.0787548636517078	1.0	1.0	-1387.6217129551735	0.0	-109.77795688195812
8000	-1482.4776782197798	-110.40025587495593	-1372.0774223448238	154.68138637528367	452.90420595815664	0.06682257989172209	1.0	1.0	-1372.0774223448238	0.0	-108.7299402494622
9000	-1443.0846727405064	-110.24890637654536	-1332.835766363961	159.44672041406213	444.04403407314277	0.0788598597042351	1.0	1.0	-1332.835766363961	0.0	-108.67965518741013
10000	-1324.9312028591469	-106.2430460389227	-1218.688156820224	150.38043288460685	393.4384696843079	0.07792410584894349	1.0	1.0	-1218.688156820224	0.0	-104.66691886590851
11000	-1297.8901692528286	-105.53865807741377	-1192.3515111754148	142.4662717877064	379.887608707127	0.06655116516998733	1.0	1.0	-1192.3515111754148	0.0	-103.86570555014863
12000	-1259.232808829021	-104.84952806953564	-1154.3832807594854	144.40566587855412	374.15882788000766	0.08605878741506344	1.0	1.0	-1154.3832807594854	0.0	-103.32866963629623
13000	-1184.4546751972764	-104.4261344518127	-1080.0285407454637	145.03647838663915	370.2369674414386	0.07996412337990697	1.0	1.0	-1080.0285407454637	0.0	-102.86481342104318
14000	-1158.7566393901866	-106.27022834227331	-1052.4864110479132	152.74950678950825	384.003822078228	0.0957643271574029	1.0	1.0	-1052.4864110479132	0.0	-104.80395355281183
15000	-1151.607209334112	-103.24731214106964	-1048.3598971930423	144.84571955321329	354.6812842576241	0.08993260694135403	1.0	1.0	-1048.3598971930423	0.0	-101.74955885310645
16000	-1066.9036777166102	-104.51125239765055	-962.3924253189597	147.9680453766642	358.9042448128343	0.10554216559087239	1.0	1.0	-962.3924253189597	0.0	-103.09022846725203
17000	-1048.5002516778368	-103.41701508242502	-945.0832365954117	151.28857872581233	357.3720650285426	0.08683010214643082	1.0	1.0	-945.0832365954117	0.0	-101.90090854763457
18000	-1051.4255115565459	-103.09426871842331	-948.3312428381225	153.00436151668978	350.6917091585519	0.07342177729586556	1.0	1.0	-948.3312428381225	0.0	-101.48291469425203
19000	-1037.054768963526	-101.48236821259208	-935.5724007509339	146.12904610214008	334.3154469358711	0.09455661687433078	1.0	1.0	-935.5724007509339	0.0	-100.00987623316885
20000	-1036.0998927276166	-100.34893389032051	-935.750958837296	143.96409400779999	322.39787320026676	0.0938531251536985	1.0	1.0	-935.750958837296	0.0	-98.87275023722022
21000	-1032.4094403794459	-97.9719942429508	-934.437446136495	129.86659346875678	292.06939664204856	0.12140505048460257	1.0	1.0	-934.437446136495	0.0	-96.60876102134498
22000	-1034.2511714691193	-97.8529547988326	-936.3982166702867	130.43721218289932	292.7001916755014	0.08579115279330439	1.0	1.0	-936.3982166702867	0.0	-96.33042923762088
23000	-1030.529140500923	-97.87298619952833	-932.6561543013945	133.4283089764312	290.5262168869955	0.1231622574114463	1.0	1.0	-932.6561543013945	0.0	-96.5151908919504
24000	-1031.6398642533316	-99.09042522524086	-932.5494390280908	138.33809078746302	306.12698950645415	0.11006308181618317	1.0	1.0	-932.5494390280908	0.0	-97.68762648084144
25000	-997.6466638709164	-95.17070828154357	-902.4759555893729	127.71362786871293	268.146757956938	0.09587919391569384	1.0	1.0	-902.4759555893729	0.0	-93.70501702750127
26000	-994.7993734821395	-95.47860123119798	-899.3207722509414	128.05929230770928	272.06344251823344	0.09798662848377898	1.0	1.0	-899.3207722509414	0.0	-94.02338282230728
27000	-976.2164725557135	-93.27420888832876	-882.9422636673847	119.90257736208679	246.35373748961268	0.1502381250912341	1.0	1.0	-882.9422636673847	0.0	-91.98220217737513
28000	-969.8828011561718	-91.32537431492072	-878.5574268412511	116.28221392494045	237.3664126920866	0.12369717829820068	1.0	1.0	-878.5574268412511	0.0	-89.96920098281839
29000	-933.7580514341566	-91.24992564147941	-842.5081257926772	116.72499291124906	234.85466474915603	0.1414921568501052	1.0	1.0	-842.5081257926772	0.0	-89.9399118312972
30000	-932.5051097541449	-92.05299653694377	-840.4521132172011	117.71203183424461	236.8008370600078	0.1550004472168104	1.0	1.0	-840.4521132172011	0.0	-90.76972667273822
31000	-934.619797475793	-93.1148035000302	-841.5049939757628	120.70798047630852	242.888839354805	0.09087461972208381	1.0	1.0	-841.5049939757628	0.0	-91.62239221624836
32000	-936.4693953308474	-93.16200170121199	-843.3073936296354	125.58634104602152	252.60217494710014	0.11918283194183736	1.0	1.0	-843.3073936296354	0.0	-91.7916428645274
