meanRF,varRF,meanNRF,varNRF,HighSupportCladesProp,likelihoodESS,priorESS,jointESS,tier,ZIP,leaves,independent_sites
9.41650927674703,4.56705630238615,0.672607805481931,0.0233013076652355,0.333333333333333,8538.95460046344,7783.76305657262,7779.632777378,1,independent,10,10
13.3436284857238,1.40912856596181,0.953116320408843,0.0071894314589888,0.111111111111111,8205.01622722131,5693.18523870957,5929.63926391305,2,"ZIP(0.2, 3.75)",10,10
11.9522275302744,3.04882864866867,0.853730537876744,0.0155552482074932,0.111111111111111,8311.21379048697,6514.25222456127,6454.85371428438,3,"ZIP(0.2, 3.75)",10,10
13.1414287301411,1.82544013628115,0.938673480724364,0.0093134700830671,0.111111111111111,5669.51231003982,1229.36730014009,1237.72795695231,4,"ZIP(0.2, 3.75)",10,10
12.3675147205866,2.37069570047772,0.883393908613329,0.0120953862269272,0.111111111111111,8275.71572982877,6813.69582541739,6942.39238344015,2,"ZIP(0.5, 6.0)",10,10
8.37418064659482,3.25375106469652,0.598155760471059,0.0166007707382475,0.444444444444444,8620.80700228511,9000.99999999998,8684.94200624125,3,"ZIP(0.5, 6.0)",10,10
9.53582935229419,3.37429944820946,0.681130668021014,0.0172158135112727,0.222222222222222,8659.34885211962,8537.35173756772,7990.02009771064,4,"ZIP(0.5, 6.0)",10,10
10.2566381513165,3.42257398560654,0.732617010808323,0.0174621121714619,0.111111111111111,8408.41674754999,9001.0,8487.45717894053,2,"ZIP(0.7, 10.0)",10,10
3.66848127985779,2.12652757101063,0.2620343771327,0.0108496304643399,0.666666666666667,8718.65040634586,8014.82393967474,8611.3944351059,3,"ZIP(0.7, 10.0)",10,10
13.3665148316854,1.34842973003,0.954751059406098,0.0068797435205612,0.111111111111111,9001.00000000004,8220.42120184949,8775.84129150486,4,"ZIP(0.7, 10.0)",10,10
4.91612043106322,3.75218565838364,0.351151459361658,0.0191438043795083,0.555555555555556,8060.31650480458,9001.00000000001,8401.68084983976,2,"ZIP(0.9, 30.0)",10,10
3.75491612043106,4.25237166240788,0.268208294316505,0.0216957737877953,0.666666666666667,8074.83377090786,8274.35754929408,7929.73687525794,3,"ZIP(0.9, 30.0)",10,10
0.41928674591712,0.662845757878754,0.0299490532797943,0.0033818661116263,0.888888888888889,5796.37496463605,9000.99999999998,5926.74114586891,4,"ZIP(0.9, 30.0)",10,10
4.5241639817798,3.28211048155143,0.323154570127129,0.0167454616405685,0.555555555555556,9001.0,9000.99999999999,9001.0,1,independent,10,50
8.64881679813354,2.6252122109889,0.61777262843811,0.0133939398519842,0.444444444444444,9186.48653220082,9198.83653910572,8823.40228368953,2,"ZIP(0.2, 3.75)",10,50
9.09898900122209,3.33164453332346,0.649927785801578,0.0169981863945074,0.333333333333333,9001.00000000001,7063.5576601688,7355.3236025293,3,"ZIP(0.2, 3.75)",10,50
6.66837018109099,3.22167611006185,0.476312155792214,0.0164371230105196,0.333333333333333,8516.66162774829,8799.03240109486,8515.78798900973,4,"ZIP(0.2, 3.75)",10,50
5.87601377624708,4.0432923749213,0.419715269731935,0.0206290427291903,0.555555555555556,9001.0,9323.00907257952,8256.15910538724,2,"ZIP(0.5, 6.0)",10,50
3.79891123208532,3.14133659223049,0.271350802291809,0.0160272275113801,0.666666666666667,9001.00000000002,9001.00000000001,9000.99999999998,3,"ZIP(0.5, 6.0)",10,50
3.56804799466726,3.38139673369626,0.254860571047661,0.0172520241515115,0.666666666666667,8542.95444496566,3.03244069177819,48.6608264434469,4,"ZIP(0.5, 6.0)",10,50
3.55649372291968,2.94994699354393,0.254035265922834,0.0150507499670609,0.666666666666667,8638.62734871868,9001.00000000001,9033.90180110264,2,"ZIP(0.7, 10.0)",10,50
4.0,0.0,0.285714285714286,0.0,1.0,8944.86266238654,9000.99999999998,8620.67660854436,3,"ZIP(0.7, 10.0)",10,50
3.23830685479391,1.37975908849634,0.231307632485279,0.0070395871862058,0.777777777777778,5344.90324517556,6944.75646488709,5419.21921517515,4,"ZIP(0.7, 10.0)",10,50
4.95544939451172,1.78923724524436,0.353960671036551,0.0091287614553283,0.666666666666667,8906.61051189775,9001.0,8991.98887651292,2,"ZIP(0.9, 30.0)",10,50
1.75024997222531,0.437173548618055,0.125017855158951,0.0022304772888676,0.888888888888889,6500.09029431225,8716.58824859111,6635.02682087323,3,"ZIP(0.9, 30.0)",10,50
0.0002221975336073,0.0004443950672147,1.58712524005269e-05,2.26732177150385e-06,1.0,1.75590162405877,3.93996486392524,1.75557771477092,4,"ZIP(0.9, 30.0)",10,50
